UNIV_FISCAL_YR,FIN_COA_CD,FDOC_TYP_CD,FIN_BALANCE_TYP_CD,OBJ_ID,VER_NBR,FIN_OBJECT_CD
"2016","HO","OLE_BRET","AC","dab7e4e5-4da6-468a-9c86-ea3d44101746","1","8000"
"2016","HO","OLE_CCR","AC","9f2536c0-0b00-4cd7-96d7-5272b9df9746","1","8000"
"2016","HO","OLE_CMD","AC","0ba1642b-120e-44bd-8e91-0a03923c9776","1","8000"
"2016","HO","OLE_CTRL","AC","5877d1c7-9fc8-40a6-812a-282ff77f6e5e","1","8000"
"2016","HO","OLE_ET","AC","4a630dd5-4c29-47a3-bda0-b6a2e04482f3","1","8000"
"2016","HO","OLE_HDRW","AC","8c51b4c6-c465-4938-ac4d-ca36f216b3e7","1","9050"
"2016","HO","OLE_ID70","AC","ad717896-1e49-420c-ab27-a3d57a17c618","1","8000"
"2016","HO","OLE_JV","AC","aac2f14b-69f9-4764-9782-9826e67ecded","1","8000"
"2016","HO","OLE_JVOU","AC","72db7555-aa61-49bf-90a2-323a004da358","1","8000"
"2016","HO","OLE_LADJ","AC","2c91b6a1-cfad-4eac-9033-0ade7f372b2b","1","8000"
"2016","HO","OLE_LJVA","AC","8ae9e019-9ab9-4246-a838-2e4602eadfd2","1","9050"
"2016","HO","OLE_LJVC","AC","ce1cf01d-994f-4899-9f2f-5e7083a0994e","1","8000"
"2016","HO","OLE_LJVE","IE","5aae113d-a654-41a2-8bbb-b4bad3310f4c","1","9891"
"2016","HO","OLE_LLJV","AC","1a498d35-2104-4868-b7b0-ec398a8da44c","1","8000"
"2016","HO","OLE_OPAY","AC","3c745982-d282-4515-9cb6-6e0f69927a45","1","9050"
"2016","HO","OLE_PAY","AC","8f484935-c40b-4ca9-8ac6-5cc4d8d3789b","1","9050"
"2016","HO","OLE_PAYA","AC","93b91e45-fc61-4d13-b299-f51f2d0468e2","1","9050"
"2016","HO","OLE_PAYC","AC","aaeaaf18-18db-432f-ba04-1728d8c38e60","1","8000"
"2016","HO","OLE_PAYD","AC","c6b9cc39-4a47-4fb9-bc5b-3f849058a1c5","1","8000"
"2016","HO","OLE_PAYE","CE","ef930f32-dd18-4ad2-b138-ea000e355117","1","9893"
"2016","HO","OLE_PAYE","IE","0e6df606-72c6-4e97-a6f1-5edcfd789c67","1","9891"
"2016","HO","OLE_PAYG","AC","a4fb253c-66fd-430b-9f3d-13cc0758a86b","1","5004"
"2016","HO","OLE_PAYN","AC","0ff04207-3b34-4f15-a1ce-d676216d57a4","1","9050"
"2016","HO","OLE_PAYR","AC","0a32cacf-c632-446c-845d-9d549a90d61e","1","9050"
"2016","HO","OLE_PCDE","AC","ee4f891b-c9f6-425f-ae4c-e53974090c54","1","8000"
"2016","HO","OLE_PCDO","AC","d5b13d1d-92fd-4fe8-88d5-750441bca6d5","1","8000"
"2016","HO","OLE_PO","EX","57aedb46-aba0-4baf-9963-059c36870a91","1","9892"
"2016","HO","OLE_POA","EX","1fbcbc66-3d1c-4511-9281-0ced97875bf6","1","9892"
"2016","HO","OLE_POC","EX","eed9be44-762b-4c8e-a6ca-29ba629606fe","1","9892"
"2016","HO","OLE_POR","EX","a26cf64f-0bcc-4084-ba60-aba5fcf63db1","1","9892"
"2016","HO","OLE_POV","EX","72bfde1e-8e58-4d7c-bb12-9080cce25185","1","9892"
"2016","HO","OLE_PREQ","EX","37b1660b-f32e-4412-a7a6-8f41b503801d","1","9892"
"2016","HO","OLE_RETR","AC","176d3180-debc-48b5-91c0-24a22674e232","1","8000"
"2016","HO","OLE_YELA","AC","4966f3db-fae8-4c9d-8334-15ea5b4ba7a7","1","8000"
"2016","IA","OLE_AA","AC","c18c00cc-b4bd-4766-b7f8-836f52af932a","1","8000"
"2016","IA","OLE_ACLO","AC","c957d11a-88ef-4cf9-93a8-ec8c41f98c3c","1","9896"
"2016","IA","OLE_AD","AC","64f306c9-2135-4d79-a59a-ffc73fad79ef","1","8000"
"2016","IA","OLE_APP","AC","88ad53fc-7983-4f28-94e5-47738b59ea75","1","8000"
"2016","IA","OLE_ARBL","AC","112a4f3d-20cd-42fb-a5f8-e88b1fe5e548","1","8000"
"2016","IA","OLE_ARCM","AC","1dee778e-8b7d-4b0f-8438-ddf069bd3176","1","9899"
"2016","IA","OLE_ARG","AC","a4d67627-3d00-438b-bc67-1b2746deb3cb","1","9899"
"2016","IA","OLE_ARIN","AC","5f18b791-9eee-4996-adf6-a481bf8daf87","1","9899"
"2016","IA","OLE_ARNI","AC","f729eae0-0792-4f9d-8445-2bb61cdab3e7","1","9899"
"2016","IA","OLE_ARPY","AC","cd668b5a-1712-4ff5-a3bd-421da98137cc","1","9899"
"2016","IA","OLE_AT","AC","25e5204f-7c83-4714-b6bf-44b43426628a","1","9899"
"2016","IA","OLE_AV","AC","d8d3627b-c2fe-4ec6-bcb9-d29b3183bc57","1","9897"
"2016","IA","OLE_AVAC","AC","3053a62b-20c2-4333-a05b-b8e662e43bbb","1","9899"
"2016","IA","OLE_AVAD","AC","2d46f6bf-3f61-42b2-bafc-a092ca9cea36","1","9897"
"2016","IA","OLE_AVAE","AC","5e6f245e-b920-442c-a909-fefb1086fe65","1","9897"
"2016","IA","OLE_AVRC","AC","4790b74f-0af9-4f48-8e4f-1160d9632ddb","1","9897"
"2016","IA","OLE_BA","AC","6c90e967-812e-40fb-ab94-17e05b2b37f3","1","8000"
"2016","IA","OLE_BACH","AC","e2298621-c1e0-4a15-b1d9-27dc24586f6b","1","8000"
"2016","IA","OLE_BARS","AC","ee3cd65a-c220-44c8-9a19-4df502221491","1","8000"
"2016","IA","OLE_BRET","AC","3c1b4f83-d5d5-49ae-ac04-14b99588a0e4","1","8000"
"2016","IA","OLE_BT","AC","136f34fe-b26c-4e53-b5d5-02aa61f82d10","1","8000"
"2016","IA","OLE_CCAD","AC","95cd898d-7db5-4317-97ee-4a5f20bd1e95","1","8000"
"2016","IA","OLE_CCCH","AC","abd37d41-6dc7-409c-b2ee-c159a986be2f","1","8000"
"2016","IA","OLE_CCR","AC","14aa0306-aec3-4540-8a69-dac22547690f","1","8000"
"2016","IA","OLE_CD","AC","54499db4-e2f8-4494-94bc-f1b551c17670","1","8000"
"2016","IA","OLE_CM","AC","b6615e02-dc5f-4532-ae1a-a7d0ab0b3b76","1","8000"
"2016","IA","OLE_CM","CE","64843b43-bf01-4185-891e-65ed3a8b79bc","1","9893"
"2016","IA","OLE_CM","EX","256e2d7d-98d0-46d1-a270-7f6a18358cbc","1","9892"
"2016","IA","OLE_CMD","AC","2f74ee15-6eb2-4c89-8729-b3b225d37018","1","8000"
"2016","IA","OLE_CR","AC","2951d826-92ad-4c81-8f1f-eb0baf61f280","1","8000"
"2016","IA","OLE_CRM","AC","f2b3bcc0-1d50-4f90-805c-a521ba564f0a","1","8118"
"2016","IA","OLE_CRV","AC","4ca96beb-ddea-4681-b934-c7bc0e2ee8c5","1","8000"
"2016","IA","OLE_CTRL","AC","d40457ba-0f48-4bc9-94b8-a612a1c91a52","1","8000"
"2016","IA","OLE_DD","AC","7c246437-57f5-49d1-8960-7842410d35f3","1","8000"
"2016","IA","OLE_DEPR","AC","7ea0d68b-623b-4950-99fa-ce8dcd6fd44a","1","9899"
"2016","IA","OLE_DI","AC","62b8973a-a557-4058-9ac5-a30b83ba75be","1","8000"
"2016","IA","OLE_DV","AC","72dd7cdb-32d1-4a5e-b2d0-dbbbe84526b1","1","8000"
"2016","IA","OLE_DVCA","AC","8cf2d21b-4bcc-4b95-8605-4429e8d389e4","1","8000"
"2016","IA","OLE_DVWF","AC","62525ac1-73bb-440b-9132-3b9f848f35d3","1","8000"
"2016","IA","OLE_EB07","AC","4ad99518-c1cd-4efc-8cca-26e23182eff7","1","8000"
"2016","IA","OLE_EB16","AC","d10182cf-049a-4ebf-ac1b-25046e0ee394","1","8000"
"2016","IA","OLE_EB17","AC","f0ca9d8f-263d-407f-8a5e-cc448cd97ecf","1","8000"
"2016","IA","OLE_EB18","AC","9060b968-806d-4c2b-a6c5-b87fe2698c14","1","8000"
"2016","IA","OLE_EB26","AC","442014a3-c587-455d-8e11-84c6dadd20b2","1","8000"
"2016","IA","OLE_EB37","AC","4173517f-9467-43f5-bd92-9018b8e938e4","1","8000"
"2016","IA","OLE_EB46","AC","ce7058af-e039-4b36-8c06-50cad22f13a5","1","8000"
"2016","IA","OLE_EB47","AC","24363397-1f02-424a-949c-31493b5d0296","1","8000"
"2016","IA","OLE_EB49","AC","e7bb8045-e0d9-4565-aaaf-b46e5e52f053","1","8000"
"2016","IA","OLE_EB55","AC","a392147c-364a-4efb-af52-75a670850135","1","8000"
"2016","IA","OLE_EB56","AC","3866fe9f-bee9-471b-b114-ba6356b6f592","1","8000"
"2016","IA","OLE_EB57","AC","caa9a4a8-5b31-49c8-850f-575995fdb009","1","8000"
"2016","IA","OLE_EB61","AC","6266d162-9e8c-4354-a6ec-d09773bcb670","1","8000"
"2016","IA","OLE_EB62","AC","7a83e76f-5cc9-4ab4-9c1b-d26d5b2af151","1","8000"
"2016","IA","OLE_EB65","AC","e239c785-7f25-4520-bc31-5dbaeb3d7f38","1","8000"
"2016","IA","OLE_EB67","AC","ee929888-db4c-46e7-a687-15a5713c97c8","1","8000"
"2016","IA","OLE_ET","AC","216146b6-c0c1-466d-9103-378da7afd617","1","8000"
"2016","IA","OLE_EXEN","CE","f862b424-58fd-434e-b96e-e986563202e5","1","9893"
"2016","IA","OLE_EXEN","EX","45c917fc-1211-4e0d-9e49-97594d50355c","1","9892"
"2016","IA","OLE_FCRD","AC","0c94bf2f-26d3-4dae-8257-34bf8d21ddb0","1","8000"
"2016","IA","OLE_GEC","AC","f1b6d95c-c6b8-4a2c-a06d-23615e196e9a","1","8000"
"2016","IA","OLE_HDRW","AC","132bd390-dbfa-4a30-be98-1c274974425c","1","9050"
"2016","IA","OLE_IB","AC","9d594598-8e11-4cbc-a1e6-dfe4c46830e3","1","8000"
"2016","IA","OLE_ICA","AC","cf857a27-e653-401d-bb3c-98795ab317f2","1","8000"
"2016","IA","OLE_ID01","AC","e78a4e19-0451-4f6b-982c-17e1bfee88ae","1","8000"
"2016","IA","OLE_ID01","IE","7ab2dc28-8768-44aa-9087-a3403403ca05","1","9891"
"2016","IA","OLE_ID02","AC","20f7d3b1-e6ff-4cb4-a9d7-0f7a55c7a0c7","1","8000"
"2016","IA","OLE_ID02","IE","d01a3e45-01b1-408c-99ca-52984aa03f1d","1","9891"
"2016","IA","OLE_ID03","AC","3afddbe8-baf2-49d9-ad23-59db83e6e7a3","1","8000"
"2016","IA","OLE_ID04","AC","44c7ec0c-3391-47c1-a5fc-e34252111cfd","1","8000"
"2016","IA","OLE_ID05","AC","5666ab11-aaa6-43da-a6d3-ee7d2440a7af","1","8000"
"2016","IA","OLE_ID06","AC","d5ee0990-d01e-4695-bd78-ebd7b2e630bf","1","8000"
"2016","IA","OLE_ID07","AC","9d30842a-9de0-4797-b5f3-b01b46e3368b","1","8000"
"2016","IA","OLE_ID09","AC","cfdade1d-9238-49ea-943f-051ad9a84a45","1","8000"
"2016","IA","OLE_ID10","AC","e0f50cc2-70c6-42bd-a6d4-49b598e2ec6c","1","8000"
"2016","IA","OLE_ID11","AC","f35972b0-066c-460c-a24e-a2a83329f067","1","8000"
"2016","IA","OLE_ID12","AC","488987b4-b05d-4130-a909-09a6719f59b6","1","8000"
"2016","IA","OLE_ID13","AC","1942c9da-f064-4f64-84f4-d9182c16a304","1","8000"
"2016","IA","OLE_ID14","AC","c7e79b48-2882-4783-bdc0-f1962f4a6397","1","8000"
"2016","IA","OLE_ID15","AC","1b8596e8-ec0a-4842-9991-b9c56b5c14ae","1","8000"
"2016","IA","OLE_ID16","AC","84a00092-142b-490e-a63e-c814d02b3216","1","8000"
"2016","IA","OLE_ID17","AC","9cd100f2-525c-4355-9d53-bf40323bb189","1","8000"
"2016","IA","OLE_ID18","AC","b391906b-745b-4062-8ce4-843644f487d9","1","8000"
"2016","IA","OLE_ID19","AC","001a6dfc-831f-4e4d-a0b5-396c76aa3614","1","8000"
"2016","IA","OLE_ID20","AC","0aa50a88-1f2f-4220-af7d-86af9c336354","1","8000"
"2016","IA","OLE_ID21","AC","53eb1aad-f80a-47a1-a38e-a603c97d4d6a","1","8000"
"2016","IA","OLE_ID22","AC","2bb60010-c614-4b82-9a93-14c076c5c480","1","8000"
"2016","IA","OLE_ID23","AC","b4320f48-8140-421d-97ac-c43c4e344897","1","8000"
"2016","IA","OLE_ID24","AC","cc15b813-4d40-4003-8354-ef7621b4a147","1","8000"
"2016","IA","OLE_ID25","AC","d9821f90-a468-43c6-948d-78c74e2a456b","1","8000"
"2016","IA","OLE_ID26","AC","8a8e49ba-68b2-442b-ad6b-a1f49cf86265","1","8000"
"2016","IA","OLE_ID27","AC","12d5bbdb-c940-42f4-853d-d9f8d2f41311","1","8000"
"2016","IA","OLE_ID28","AC","1d299628-8b24-4c11-8c3f-7d5dd8a7fbb6","1","8000"
"2016","IA","OLE_ID29","AC","6aeea2c9-99a8-43a0-95ed-7962b8167fb8","1","8000"
"2016","IA","OLE_ID30","AC","c31416ca-ede0-413c-a6c1-55bca148d65b","1","8000"
"2016","IA","OLE_ID31","AC","df2b27ea-a54d-4006-b188-b7ae579427ee","1","8000"
"2016","IA","OLE_ID32","AC","4e54a640-6fc5-45e6-b519-b99507ea30f8","1","8000"
"2016","IA","OLE_ID33","AC","1f6b65bb-7368-4167-9947-92c8bc6fd2ea","1","8000"
"2016","IA","OLE_ID34","AC","1eda1127-43f9-48e3-a59b-4a95890f95b2","1","8000"
"2016","IA","OLE_ID35","AC","75d95b5b-4885-42c3-bdc1-c3a214f22a72","1","8000"
"2016","IA","OLE_ID36","AC","ab05e42d-40af-4662-b311-99b59ffa0451","1","8000"
"2016","IA","OLE_ID37","AC","02a30c93-7e51-4ac0-81d0-abca56470f71","1","8000"
"2016","IA","OLE_ID38","AC","d86159e7-f828-43aa-8d94-53512ec3fb24","1","8000"
"2016","IA","OLE_ID39","AC","54123b96-e37d-4368-a7f0-0a3b7d164b6e","1","8000"
"2016","IA","OLE_ID40","AC","e518365c-fa0c-4a81-9726-1c49593dd0dd","1","8000"
"2016","IA","OLE_ID41","AC","1981ac4d-5e38-400a-9860-822a6259f2a8","1","8000"
"2016","IA","OLE_ID42","AC","95ca3208-78d9-4e33-8410-c37cff8d0023","1","8000"
"2016","IA","OLE_ID43","AC","d28e6135-8122-477c-9f5b-ed8abfe25bcc","1","8000"
"2016","IA","OLE_ID44","AC","16d17eaf-2dc6-4ccc-9825-25ea96050342","1","8000"
"2016","IA","OLE_ID45","AC","bc0b4eb8-87f5-41b4-a469-773ca0faa1e9","1","8000"
"2016","IA","OLE_ID46","AC","c4b40e47-0aa6-4bdb-8f85-dee3eff4a5c9","1","8000"
"2016","IA","OLE_ID47","AC","81e6657c-0cff-4d7c-87a1-c29218cfca83","1","8000"
"2016","IA","OLE_ID48","AC","045c1685-7eaf-4758-a96e-b745b2c4efd0","1","8000"
"2016","IA","OLE_ID49","AC","b7f93ef2-e14a-42b8-8dd8-794989cde6e7","1","8000"
"2016","IA","OLE_ID50","AC","c923af98-92ed-4b69-b6bc-03231f389da2","1","8000"
"2016","IA","OLE_ID51","AC","ced84502-7358-470a-81e5-f43c6b07e2ad","1","8000"
"2016","IA","OLE_ID52","AC","41fdde41-4337-4dde-b528-b2a6a05170a5","1","8000"
"2016","IA","OLE_ID53","AC","a8e04f54-2ac2-4058-b1a3-5293de22a1ca","1","8000"
"2016","IA","OLE_ID54","AC","31f7fb03-9614-42ab-9845-19248d55696d","1","8000"
"2016","IA","OLE_ID55","AC","c94f36fe-1191-4b17-9809-03af9bfcb4c5","1","8000"
"2016","IA","OLE_ID56","AC","634b4edd-b205-44f3-99db-1a934256d825","1","8000"
"2016","IA","OLE_ID57","AC","f186f9df-43d3-4aa8-988d-f9bfde12d2eb","1","8000"
"2016","IA","OLE_ID58","AC","3bede575-d878-4582-b225-12df88b884ed","1","8000"
"2016","IA","OLE_ID59","AC","8af74cff-f220-47fe-bbe5-d5f6be74e310","1","8000"
"2016","IA","OLE_ID59","IE","0d9ebec4-f303-4081-a4f1-39c0d7287e6b","1","9891"
"2016","IA","OLE_ID60","AC","ed39aabd-d65a-4315-99c1-2e0a38956d4e","1","8000"
"2016","IA","OLE_ID61","AC","fe03658b-006c-47f8-b98f-bd04e9559059","1","8000"
"2016","IA","OLE_ID63","AC","620b5aaf-3028-4189-9565-84e2937d3152","1","8000"
"2016","IA","OLE_ID64","AC","e82197b4-dd64-4601-b6bb-25b5e0d9b504","1","8000"
"2016","IA","OLE_ID66","EX","379ff3f2-1cd4-4979-aa24-ba3edfdd4008","1","9892"
"2016","IA","OLE_ID68","AC","e0ff89d2-808b-42f9-b23a-04818f642442","1","8000"
"2016","IA","OLE_ID69","AC","d49fa903-ccb7-43fc-95fd-65c047596ffd","1","8000"
"2016","IA","OLE_ID70","AC","adde49bc-888f-4e75-a361-19de652de7d6","1","8000"
"2016","IA","OLE_IDBL","AC","c762ab91-ed09-4d50-acce-95101ff31932","1","8000"
"2016","IA","OLE_IINV","AC","b7987bef-53db-49f9-8c71-13430c592542","1","8000"
"2016","IA","OLE_INEN","CE","52a6f88c-bc03-415b-b50e-5eb2815d2f7f","1","9893"
"2016","IA","OLE_INEN","IE","dc0f447b-6fe3-480d-9735-15c3cba7f39c","1","9891"
"2016","IA","OLE_INV","AC","9ad04d19-f750-422f-8d77-a42138f97475","1","9899"
"2016","IA","OLE_INVW","AC","12f3eaab-7007-469d-ab40-dcd0d8b09ec8","1","9899"
"2016","IA","OLE_JV","AC","871b6ead-db5b-4d7b-bc5b-a65d4811db7f","1","8000"
"2016","IA","OLE_JVOU","AC","bdf585b9-6792-45ee-8818-95f019518b8d","1","8000"
"2016","IA","OLE_LADJ","AC","7b5d8062-a103-433d-9219-263be1db5397","1","8000"
"2016","IA","OLE_LJVA","AC","b9870e14-c8a1-4746-a08c-64797192cc51","1","9050"
"2016","IA","OLE_LJVC","AC","008960b2-1610-4c1b-a583-4dc02321d91f","1","8000"
"2016","IA","OLE_LJVE","IE","7fe40e41-8432-4482-a5de-9f758b199aeb","1","9891"
"2016","IA","OLE_LLJV","AC","4bd7d608-b79c-471b-9e2d-24cc358c11d3","1","8000"
"2016","IA","OLE_ND","AC","1eee876f-9882-4e27-b31d-8309cd4e1861","1","8000"
"2016","IA","OLE_OPAY","AC","f2f066c0-fecd-4533-bfa9-549318c2d0f2","1","9050"
"2016","IA","OLE_PAY","AC","64acda60-f932-4659-a98f-7442593aee30","1","9050"
"2016","IA","OLE_PAYA","AC","817bc118-cd00-4f9c-85da-e75082f2396d","1","9050"
"2016","IA","OLE_PAYC","AC","2eadb3ab-ca15-4fbb-bf00-97861e557632","1","8000"
"2016","IA","OLE_PAYD","AC","3df81bd0-cefb-41c6-b895-16eb367408e1","1","8000"
"2016","IA","OLE_PAYE","CE","f5402b99-fc2e-4be6-b631-8afd54ed5847","1","9893"
"2016","IA","OLE_PAYE","IE","a7e1e26c-4283-4848-a7cd-002ead36c7c1","1","9891"
"2016","IA","OLE_PAYG","AC","1f91e162-f63d-4bcb-aaf6-90bf98fb5a85","1","5004"
"2016","IA","OLE_PAYN","AC","be21ef32-7d15-4af6-9892-8332d83dbc3c","1","9050"
"2016","IA","OLE_PAYR","AC","7660693d-f355-46fc-8659-37a92ff0475d","1","9050"
"2016","IA","OLE_PCDE","AC","f86522a8-8513-4cd6-8cf7-ebf39acf5674","1","8000"
"2016","IA","OLE_PCDO","AC","0c671b72-5e9c-41fc-ae45-edca5b27b447","1","8000"
"2016","IA","OLE_PE","CE","2aa41ad3-3088-4897-8128-ad08bdaf4382","1","9893"
"2016","IA","OLE_PE","PE","9fbbcf53-ed70-44d4-8a91-0776d7c066e4","1","9890"
"2016","IA","OLE_PO","CE","e20fb7b8-2936-47cb-a047-bf08613be218","1","9893"
"2016","IA","OLE_PO","EX","cb91eee2-8beb-4209-99ff-5d90396163b2","1","9892"
"2016","IA","OLE_POA","CE","973a66c7-7116-436a-a452-139e8563a29c","1","9893"
"2016","IA","OLE_POA","EX","f052eb67-b345-4257-b9f9-c6aa136099b7","1","9892"
"2016","IA","OLE_POC","CE","27c73621-0dc0-4c0a-b125-3ce7deaa063e","1","9893"
"2016","IA","OLE_POC","EX","986b3d76-2a8c-414b-ae97-d0f3cf00065a","1","9892"
"2016","IA","OLE_POR","CE","52c9d60b-f9b0-422e-bc4f-c0a8fdae94cf","1","9893"
"2016","IA","OLE_POR","EX","92c2ad2d-70f1-475a-8e01-8dd096293756","1","9892"
"2016","IA","OLE_POV","CE","7b80e921-0e73-430c-806e-64e6e71d3920","1","9893"
"2016","IA","OLE_POV","EX","b859baed-cc4d-4bdd-bf0a-8ec37597d10b","1","9892"
"2016","IA","OLE_PREQ","AC","d1bd08e8-93f8-4f76-8d1b-583448137e56","1","8000"
"2016","IA","OLE_PREQ","CE","8a315531-c0c0-4de0-a1b2-dc04916a0a09","1","9893"
"2016","IA","OLE_PREQ","EX","37f5accf-d217-46cd-9d6c-7deaa779dc63","1","9892"
"2016","IA","OLE_RETR","AC","5d7ba139-e8ad-4ed3-bcb4-246fc2d0e1c8","1","8000"
"2016","IA","OLE_SACH","AC","0f262695-b149-4a4d-83fd-8cfa98c57a76","1","8000"
"2016","IA","OLE_SB","AC","e576d467-b7a6-4d08-b4c5-1b00b27deb92","1","8000"
"2016","IA","OLE_ST","AC","794c7183-1ce4-4429-ae39-40637bfcc6f5","1","8000"
"2016","IA","OLE_STLN","AC","1e96c636-8cd2-473e-97c8-421a56428169","1","8000"
"2016","IA","OLE_TF","AC","13ccb34e-8f08-446f-b3ff-628fcb01905c","1","8000"
"2016","IA","OLE_TOPS","AC","439fb47c-f5f8-4aca-8786-a3ccfa0cc815","1","8000"
"2016","IA","OLE_YEBA","AC","4a4c0cb7-a188-404a-aabf-4889311f6d97","1","8000"
"2016","IA","OLE_YEBT","AC","0b02a4cb-7427-43f0-91d2-2ce8564ae7a8","1","8000"
"2016","IA","OLE_YEDI","AC","47e47028-8dd1-47d6-88b9-3e3fb82b6ab6","1","8000"
"2016","IA","OLE_YEGE","AC","748a5f9f-104a-493b-96db-e1ec85565539","1","8000"
"2016","IA","OLE_YELA","AC","1d4742e3-ecfd-4f8f-bd0d-a9743cf1e0ba","1","8000"
"2016","IA","OLE_YEST","AC","54c18571-ce42-4fcf-a56d-97f22ca99304","1","8000"
"2016","IA","OLE_YETF","AC","3a59d878-07ab-4a9d-bb49-f401041606cb","1","8000"
"2016","IN","OLE_AA","AC","0b8df503-5bd8-4854-beb1-7eeca1732b68","1","8000"
"2016","IN","OLE_ACLO","AC","5d29f8a2-7b02-4f09-b2e5-5c859d54b0a3","1","9899"
"2016","IN","OLE_AD","AC","3f75b06c-d9a5-4714-b491-199f585e655e","1","8000"
"2016","IN","OLE_ARBL","AC","057ccd98-8212-4fa5-9b55-ed137df03695","1","8000"
"2016","IN","OLE_ARCM","AC","2c4cc813-f7c5-457d-a6c8-7ad3926dc494","1","9899"
"2016","IN","OLE_ARG","AC","4cfebff3-7e02-4e39-8562-b14f6e8fb1b5","1","9899"
"2016","IN","OLE_ARIN","AC","f560b842-8857-472b-a1ae-22bb1afb4347","1","9899"
"2016","IN","OLE_ARNI","AC","e65d7bd3-f905-4eaf-9bee-e6faf3cfe8e7","1","9899"
"2016","IN","OLE_ARPY","AC","ef0beb58-ad63-4168-98ef-02af981d8db2","1","9899"
"2016","IN","OLE_AT","AC","1e7d9527-84d2-4f2e-b691-251f238530df","1","9899"
"2016","IN","OLE_AV","AC","01f3bf73-bd30-4318-b54a-ab8c884b2aff","1","9897"
"2016","IN","OLE_AVAC","AC","e6f328e4-2e83-40a1-9d48-8a50f495fad2","1","9899"
"2016","IN","OLE_AVAD","AC","60e49f06-dd62-4e54-9ce5-8cc9e46fca21","1","9897"
"2016","IN","OLE_AVAE","AC","03b1e3d8-5602-40a3-b8af-d86b97d24f0e","1","9897"
"2016","IN","OLE_AVRC","AC","78ed8e85-2cf7-4bba-aaf2-8f6485b52155","1","9897"
"2016","IN","OLE_BACH","AC","fc11fdd7-6050-432b-ac9b-dec2482b4d22","1","8000"
"2016","IN","OLE_BARS","AC","f1e7217b-2aaa-492b-890e-1ebd6c4ddd73","1","8000"
"2016","IN","OLE_BRET","AC","e4514d4d-4acc-40a6-8c8c-ac79890017e4","1","8000"
"2016","IN","OLE_BT","AC","e559bdd0-2de2-4788-8b89-090029077663","1","8000"
"2016","IN","OLE_CCAD","AC","c3ba0c0f-27ae-453a-8108-f88d25e9fcb4","1","8000"
"2016","IN","OLE_CCCH","AC","2e0c7f12-090b-4bc9-aa96-913ab8ad8d24","1","8000"
"2016","IN","OLE_CCR","AC","c8530b1c-9732-4913-bc6b-9c4aebfedfe1","1","8000"
"2016","IN","OLE_CD","AC","f52c222f-53d0-4dde-bb9f-ca52adc75fe9","1","8000"
"2016","IN","OLE_CM","AC","c511245b-e1e9-4648-9710-2d04d55e7246","1","8000"
"2016","IN","OLE_CM","CE","5eb9fadc-3435-4f19-84ea-becb25289c0f","1","9893"
"2016","IN","OLE_CM","EX","9f531b7d-aeca-4f14-a34b-280eeb73b7bc","1","9892"
"2016","IN","OLE_CMD","AC","19dd4d82-4ae1-4829-9110-9c91b5c7cc40","1","8000"
"2016","IN","OLE_CR","AC","8871cdcb-bddf-4d00-ac33-2614b8174702","1","8000"
"2016","IN","OLE_CRM","AC","889984b8-40f8-489a-904d-0889a7fa9591","1","8118"
"2016","IN","OLE_CRV","AC","a9763cf9-d4a8-4600-a0e2-a1d998bf9f22","1","8000"
"2016","IN","OLE_CTRL","AC","347b4e70-b221-45ea-acc9-80fce82a7dca","1","8000"
"2016","IN","OLE_DD","AC","8d463cb1-1a39-4ef6-832f-a1cf0e237850","1","8000"
"2016","IN","OLE_DEPR","AC","569f3da2-594e-4e7f-9cfb-c8da9d862e73","1","9899"
"2016","IN","OLE_DI","AC","21f90a73-69a7-4b04-8d92-5d97da85d32e","1","8000"
"2016","IN","OLE_DV","AC","c3769122-0949-4912-a0f1-3584b5c495a8","1","8000"
"2016","IN","OLE_DVCA","AC","bd78a023-e83f-41c4-a8c9-90b7e6a26550","1","8000"
"2016","IN","OLE_DVWF","AC","20d9af07-8caf-4629-bf47-d85d0da4f4d5","1","8000"
"2016","IN","OLE_EB07","AC","b3414ea9-a03e-4b54-823a-c87a94543c06","1","8000"
"2016","IN","OLE_EB16","AC","a7c7f03f-2cb9-416d-a793-1c0eeba21d31","1","8000"
"2016","IN","OLE_EB17","AC","862a9457-d640-45fd-b1b6-fb3bb42fadf9","1","8000"
"2016","IN","OLE_EB18","AC","7a778148-a0cc-41eb-88fd-a1c79e9c035a","1","8000"
"2016","IN","OLE_EB26","AC","4fb99b48-afda-497d-838c-9655e4c0e856","1","8000"
"2016","IN","OLE_EB37","AC","c79b03e9-fe20-4467-aa6a-1ee4ecf7f642","1","8000"
"2016","IN","OLE_EB46","AC","6da59a11-e1ec-46cf-a541-bddc2f88f5a5","1","8000"
"2016","IN","OLE_EB47","AC","dd5b14e7-2a5d-4c3a-822e-549c67a92ae0","1","8000"
"2016","IN","OLE_EB49","AC","1b059349-d2d8-4980-9f47-81e6c00b0a01","1","8000"
"2016","IN","OLE_EB55","AC","c6f1fd63-92ac-4dba-886c-9634f96d0237","1","8000"
"2016","IN","OLE_EB56","AC","beda43ae-f56e-45d8-8356-9832539f4359","1","8000"
"2016","IN","OLE_EB57","AC","1d3fd4e6-1994-4095-99da-67a7ebc89021","1","8000"
"2016","IN","OLE_EB61","AC","dbc73996-c547-4cd9-92ba-64ec10aae0bf","1","8000"
