PUR_COMM_CD,OBJ_ID,VER_NBR,PUR_COMM_DESC,PUR_SALES_TAX_IND,ITM_RSTRC_IND,SNSTV_DTA_CD,DOBJ_MAINT_CD_ACTV_IND
483114,486D34788EFEC267E0404F8189D8349E,1,Coastal and Great Lakes Passenger Transportation,N,N,null,Y
4832,486D347888ABC267E0404F8189D8349E,1,Inland Water Transportation,Y,N,null,Y
48321,486D34788ACDC267E0404F8189D8349E,1,Inland Water Transportation,Y,N,null,Y
483211,486D34788EFFC267E0404F8189D8349E,1,Inland Water Freight Transportation,N,N,null,Y
483212,486D34788F00C267E0404F8189D8349E,1,Inland Water Passenger Transportation,N,N,null,Y
484,486D347887CEC267E0404F8189D8349E,1,Truck Transportation,Y,N,null,Y
4841,486D347888ACC267E0404F8189D8349E,1,General Freight Trucking,Y,N,null,Y
48411,486D34788ACEC267E0404F8189D8349E,1,General Freight Trucking  Local,Y,N,null,Y
484110,486D34788F01C267E0404F8189D8349E,1,General Freight Trucking  Local,N,N,null,Y
48412,486D34788ACFC267E0404F8189D8349E,1,General Freight Trucking  Long-Distance,Y,N,null,Y
484121,486D34788F02C267E0404F8189D8349E,1,General Freight Trucking  Long-Distance  Truckload,N,N,null,Y
484122,486D34788F03C267E0404F8189D8349E,1,General Freight Trucking  Long-Distance  Less Than Truckload,N,N,null,Y
4842,486D347888ADC267E0404F8189D8349E,1,Specialized Freight Trucking,Y,N,null,Y
48421,486D34788AD0C267E0404F8189D8349E,1,Used Household and Office Goods Moving,Y,N,null,Y
484210,486D34788F04C267E0404F8189D8349E,1,Used Household and Office Goods Moving,N,N,null,Y
48422,486D34788AD1C267E0404F8189D8349E,1,Specialized Freight (except Used Goods) Trucking  Local,Y,N,null,Y
484220,486D34788F05C267E0404F8189D8349E,1,Specialized Freight (except Used Goods) Trucking  Local,N,N,null,Y
48423,486D34788AD2C267E0404F8189D8349E,1,Specialized Freight (except Used Goods) Trucking  Long-Distance,Y,N,null,Y
484230,486D34788F06C267E0404F8189D8349E,1,Specialized Freight (except Used Goods) Trucking  Long-Distance,N,N,null,Y
485,486D347887CFC267E0404F8189D8349E,1,Transit and Ground Passenger Transportation,Y,N,null,Y
4851,486D347888AEC267E0404F8189D8349E,1,Urban Transit Systems,Y,N,null,Y
48511,486D34788AD3C267E0404F8189D8349E,1,Urban Transit Systems,Y,N,null,Y
485111,486D34788F07C267E0404F8189D8349E,1,Mixed Mode Transit Systems,N,N,null,Y
485112,486D34788F08C267E0404F8189D8349E,1,Commuter Rail Systems,N,N,null,Y
485113,486D34788F09C267E0404F8189D8349E,1,Bus and Other Motor Vehicle Transit Systems,N,N,null,Y
485119,486D34788F0AC267E0404F8189D8349E,1,Other Urban Transit Systems,N,N,null,Y
4852,486D347888AFC267E0404F8189D8349E,1,Interurban and Rural Bus Transportation,Y,N,null,Y
48521,486D34788AD4C267E0404F8189D8349E,1,Interurban and Rural Bus Transportation,Y,N,null,Y
485210,486D34788F0BC267E0404F8189D8349E,1,Interurban and Rural Bus Transportation,N,N,null,Y
4853,486D347888B0C267E0404F8189D8349E,1,Taxi and Limousine Service,Y,N,null,Y
48531,486D34788AD5C267E0404F8189D8349E,1,Taxi Service,Y,N,null,Y
485310,486D34788F0CC267E0404F8189D8349E,1,Taxi Service,N,N,null,Y
48532,486D34788AD6C267E0404F8189D8349E,1,Limousine Service,Y,N,null,Y
485320,486D34788F0DC267E0404F8189D8349E,1,Limousine Service,N,N,null,Y
4854,486D347888B1C267E0404F8189D8349E,1,School and Employee Bus Transportation,Y,N,null,Y
48541,486D34788AD7C267E0404F8189D8349E,1,School and Employee Bus Transportation,Y,N,null,Y
485410,486D34788F0EC267E0404F8189D8349E,1,School and Employee Bus Transportation,N,N,null,Y
4855,486D347888B2C267E0404F8189D8349E,1,Charter Bus Industry,Y,N,null,Y
48551,486D34788AD8C267E0404F8189D8349E,1,Charter Bus Industry,Y,N,null,Y
485510,486D34788F0FC267E0404F8189D8349E,1,Charter Bus Industry,N,N,null,Y
4859,486D347888B3C267E0404F8189D8349E,1,Other Transit and Ground Passenger Transportation,Y,N,null,Y
48599,486D34788AD9C267E0404F8189D8349E,1,Other Transit and Ground Passenger Transportation,Y,N,null,Y
485991,486D34788F10C267E0404F8189D8349E,1,Special Needs Transportation,N,N,null,Y
485999,486D34788F11C267E0404F8189D8349E,1,All Other Transit and Ground Passenger Transportation,N,N,null,Y
486,486D347887D0C267E0404F8189D8349E,1,Pipeline Transportation,Y,N,null,Y
4861,486D347888B4C267E0404F8189D8349E,1,Pipeline Transportation of Crude Oil,Y,N,null,Y
48611,486D34788ADAC267E0404F8189D8349E,1,Pipeline Transportation of Crude Oil,Y,N,null,Y
486110,486D34788F12C267E0404F8189D8349E,1,Pipeline Transportation of Crude Oil,N,N,null,Y
4862,486D347888B5C267E0404F8189D8349E,1,Pipeline Transportation of Natural Gas,Y,N,null,Y
48621,486D34788ADBC267E0404F8189D8349E,1,Pipeline Transportation of Natural Gas,Y,N,null,Y
486210,486D34788F13C267E0404F8189D8349E,1,Pipeline Transportation of Natural Gas,N,N,null,Y
4869,486D347888B6C267E0404F8189D8349E,1,Other Pipeline Transportation,Y,N,null,Y
48691,486D34788ADCC267E0404F8189D8349E,1,Pipeline Transportation of Refined Petroleum Products,Y,N,null,Y
486910,486D34788F14C267E0404F8189D8349E,1,Pipeline Transportation of Refined Petroleum Products,N,N,null,Y
48699,486D34788ADDC267E0404F8189D8349E,1,All Other Pipeline Transportation,Y,N,null,Y
486990,486D34788F15C267E0404F8189D8349E,1,All Other Pipeline Transportation,N,N,null,Y
487,486D347887D1C267E0404F8189D8349E,1,Scenic and Sightseeing Transportation,Y,N,null,Y
4871,486D347888B7C267E0404F8189D8349E,1,Scenic and Sightseeing Transportation  Land,Y,N,null,Y
48711,486D34788ADEC267E0404F8189D8349E,1,Scenic and Sightseeing Transportation  Land,Y,N,null,Y
487110,486D34788F16C267E0404F8189D8349E,1,Scenic and Sightseeing Transportation  Land,N,N,null,Y
4872,486D347888B8C267E0404F8189D8349E,1,Scenic and Sightseeing Transportation  Water,Y,N,null,Y
48721,486D34788ADFC267E0404F8189D8349E,1,Scenic and Sightseeing Transportation  Water,Y,N,null,Y
487210,486D34788F17C267E0404F8189D8349E,1,Scenic and Sightseeing Transportation  Water,N,N,null,Y
4879,486D347888B9C267E0404F8189D8349E,1,Scenic and Sightseeing Transportation  Other,Y,N,null,Y
48799,486D34788AE0C267E0404F8189D8349E,1,Scenic and Sightseeing Transportation  Other,Y,N,null,Y
487990,486D34788F18C267E0404F8189D8349E,1,Scenic and Sightseeing Transportation  Other,N,N,null,Y
488,486D347887D2C267E0404F8189D8349E,1,Support Activities for Transportation,Y,N,null,Y
4881,486D347888BAC267E0404F8189D8349E,1,Support Activities for Air Transportation,Y,N,null,Y
48811,486D34788AE1C267E0404F8189D8349E,1,Airport Operations,Y,N,null,Y
488111,486D34788F19C267E0404F8189D8349E,1,Air Traffic Control,N,N,null,Y
488119,486D34788F1AC267E0404F8189D8349E,1,Other Airport Operations,N,N,null,Y
48819,486D34788AE2C267E0404F8189D8349E,1,Other Support Activities for Air Transportation,Y,N,null,Y
488190,486D34788F1BC267E0404F8189D8349E,1,Other Support Activities for Air Transportation,N,N,null,Y
4882,486D347888BBC267E0404F8189D8349E,1,Support Activities for Rail Transportation,Y,N,null,Y
48821,486D34788AE3C267E0404F8189D8349E,1,Support Activities for Rail Transportation,Y,N,null,Y
488210,486D34788F1CC267E0404F8189D8349E,1,Support Activities for Rail Transportation,N,N,null,Y
4883,486D347888BCC267E0404F8189D8349E,1,Support Activities for Water Transportation,Y,N,null,Y
48831,486D34788AE4C267E0404F8189D8349E,1,Port and Harbor Operations,Y,N,null,Y
488310,486D34788F1DC267E0404F8189D8349E,1,Port and Harbor Operations,N,N,null,Y
48832,486D34788AE5C267E0404F8189D8349E,1,Marine Cargo Handling,Y,N,null,Y
488320,486D34788F1EC267E0404F8189D8349E,1,Marine Cargo Handling,N,N,null,Y
48833,486D34788AE6C267E0404F8189D8349E,1,Navigational Services to Shipping,Y,N,null,Y
488330,486D34788F1FC267E0404F8189D8349E,1,Navigational Services to Shipping,N,N,null,Y
48839,486D34788AE7C267E0404F8189D8349E,1,Other Support Activities for Water Transportation,Y,N,null,Y
488390,486D34788F20C267E0404F8189D8349E,1,Other Support Activities for Water Transportation,N,N,null,Y
4884,486D347888BDC267E0404F8189D8349E,1,Support Activities for Road Transportation,Y,N,null,Y
48841,486D34788AE8C267E0404F8189D8349E,1,Motor Vehicle Towing,Y,N,null,Y
488410,486D34788F21C267E0404F8189D8349E,1,Motor Vehicle Towing,N,N,null,Y
48849,486D34788AE9C267E0404F8189D8349E,1,Other Support Activities for Road Transportation,Y,N,null,Y
488490,486D34788F22C267E0404F8189D8349E,1,Other Support Activities for Road Transportation,N,N,null,Y
4885,486D347888BEC267E0404F8189D8349E,1,Freight Transportation Arrangement,Y,N,null,Y
48851,486D34788AEAC267E0404F8189D8349E,1,Freight Transportation Arrangement,Y,N,null,Y
488510,486D34788F23C267E0404F8189D8349E,1,Freight Transportation Arrangement,N,N,null,Y
4889,486D347888BFC267E0404F8189D8349E,1,Other Support Activities for Transportation,Y,N,null,Y
48899,486D34788AEBC267E0404F8189D8349E,1,Other Support Activities for Transportation,Y,N,null,Y
488991,486D34788F24C267E0404F8189D8349E,1,Packing and Crating,N,N,null,Y
488999,486D34788F25C267E0404F8189D8349E,1,All Other Support Activities for Transportation,N,N,null,Y
49,486D3478878EC267E0404F8189D8349E,1,Transportation and Warehousing,Y,N,null,Y
491,486D347887D3C267E0404F8189D8349E,1,Postal Service,Y,N,null,Y
4911,486D347888C0C267E0404F8189D8349E,1,Postal Service,Y,N,null,Y
49111,486D34788AECC267E0404F8189D8349E,1,Postal Service,Y,N,null,Y
491110,486D34788F26C267E0404F8189D8349E,1,Postal Service,N,N,null,Y
492,486D347887D4C267E0404F8189D8349E,1,Couriers and Messengers,Y,N,null,Y
4921,486D347888C1C267E0404F8189D8349E,1,Couriers and Express Delivery Services,Y,N,null,Y
49211,486D34788AEDC267E0404F8189D8349E,1,Couriers and Express Delivery Services,Y,N,null,Y
492110,486D34788F27C267E0404F8189D8349E,1,Couriers and Express Delivery Services,N,N,null,Y
4922,486D347888C2C267E0404F8189D8349E,1,Local Messengers and Local Delivery,Y,N,null,Y
49221,486D34788AEEC267E0404F8189D8349E,1,Local Messengers and Local Delivery,Y,N,null,Y
492210,486D34788F28C267E0404F8189D8349E,1,Local Messengers and Local Delivery,N,N,null,Y
493,486D347887D5C267E0404F8189D8349E,1,Warehousing and Storage,Y,N,null,Y
4931,486D347888C3C267E0404F8189D8349E,1,Warehousing and Storage,Y,N,null,Y
49311,486D34788AEFC267E0404F8189D8349E,1,General Warehousing and Storage,Y,N,null,Y
493110,486D34788F29C267E0404F8189D8349E,1,General Warehousing and Storage,N,N,null,Y
49312,486D34788AF0C267E0404F8189D8349E,1,Refrigerated Warehousing and Storage,Y,N,null,Y
493120,486D34788F2AC267E0404F8189D8349E,1,Refrigerated Warehousing and Storage,N,N,null,Y
49313,486D34788AF1C267E0404F8189D8349E,1,Farm Product Warehousing and Storage,Y,N,null,Y
493130,486D34788F2BC267E0404F8189D8349E,1,Farm Product Warehousing and Storage,N,N,null,Y
49319,486D34788AF2C267E0404F8189D8349E,1,Other Warehousing and Storage,Y,N,null,Y
493190,486D34788F2CC267E0404F8189D8349E,1,Other Warehousing and Storage,N,N,null,Y
51,486D3478878FC267E0404F8189D8349E,1,Information,Y,N,null,Y
511,486D347887D6C267E0404F8189D8349E,1,Publishing Industries (except Internet),Y,N,null,Y
5111,486D347888C4C267E0404F8189D8349E,1,Newspaper  Periodical  Book  and Directory Publishers,Y,N,null,Y
51111,486D34788AF3C267E0404F8189D8349E,1,Newspaper Publishers,Y,N,null,Y
511110,486D34788F2DC267E0404F8189D8349E,1,Newspaper Publishers,N,N,null,Y
51112,486D34788AF4C267E0404F8189D8349E,1,Periodical Publishers,Y,N,null,Y
511120,486D34788F2EC267E0404F8189D8349E,1,Periodical Publishers,N,N,null,Y
51113,486D34788AF5C267E0404F8189D8349E,1,Book Publishers,Y,N,null,Y
511130,486D34788F2FC267E0404F8189D8349E,1,Book Publishers,N,N,null,Y
51114,486D34788AF6C267E0404F8189D8349E,1,Directory and Mailing List Publishers,Y,N,null,Y
511140,486D34788F30C267E0404F8189D8349E,1,Directory and Mailing List Publishers,N,N,null,Y
51119,486D34788AF7C267E0404F8189D8349E,1,Other Publishers,Y,N,null,Y
511191,486D34788F31C267E0404F8189D8349E,1,Greeting Card Publishers,N,N,null,Y
511199,486D34788F32C267E0404F8189D8349E,1,All Other Publishers,N,N,null,Y
5112,486D347888C5C267E0404F8189D8349E,1,Software Publishers,Y,N,null,Y
51121,486D34788AF8C267E0404F8189D8349E,1,Software Publishers,Y,N,null,Y
511210,486D34788F33C267E0404F8189D8349E,1,Software Publishers,N,N,null,Y
512,486D347887D7C267E0404F8189D8349E,1,Motion Picture and Sound Recording Industries,Y,N,null,Y
5121,486D347888C6C267E0404F8189D8349E,1,Motion Picture and Video Industries,Y,N,null,Y
51211,486D34788AF9C267E0404F8189D8349E,1,Motion Picture and Video Production,Y,N,null,Y
512110,486D34788F34C267E0404F8189D8349E,1,Motion Picture and Video Production,N,N,null,Y
51212,486D34788AFAC267E0404F8189D8349E,1,Motion Picture and Video Distribution,Y,N,null,Y
512120,486D34788F35C267E0404F8189D8349E,1,Motion Picture and Video Distribution,N,N,null,Y
51213,486D34788AFBC267E0404F8189D8349E,1,Motion Picture and Video Exhibition,Y,N,null,Y
512131,486D34788F36C267E0404F8189D8349E,1,Motion Picture Theaters (except Drive-Ins),N,N,null,Y
512132,486D34788F37C267E0404F8189D8349E,1,Drive-In Motion Picture Theaters,N,N,null,Y
51219,486D34788AFCC267E0404F8189D8349E,1,Postproduction Services and Other Motion Picture and Video Industries,Y,N,null,Y
512191,486D34788F38C267E0404F8189D8349E,1,Teleproduction and Other Postproduction Services,N,N,null,Y
512199,486D34788F39C267E0404F8189D8349E,1,Other Motion Picture and Video Industries,N,N,null,Y
5122,486D347888C7C267E0404F8189D8349E,1,Sound Recording Industries,Y,N,null,Y
51221,486D34788AFDC267E0404F8189D8349E,1,Record Production,Y,N,null,Y
339113,486D34788E4CC267E0404F8189D8349E,1,Surgical Appliance and Supplies Manufacturing,N,N,null,Y
339114,486D34788E4DC267E0404F8189D8349E,1,Dental Equipment and Supplies Manufacturing,N,N,null,Y
339115,486D34788E4EC267E0404F8189D8349E,1,Ophthalmic Goods Manufacturing,N,N,null,Y
339116,486D34788E4FC267E0404F8189D8349E,1,Dental Laboratories,N,N,null,Y
3399,486D34788878C267E0404F8189D8349E,1,Other Miscellaneous Manufacturing,Y,N,null,Y
33991,486D34788A3FC267E0404F8189D8349E,1,Jewelry and Silverware Manufacturing,Y,N,null,Y
339911,486D34788E50C267E0404F8189D8349E,1,Jewelry (except Costume) Manufacturing,N,N,null,Y
339912,486D34788E51C267E0404F8189D8349E,1,Silverware and Hollowware Manufacturing,N,N,null,Y
339913,486D34788E52C267E0404F8189D8349E,1,Jewelers' Material and Lapidary Work Manufacturing,N,N,null,Y
339914,486D34788E53C267E0404F8189D8349E,1,Costume Jewelry and Novelty Manufacturing,N,N,null,Y
33992,486D34788A40C267E0404F8189D8349E,1,Sporting and Athletic Goods Manufacturing,Y,N,null,Y
339920,486D34788E54C267E0404F8189D8349E,1,Sporting and Athletic Goods Manufacturing,N,N,null,Y
33993,486D34788A41C267E0404F8189D8349E,1,Doll  Toy  and Game Manufacturing,Y,N,null,Y
339931,486D34788E55C267E0404F8189D8349E,1,Doll and Stuffed Toy Manufacturing,N,N,null,Y
339932,486D34788E56C267E0404F8189D8349E,1,Game  Toy  and Children's Vehicle Manufacturing,N,N,null,Y
33994,486D34788A42C267E0404F8189D8349E,1,Office Supplies (except Paper) Manufacturing,Y,N,null,Y
339941,486D34788E57C267E0404F8189D8349E,1,Pen and Mechanical Pencil Manufacturing,N,N,null,Y
339942,486D34788E58C267E0404F8189D8349E,1,Lead Pencil and Art Good Manufacturing,N,N,null,Y
339943,486D34788E59C267E0404F8189D8349E,1,Marking Device Manufacturing,N,N,null,Y
339944,486D34788E5AC267E0404F8189D8349E,1,Carbon Paper and Inked Ribbon Manufacturing,N,N,null,Y
33995,486D34788A43C267E0404F8189D8349E,1,Sign Manufacturing,Y,N,null,Y
339950,486D34788E5BC267E0404F8189D8349E,1,Sign Manufacturing,N,N,null,Y
33999,486D34788A44C267E0404F8189D8349E,1,All Other Miscellaneous Manufacturing,Y,N,null,Y
339991,486D34788E5CC267E0404F8189D8349E,1,Gasket  Packing  and Sealing Device Manufacturing,N,N,null,Y
339992,486D34788E5DC267E0404F8189D8349E,1,Musical Instrument Manufacturing,N,N,null,Y
339993,486D34788E5EC267E0404F8189D8349E,1,Fastener  Button  Needle  and Pin Manufacturing,N,N,null,Y
339994,486D34788E5FC267E0404F8189D8349E,1,Broom  Brush  and Mop Manufacturing,N,N,null,Y
339995,486D34788E60C267E0404F8189D8349E,1,Burial Casket Manufacturing,N,N,null,Y
339999,486D34788E61C267E0404F8189D8349E,1,All Other Miscellaneous Manufacturing,N,N,null,Y
42,486D3478878AC267E0404F8189D8349E,1,Wholesale Trade,Y,N,null,Y
423,486D347887BCC267E0404F8189D8349E,1,Merchant Wholesalers  Durable Goods,Y,N,null,Y
4231,486D34788879C267E0404F8189D8349E,1,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Y,N,null,Y
42311,486D34788A45C267E0404F8189D8349E,1,Automobile and Other Motor Vehicle Merchant Wholesalers,Y,N,null,Y
423110,486D34788E62C267E0404F8189D8349E,1,Automobile and Other Motor Vehicle Merchant Wholesalers,N,N,null,Y
42312,486D34788A46C267E0404F8189D8349E,1,Motor Vehicle Supplies and New Parts Merchant Wholesalers,Y,N,null,Y
423120,486D34788E63C267E0404F8189D8349E,1,Motor Vehicle Supplies and New Parts Merchant Wholesalers,N,N,null,Y
42313,486D34788A47C267E0404F8189D8349E,1,Tire and Tube Merchant Wholesalers,Y,N,null,Y
423130,486D34788E64C267E0404F8189D8349E,1,Tire and Tube Merchant Wholesalers,N,N,null,Y
42314,486D34788A48C267E0404F8189D8349E,1,Motor Vehicle Parts (Used) Merchant Wholesalers,Y,N,null,Y
423140,486D34788E65C267E0404F8189D8349E,1,Motor Vehicle Parts (Used) Merchant Wholesalers,N,N,null,Y
4232,486D3478887AC267E0404F8189D8349E,1,Furniture and Home Furnishing Merchant Wholesalers,Y,N,null,Y
42321,486D34788A49C267E0404F8189D8349E,1,Furniture Merchant Wholesalers,Y,N,null,Y
423210,486D34788E66C267E0404F8189D8349E,1,Furniture Merchant Wholesalers,N,N,null,Y
42322,486D34788A4AC267E0404F8189D8349E,1,Home Furnishing Merchant Wholesalers,Y,N,null,Y
423220,486D34788E67C267E0404F8189D8349E,1,Home Furnishing Merchant Wholesalers,N,N,null,Y
4233,486D3478887BC267E0404F8189D8349E,1,Lumber and Other Construction Materials Merchant Wholesalers,Y,N,null,Y
42331,486D34788A4BC267E0404F8189D8349E,1,Lumber  Plywood  Millwork  and Wood Panel Merchant Wholesalers,Y,N,null,Y
423310,486D34788E68C267E0404F8189D8349E,1,Lumber  Plywood  Millwork  and Wood Panel Merchant Wholesalers,N,N,null,Y
42332,486D34788A4CC267E0404F8189D8349E,1,Brick  Stone  and Related Construction Material Merchant Wholesalers,Y,N,null,Y
423320,486D34788E69C267E0404F8189D8349E,1,Brick  Stone  and Related Construction Material Merchant Wholesalers,N,N,null,Y
42333,486D34788A4DC267E0404F8189D8349E,1,Roofing  Siding  and Insulation Material Merchant Wholesalers,Y,N,null,Y
423330,486D34788E6AC267E0404F8189D8349E,1,Roofing  Siding  and Insulation Material Merchant Wholesalers,N,N,null,Y
42339,486D34788A4EC267E0404F8189D8349E,1,Other Construction Material Merchant Wholesalers,Y,N,null,Y
423390,486D34788E6BC267E0404F8189D8349E,1,Other Construction Material Merchant Wholesalers,N,N,null,Y
4234,486D3478887CC267E0404F8189D8349E,1,Professional and Commercial Equipment and Supplies Merchant Wholesalers,Y,N,null,Y
42341,486D34788A4FC267E0404F8189D8349E,1,Photographic Equipment and Supplies Merchant Wholesalers,Y,N,null,Y
423410,486D34788E6CC267E0404F8189D8349E,1,Photographic Equipment and Supplies Merchant Wholesalers,N,N,null,Y
42342,486D34788A50C267E0404F8189D8349E,1,Office Equipment Merchant Wholesalers,Y,N,null,Y
423420,486D34788E6DC267E0404F8189D8349E,1,Office Equipment Merchant Wholesalers,N,N,null,Y
42343,486D34788A51C267E0404F8189D8349E,1,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Y,N,null,Y
423430,486D34788E6EC267E0404F8189D8349E,1,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,N,N,null,Y
42344,486D34788A52C267E0404F8189D8349E,1,Other Commercial Equipment Merchant Wholesalers,Y,N,null,Y
423440,486D34788E6FC267E0404F8189D8349E,1,Other Commercial Equipment Merchant Wholesalers,N,N,null,Y
42345,486D34788A53C267E0404F8189D8349E,1,Medical  Dental  and Hospital Equipment and Supplies Merchant Wholesalers,Y,N,null,Y
423450,486D34788E70C267E0404F8189D8349E,1,Medical  Dental  and Hospital Equipment and Supplies Merchant Wholesalers,N,N,null,Y
42346,486D34788A54C267E0404F8189D8349E,1,Ophthalmic Goods Merchant Wholesalers,Y,N,null,Y
423460,486D34788E71C267E0404F8189D8349E,1,Ophthalmic Goods Merchant Wholesalers,N,N,null,Y
42349,486D34788A55C267E0404F8189D8349E,1,Other Professional Equipment and Supplies Merchant Wholesalers,Y,N,null,Y
423490,486D34788E72C267E0404F8189D8349E,1,Other Professional Equipment and Supplies Merchant Wholesalers,N,N,null,Y
4235,486D3478887DC267E0404F8189D8349E,1,Metal and Mineral (except Petroleum) Merchant Wholesalers,Y,N,null,Y
42351,486D34788A56C267E0404F8189D8349E,1,Metal Service Centers and Other Metal Merchant Wholesalers,Y,N,null,Y
423510,486D34788E73C267E0404F8189D8349E,1,Metal Service Centers and Other Metal Merchant Wholesalers,N,N,null,Y
42352,486D34788A57C267E0404F8189D8349E,1,Coal and Other Mineral and Ore Merchant Wholesalers,Y,N,null,Y
423520,486D34788E74C267E0404F8189D8349E,1,Coal and Other Mineral and Ore Merchant Wholesalers,N,N,null,Y
4236,486D3478887EC267E0404F8189D8349E,1,Electrical and Electronic Goods Merchant Wholesalers,Y,N,null,Y
42361,486D34788A58C267E0404F8189D8349E,1,Electrical Apparatus and Equipment  Wiring Supplies  and Related Equipment Merchant Wholesalers,Y,N,null,Y
423610,486D34788E75C267E0404F8189D8349E,1,Electrical Apparatus and Equipment  Wiring Supplies  and Related Equipment Merchant Wholesalers,N,N,null,Y
42362,486D34788A59C267E0404F8189D8349E,1,Electrical and Electronic Appliance  Television  and Radio Set Merchant Wholesalers,Y,N,null,Y
423620,486D34788E76C267E0404F8189D8349E,1,Electrical and Electronic Appliance  Television  and Radio Set Merchant Wholesalers,N,N,null,Y
42369,486D34788A5AC267E0404F8189D8349E,1,Other Electronic Parts and Equipment Merchant Wholesalers,Y,N,null,Y
423690,486D34788E77C267E0404F8189D8349E,1,Other Electronic Parts and Equipment Merchant Wholesalers,N,N,null,Y
4237,486D3478887FC267E0404F8189D8349E,1,Hardware  and Plumbing and Heating Equipment and Supplies Merchant Wholesalers,Y,N,null,Y
42371,486D34788A5BC267E0404F8189D8349E,1,Hardware Merchant Wholesalers,Y,N,null,Y
423710,486D34788E78C267E0404F8189D8349E,1,Hardware Merchant Wholesalers,N,N,null,Y
42372,486D34788A5CC267E0404F8189D8349E,1,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,Y,N,null,Y
423720,486D34788E79C267E0404F8189D8349E,1,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,N,N,null,Y
42373,486D34788A5DC267E0404F8189D8349E,1,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,Y,N,null,Y
423730,486D34788E7AC267E0404F8189D8349E,1,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,N,N,null,Y
42374,486D34788A5EC267E0404F8189D8349E,1,Refrigeration Equipment and Supplies Merchant Wholesalers,Y,N,null,Y
423740,486D34788E7BC267E0404F8189D8349E,1,Refrigeration Equipment and Supplies Merchant Wholesalers,N,N,null,Y
4238,486D34788880C267E0404F8189D8349E,1,Machinery  Equipment  and Supplies Merchant Wholesalers,Y,N,null,Y
42381,486D34788A5FC267E0404F8189D8349E,1,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,Y,N,null,Y
423810,486D34788E7CC267E0404F8189D8349E,1,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,N,N,null,Y
42382,486D34788A60C267E0404F8189D8349E,1,Farm and Garden Machinery and Equipment Merchant Wholesalers,Y,N,null,Y
423820,486D34788E7DC267E0404F8189D8349E,1,Farm and Garden Machinery and Equipment Merchant Wholesalers,N,N,null,Y
42383,486D34788A61C267E0404F8189D8349E,1,Industrial Machinery and Equipment Merchant Wholesalers,Y,N,null,Y
423830,486D34788E7EC267E0404F8189D8349E,1,Industrial Machinery and Equipment Merchant Wholesalers,N,N,null,Y
42384,486D34788A62C267E0404F8189D8349E,1,Industrial Supplies Merchant Wholesalers,Y,N,null,Y
423840,486D34788E7FC267E0404F8189D8349E,1,Industrial Supplies Merchant Wholesalers,N,N,null,Y
42385,486D34788A63C267E0404F8189D8349E,1,Service Establishment Equipment and Supplies Merchant Wholesalers,Y,N,null,Y
423850,486D34788E80C267E0404F8189D8349E,1,Service Establishment Equipment and Supplies Merchant Wholesalers,N,N,null,Y
42386,486D34788A64C267E0404F8189D8349E,1,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,Y,N,null,Y
423860,486D34788E81C267E0404F8189D8349E,1,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,N,N,null,Y
4239,486D34788881C267E0404F8189D8349E,1,Miscellaneous Durable Goods Merchant Wholesalers,Y,N,null,Y
42391,486D34788A65C267E0404F8189D8349E,1,Sporting and Recreational Goods and Supplies Merchant Wholesalers,Y,N,null,Y
423910,486D34788E82C267E0404F8189D8349E,1,Sporting and Recreational Goods and Supplies Merchant Wholesalers,N,N,null,Y
42392,486D34788A66C267E0404F8189D8349E,1,Toy and Hobby Goods and Supplies Merchant Wholesalers,Y,N,null,Y
423920,486D34788E83C267E0404F8189D8349E,1,Toy and Hobby Goods and Supplies Merchant Wholesalers,N,N,null,Y
42393,486D34788A67C267E0404F8189D8349E,1,Recyclable Material Merchant Wholesalers,Y,N,null,Y
423930,486D34788E84C267E0404F8189D8349E,1,Recyclable Material Merchant Wholesalers,N,N,null,Y
42394,486D34788A68C267E0404F8189D8349E,1,Jewelry  Watch  Precious Stone  and Precious Metal Merchant Wholesalers,Y,N,null,Y
423940,486D34788E85C267E0404F8189D8349E,1,Jewelry  Watch  Precious Stone  and Precious Metal Merchant Wholesalers,N,N,null,Y
42399,486D34788A69C267E0404F8189D8349E,1,Other Miscellaneous Durable Goods Merchant Wholesalers,Y,N,null,Y
423990,486D34788E86C267E0404F8189D8349E,1,Other Miscellaneous Durable Goods Merchant Wholesalers,N,N,null,Y
424,486D347887BDC267E0404F8189D8349E,1,Merchant Wholesalers  Nondurable Goods,Y,N,null,Y
4241,486D34788882C267E0404F8189D8349E,1,Paper and Paper Product Merchant Wholesalers,Y,N,null,Y
42411,486D34788A6AC267E0404F8189D8349E,1,Printing and Writing Paper Merchant Wholesalers,Y,N,null,Y
