FIN_COA_CD,ORG_CD,ORG_RTNG_MDL_NM,ACCT_DLGT_UNVL_ID,FDOC_TYP_CD,OBJ_ID,VER_NBR,FDOC_APRV_FROM_AMT,FDOC_APRV_TO_AMT,ACCT_DLGT_PRMRT_CD,ACCT_DLGT_START_DT,ROW_ACTV_IND
IN,MRES,TARIQHEMO,OLE3241801877,OLE_A21,11400DC40045041EE043814FD881041E,1,null,null,Y,010713000000,Y
IN,MRES,TARIQHEMO,OLE3241801877,OLE_A21C,11400DC40046041EE043814FD881041E,1,null,null,Y,010713000000,Y
IN,MRES,TARIQHEMO,OLE3241801877,OLE_A21R,11400DC40047041EE043814FD881041E,1,null,null,Y,010713000000,Y
IN,MRES,TARIQHEMO,OLE4532607382,OLE_CREQ,11400DC40049041EE043814FD881041E,1,null,null,N,030701000000,Y
IN,MRES,TARIQHEMO,OLE4676801285,OLE_CREQ,11400DC40048041EE043814FD881041E,1,null,null,N,030701000000,Y
IN,MRES,TBAIG1,OLE1208408248,OLE_A21R,11400DC3FA2B041EE043814FD881041E,1,null,null,Y,010710000000,Y
IN,MRES,TBAIG2,OLE1208408248,OLE_A21R,11400DC3FA2D041EE043814FD881041E,1,null,null,Y,010710000000,Y
IN,MRES,TBAIG4,OLE1208408248,OLE_A21R,11400DC3FA29041EE043814FD881041E,1,null,null,Y,010710000000,Y
IN,NEUR,NEUR,OLE2681701139,OLE,11400DC3FD70041EE043814FD881041E,1,0,4999.99,N,031201000000,Y
IN,NEUR,NEUR,OLE2773000082,OLE,11400DC3FD71041EE043814FD881041E,1,0,4999.99,N,040901000000,Y
IN,NEUR,NEUR,OLE5505804257,OLE,11400DC3FD6E041EE043814FD881041E,1,null,null,N,040101000000,Y
IN,NEUR,NEUR,OLE5564804827,OLE,11400DC3FD6F041EE043814FD881041E,1,null,null,N,040101000000,Y
IN,NEUR,NEUR CG,OLE2681701139,OLE,11400DC3FDF6041EE043814FD881041E,1,0,4999.99,N,031201000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_A21,11400DC3FC2C041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_AA,11400DC3FC2D041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_ACCT,11400DC3FC2E041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_ADEL,11400DC3FC2F041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_AR,11400DC3FC30041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_AT,11400DC3FC31041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_AV,11400DC3FC32041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_AWRD,11400DC3FC33041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_BA,11400DC3FC34041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_BT,11400DC3FC35041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_CREQ,11400DC3FC36041EE043814FD881041E,1,null,null,N,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_CRM,11400DC3FC37041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_DI,11400DC3FC38041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_DV,11400DC3FC39041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_ELR,11400DC3FC3A041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_ERD,11400DC3FC3B041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_GEC,11400DC3FC3C041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_IB,11400DC3FC3D041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_ICA,11400DC3FC3E041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_ND,11400DC3FC3F041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_PCDO,11400DC3FC40041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_PRPL,11400DC3FC41041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_ST,11400DC3FC42041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE1226904798,OLE_TF,11400DC3FC43041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,OBGY,DOC ROUTE,OLE2198202350,OLE_CREQ,11400DC3FC44041EE043814FD881041E,1,null,null,N,031121000000,Y
IN,OBGY,DOC ROUTE,OLE2198202350,OLE_ERD,11400DC3FC46041EE043814FD881041E,1,null,null,N,041103000000,Y
IN,OBGY,DOC ROUTE,OLE3767304426,OLE_CREQ,11400DC3FC45041EE043814FD881041E,1,null,null,Y,031121000000,Y
IN,PED,PCDCBB2,OLE2572007692,OLE_CREQ,11400DC3FAE2041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE2572007692,OLE_ERD,11400DC3FAE3041EE043814FD881041E,1,null,null,N,031209000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_A21,11400DC3FC64041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_A21C,11400DC3FC65041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_A21R,11400DC3FC66041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_ACCT,11400DC3FC67041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_ADEL,11400DC3FC68041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_AR,11400DC3FC69041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_AT,11400DC3FC6A041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_AV,11400DC3FB0B041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_BA,11400DC3FAD0041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_BT,11400DC3FAD1041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_CR,11400DC3FAD2041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_CREQ,11400DC3FAD3041EE043814FD881041E,1,null,null,N,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_CRM,11400DC3FAD4041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_DI,11400DC3FAD5041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_DV,11400DC3FAD6041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_ELR,11400DC3FAD7041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_ERD,11400DC3FAD8041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_GEC,11400DC3FAD9041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_IB,11400DC3FADA041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_ICA,11400DC3FADB041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_ND,11400DC3FADC041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_PCDO,11400DC3FAE4041EE043814FD881041E,1,null,null,Y,041111000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_SACC,11400DC3FADD041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_SB,11400DC3FADE041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_SOBJ,11400DC3FADF041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_ST,11400DC3FAE0041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PCDCBB2,OLE5248201148,OLE_TF,11400DC3FAE1041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE1555503680,OLE_CREQ,11400DC40253041EE043814FD881041E,1,null,null,N,030320000000,Y
IN,PED,PEDPDCE1,OLE2572007692,OLE_CREQ,11400DC40254041EE043814FD881041E,1,null,null,Y,030905000000,Y
IN,PED,PEDPDCE1,OLE2572007692,OLE_ERD,11400DC40255041EE043814FD881041E,1,null,null,N,031209000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_A21,11400DC3FDF7041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_A21C,11400DC3FDF8041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_A21R,11400DC3FDF9041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_ACCT,11400DC3FDFA041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_ADEL,11400DC3FDFB041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_AR,11400DC3FDFC041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_AT,11400DC3FDFD041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_AV,11400DC3FDFE041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_BA,11400DC3FDFF041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_BT,11400DC3FE00041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_CR,11400DC3FE01041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_CREQ,11400DC3FE02041EE043814FD881041E,1,null,null,N,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_CRM,11400DC4024D041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_DI,11400DC40244041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_DV,11400DC40245041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_ELR,11400DC40246041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_ERD,11400DC40247041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_GEC,11400DC40248041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_IB,11400DC40249041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_ICA,11400DC4024A041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_ND,11400DC4024B041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_PCDO,11400DC4024C041EE043814FD881041E,1,null,null,Y,030326000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_SACC,11400DC4024E041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_SB,11400DC4024F041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_SOBJ,11400DC40250041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_ST,11400DC40251041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDCE1,OLE3328902578,OLE_TF,11400DC40252041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE2572007692,OLE_CREQ,11400DC3FB71041EE043814FD881041E,1,null,null,Y,030905000000,Y
IN,PED,PEDPDTS1,OLE2572007692,OLE_ERD,11400DC3FB72041EE043814FD881041E,1,null,null,N,031209000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_A21,11400DC3FB03041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_A21C,11400DC3FB04041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_A21R,11400DC3FB05041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_ACCT,11400DC3FB06041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_ADEL,11400DC3FB07041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_AR,11400DC3FB08041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_AT,11400DC3FB09041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_AV,11400DC3FB0A041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_BA,11400DC3FB82041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_BT,11400DC3FB5F041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_CR,11400DC3FB60041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_CREQ,11400DC3FB61041EE043814FD881041E,1,null,null,N,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_CRM,11400DC3FB62041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_DI,11400DC3FB63041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_DV,11400DC3FB64041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_ELR,11400DC3FB65041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_ERD,11400DC3FB66041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_GEC,11400DC3FB67041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_IB,11400DC3FB68041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_ICA,11400DC3FB69041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_ND,11400DC3FB6A041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_PCDO,11400DC3FB73041EE043814FD881041E,1,null,null,Y,041111000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_SACC,11400DC3FB6B041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_SB,11400DC3FB6C041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_SOBJ,11400DC3FB6D041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_ST,11400DC3FB6E041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE3328902578,OLE_TF,11400DC3FB6F041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDTS1,OLE5067806570,OLE_CREQ,11400DC3FB70041EE043814FD881041E,1,null,null,N,030320000000,Y
IN,PED,PEDPDVL,OLE2596106833,OLE_CREQ,11400DC4030B041EE043814FD881041E,1,null,null,Y,030905000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_A21,11400DC3FB44041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_A21C,11400DC3FB45041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_A21R,11400DC3FB46041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_ACCT,11400DC3FB47041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_ADEL,11400DC3FB48041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_AR,11400DC3FB49041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_AT,11400DC3FB4A041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_AV,11400DC3FB4B041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_BA,11400DC3FB4C041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_BT,11400DC3FB4D041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_CR,11400DC3FB4E041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_CREQ,11400DC3FB4F041EE043814FD881041E,1,null,null,N,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_CRM,11400DC3FB50041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_DI,11400DC3FB51041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,PED,PEDPDVL,OLE4089203889,OLE_DV,11400DC3FB52041EE043814FD881041E,1,null,null,Y,030319000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_ADEL,11400DC3F891041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_AR,11400DC3F892041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_ARIN,11400DC3F893041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_ARNI,11400DC3F894041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_AT,11400DC3F895041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_BA,11400DC3F896041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_BT,11400DC3F897041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_DI,11400DC3F898041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_DV,11400DC3F899041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_ELR,11400DC3F89A041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_GEC,11400DC3F89B041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_IB,11400DC3F89C041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_ICA,11400DC3F89D041EE043814FD881041E,1,null,null,Y,990826000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_ND,11400DC3F89E041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_PE,11400DC3F89F041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_SACC,11400DC3F8A1041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_SACD,11400DC3F8A2041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_SOBJ,11400DC3F8A3041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_ST,11400DC3F8A4041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCAARINE,OLE5402206934,OLE_TF,11400DC3F8A5041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE2007308722,OLE_CREQ,11400DC401B4041EE043814FD881041E,1,null,null,N,030331000000,Y
IN,MRES,ENDCHERRAN,OLE2862905828,OLE_CREQ,11400DC401B5041EE043814FD881041E,1,null,null,N,030331000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_ACCT,11400DC4019A041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_ADEL,11400DC4019B041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_AR,11400DC4019C041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_ARIN,11400DC4019D041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_ARNI,11400DC4019E041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_AT,11400DC4019F041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_BA,11400DC401A0041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_BT,11400DC401A1041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_CREQ,11400DC401A2041EE043814FD881041E,1,null,null,Y,020911000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_CRM,11400DC401A3041EE043814FD881041E,1,null,null,Y,010511000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_DI,11400DC401A4041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_DV,11400DC401A5041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_ELR,11400DC401A6041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_ERD,11400DC401A7041EE043814FD881041E,1,null,null,Y,010207000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_GACC,11400DC401A8041EE043814FD881041E,1,null,null,Y,011207000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_GEC,11400DC401A9041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_IB,11400DC401AA041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_ICA,11400DC401AB041EE043814FD881041E,1,null,null,Y,990826000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_ND,11400DC401AC041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_PCDO,11400DC401AD041EE043814FD881041E,1,null,null,Y,010516000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_PE,11400DC401AE041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_SACC,11400DC401AF041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_SACD,11400DC401B0041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_SOBJ,11400DC401B1041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_ST,11400DC401B2041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4532607382,OLE_TF,11400DC401B3041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE4676801285,OLE_CREQ,11400DC40199041EE043814FD881041E,1,null,null,N,030331000000,Y
IN,MRES,ENDCHERRAN,OLE5402206934,OLE_A21,11400DC40196041EE043814FD881041E,1,null,null,Y,990701000000,Y
IN,MRES,ENDCHERRAN,OLE5402206934,OLE_A21C,11400DC40197041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE5402206934,OLE_A21R,11400DC40198041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERRAN,OLE5402206934,OLE_CREQ,11400DC401B6041EE043814FD881041E,1,null,null,N,041012000000,Y
IN,MRES,ENDCHERREN,OLE3324503879,OLE_A21C,11400DC3F8FC041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERREN,OLE3324503879,OLE_A21R,11400DC3F8FD041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERREN,OLE4532607382,OLE_ACCT,11400DC3F8E6041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERREN,OLE4532607382,OLE_ADEL,11400DC3F8E7041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERREN,OLE4532607382,OLE_AR,11400DC3F8E8041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERREN,OLE4532607382,OLE_ARIN,11400DC3F8E9041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERREN,OLE4532607382,OLE_ARNI,11400DC3F8EA041EE043814FD881041E,1,null,null,Y,990416000000,Y
IN,MRES,ENDCHERREN,OLE4532607382,OLE_AT,11400DC3F8EB041EE043814FD881041E,1,null,null,Y,990416000000,Y
