FIN_COA_CD,ORG_CD,OBJ_ID,VER_NBR,ORG_MGR_UNVL_ID,ORG_NM,RC_CD,ORG_PHYS_CMP_CD,ORG_TYP_CD,ORG_DFLT_ACCT_NBR,ORG_LN1_ADDR,ORG_LN2_ADDR,ORG_CITY_NM,ORG_STATE_CD,ORG_ZIP_CD,ORG_CNTRY_CD,ORG_BEGIN_DT,ORG_END_DT,RPTS_TO_FIN_COA_CD,RPTS_TO_ORG_CD,ORG_ACTIVE_CD,ORG_IN_FP_CD,ORG_PLNT_ACCT_NBR,CMP_PLNT_ACCT_NBR,ORG_PLNT_COA_CD,CMP_PLNT_COA_CD
IA,HFCO,014F3DAF7A57A448E043814FD28EA448,1,OLE1369907980,HOUSING/FOOD/CARD,78,IN,O,6075000,BR 112,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,ADAF,Y,N,9575000,9570000,IA,IN
IA,HR,014F3DAF7A58A448E043814FD28EA448,1,OLE3379807602,HUMAN RESOURCES ADMINISTRATION,78,IN,O,6670500,UN 340,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,ADAF,Y,N,9570078,9570000,IN,IN
IA,HUMR,014F3DAF7A59A448E043814FD28EA448,1,OLE3379807602,HUMAN RESOURCES ADMINISTRATION,78,IN,O,(null),UN 340,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,ADAF,N,N,9570078,9570000,IN,IN
IA,IA,014F3DAF7A5AA448E043814FD28EA448,1,OLE5398709821,INDPLS AUXILS AGGREGATE,NO,IN,N,6070000,AO-122,(null),INDIANAPOLIS,IN,46202,US,[960212000000-0500],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IA,IFAC,014F3DAF7A5BA448E043814FD28EA448,1,OLE1370604405,IT INSTRUCTIONAL FACILITIES,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,INTT,014F3DAF7A5CA448E043814FD28EA448,1,OLE1370604405,INTEGRATED TECHNOLOGIES,65,IN,R,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,IN,N,N,9570065,9570000,IN,IN
IA,IRIS,014F3DAF7A5DA448E043814FD28EA448,1,OLE1595003228,HERRON SCHOOL OF ART ~ DESIGN,30,IN,R,6690500,HF 201,(null),INDIANAPOLIS,IN,46202-1414,US,[930701000000-0400],(null),IN,HERR,Y,N,9570030,9570000,IN,IN
IA,ISSU,014F3DAF7A5EA448E043814FD28EA448,1,OLE3716609036,DENTAL STUDENT ISSUE,14,IN,O,(null),DS 130,(null),INDIANAPOLIS,IN,46202-5186,US,[930701000000-0400],[990323000000-0400],IN,DSDS,N,N,9570014,9570000,IN,IN
IA,ITAD,014F3DAF7A5FA448E043814FD28EA448,1,OLE1370604405,INTEGRATED TECHNOLOGIES ADMIN,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,ITCC,014F3DAF7A60A448E043814FD28EA448,1,OLE4797306442,CENTRAL COMPUTING,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,ITCS,014F3DAF7A61A448E043814FD28EA448,1,OLE1370604405,IT CONSULTING,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,ITIR,014F3DAF7A62A448E043814FD28EA448,1,OLE1370604405,IT INSTALLATION ~ REPAIR,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,ITMP,014F3DAF7A63A448E043814FD28EA448,1,OLE1370604405,IT MEDIA PRODUCTION,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,ITPG,014F3DAF7A64A448E043814FD28EA448,1,OLE1370604405,IT PROGRAMMING,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,ITRD,014F3DAF7A65A448E043814FD28EA448,1,OLE1370604405,IT RESEARCH ~ DEVELOPMENT,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,ITTD,014F3DAF7A66A448E043814FD28EA448,1,OLE1370604405,IT TRAINING ~ DOCUMENTATION,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,LAFA,014F3DAF7A67A448E043814FD28EA448,1,OLE1369907980,PARK LAFAYETTE APARTMENTS,78,IN,O,6095600,3621 LAWNVIEW,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,OFCP,Y,N,9570078,9570000,IN,IN
IA,LAWL,014F3DAF7A68A448E043814FD28EA448,1,OLE3870804190,LAW LIBRARY,32,IN,O,(null),LS 149,(null),INDIANAPOLIS,IN,46202-5194,US,[930701000000-0400],(null),IN,LAWS,N,N,9570032,9570000,IN,IN
IA,LAWS,014F3DAF7A69A448E043814FD28EA448,1,OLE2970000725,LAW,32,IN,R,(null),LS 204,(null),INDIANAPOLIS,IN,46202-5194,US,[930701000000-0400],(null),IN,IN,N,N,9570032,9570000,IN,IN
IA,MAIL,014F3DAF7A6AA448E043814FD28EA448,1,OLE5576601733,MAIL SERVICES,78,IN,O,6673000,BP 101,(null),INDIANAPOLIS,IN,46202,US,[990505000000-0400],(null),IA,CDPM,Y,N,9573000,9570000,IA,IN
IA,MAIN,014F3DAF7A6BA448E043814FD28EA448,1,OLE1870105802,MAINTENANCE SERVICES,82,IN,O,(null),PL 208,(null),INDIANAPOLIS,IN,46202-5183,US,[930701000000-0400],(null),IN,PHYP,Y,N,9570082,9570000,IN,IN
IA,MCIM,014F3DAF7A6CA448E043814FD28EA448,1,OLE2216800403,MICROBIOLOGY ~ IMMUNOLOGY,10,IN,O,(null),MS 255,(null),INDIANAPOLIS,IN,46202-5120,US,[930701000000-0400],(null),IN,MED,N,N,9570010,9570000,IN,IN
IA,MED,014F3DAF7A6DA448E043814FD28EA448,1,OLE5270505628,SCHOOL OF MEDICINE,10,IN,R,(null),FH 207,(null),INDIANAPOLIS,IN,46202-5114,US,[930701000000-0400],(null),IN,IN,N,N,9570010,9570000,IN,IN
IA,NAT,014F3DAF7A6EA448E043814FD28EA448,1,OLE1591904250,NATATORIUM ~ TRACK/FIELD,78,IN,I,6080109,NT 037,(null),INDIANAPOLIS,IN,46202,US,[941219000000-0500],(null),IA,CSFA,Y,N,9570078,9570000,IN,IN
IA,NATA,014F3DAF7A6FA448E043814FD28EA448,1,OLE1717008596,NATATORIUM,78,IN,O,6080109,NT 205,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,NAT,Y,N,9580000,9580000,IA,IA
IA,NATM,014F3DAF7A70A448E043814FD28EA448,1,OLE5398709821,EXEC MGMT NATATORIUM,74,IN,O,(null),AO 122,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,EXEC,N,N,9570074,9570000,IN,IN
IA,NETW,014F3DAF7A71A448E043814FD28EA448,1,OLE1370604405,NETWORKS,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,NURP,014F3DAF7A72A448E043814FD28EA448,1,OLE3629509166,NURSING; RESEARCH/PRACTICE,12,IN,O,(null),NU 132,(null),INDIANAPOLIS,IN,46202-5107,US,[930701000000-0400],(null),IN,NURS,N,N,9570012,9570000,IN,IN
IA,OBSL,014F3DAF7A73A448E043814FD28EA448,1,OLE1370604405,INTEGRATED TECHNOLOGIES OBSOLETE ACCTS,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,OFCP,014F3DAF7A74A448E043814FD28EA448,1,OLE1369907980,OFF CAMPUS PROPERTY,78,IN,O,6675000,3621 LAWNVIEW,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,ADAF,Y,N,9593000,9570000,IA,IN
IA,OFFC,014F3DAF7A75A448E043814FD28EA448,1,OLE5996003203,OFF-CAMPUS MAINT,82,IN,O,6675000,3621 LAWNVIEW LN,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,PHYP,Y,N,9570082,9570000,IN,IN
IA,ONEC,014F3DAF7FF8A448E043814FD28EA448,1,OLE6269308135,IUPUI ID CARD SYSTEM,78,IN,S,6090200,AO 120,(null),INDIANAPOLIS,IN,46202,US,[961111000000-0500],(null),IA,ADAF,Y,N,9590200,9570000,IA,IN
IA,PARK,014F3DAF7A76A448E043814FD28EA448,1,OLE5068701724,PARKING SERVICES,78,IN,T,6095000,XB 112,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,SAFE,Y,N,9595000,9595000,IA,IA
IA,PD,014F3DAF7A77A448E043814FD28EA448,1,OLE5068701724,POLICE SERVICES,78,IN,O,6673000,BA 100,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,PD,Y,N,9570078,9570000,IN,IN
IA,PDDS,014F3DAF7A78A448E043814FD28EA448,1,OLE1682403759,PUBL DIST DOC SVCS,78,IN,O,6671301,1830 W. 16TH STREET,(null),INDIANAPOLIS,IN,46202,US,[980401000000-0400],[011105000000-0500],IA,ADAF,N,N,9570078,9570000,IN,IN
IA,PDIR,014F3DAF7A79A448E043814FD28EA448,1,OLE5879307396,PHYSICAL PLANT DIRECTOR,82,IN,O,(null),PL 201,(null),INDIANAPOLIS,IN,46202-5183,US,[930701000000-0400],(null),IN,PHYP,Y,N,9570082,9570000,IN,IN
IA,PDUP,014F3DAF7A7AA448E043814FD28EA448,1,OLE5576601733,GRAPHIC REPRODUCTIONS,78,IN,O,6671300,BP 101,(null),INDIANAPOLIS,IN,46202,US,[990505000000-0400],(null),IA,CDPM,Y,N,9571300,9570000,IA,IN
IA,PDVL,014F3DAF7A7BA448E043814FD28EA448,1,OLE2234900338,PED-DEVELOPMENTAL PEDIATRICS,10,IN,O,(null),RI 5900,(null),INDIANAPOLIS,IN,46202-5225,US,[930701000000-0400],(null),IN,PED,N,N,9570010,9570000,IN,IN
IA,PUBL,014F3DAF7A7CA448E043814FD28EA448,1,OLE5815608065,PUBLICATIONS,79,IN,O,(null),UN G001,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,COMR,N,N,9570079,9570000,IN,IN
IA,PUR,014F3DAF7A7DA448E043814FD28EA448,1,OLE1369907980,PURCHASING,78,IN,O,(null),UN 542,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,ADAF,N,N,9570078,9570000,IN,IN
IA,SAFE,014F3DAF7A7EA448E043814FD28EA448,1,OLE5068701724,PUBLIC SAFETY,78,IN,O,6671200,BO 130,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,ADAF,Y,N,9570078,9570000,IN,IN
IA,SAGA,014F3DAF7A7FA448E043814FD28EA448,1,OLE4095608269,SAGAMORE STUDENT NEWSPAPER,50,IN,O,6097000,IP 557,(null),INDIANAPOLIS,IN,46202-5154,US,[930701000000-0400],(null),IN,JOUR,Y,N,9597000,9570000,IA,IN
IA,SHOR,014F3DAF7A80A448E043814FD28EA448,1,OLE1369907980,SHORELAND TOWERS APARTMENTS,78,IN,O,6095700,3621 LAWNVIEW,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,OFCP,Y,N,9570078,9570000,IN,IN
IA,SPTC,014F3DAF7A81A448E043814FD28EA448,1,OLE1717008596,SPORTS SERVICES,78,IN,O,6091000,NT 043,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,CSFA,Y,N,9570078,9570000,IN,IN
IA,SPTS,014F3DAF7A82A448E043814FD28EA448,1,OLE1717008596,SPORTS SERVICES,78,IN,O,6080115,NT 043,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,NAT,Y,N,9570000,9570000,IN,IN
IA,SSRV,014F3DAF7A83A448E043814FD28EA448,1,OLE1717008596,SPORTS SERVICES,78,IN,O,(null),NT 043,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,CSFA,N,N,9570078,9570000,IN,IN
IA,STAF,014F3DAF7A84A448E043814FD28EA448,1,OLE4278406062,STUDENT AFFAIRS,73,IN,O,(null),UN 129,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,UGED,N,N,9570073,9570000,IN,IN
IA,STEK,014F3DAF7A85A448E043814FD28EA448,1,OLE1370604405,SCHOOL TECHNOLOGY PROGRAM,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,INTT,N,N,9570065,9570000,IN,IN
IA,STOR,014F3DAF7A86A448E043814FD28EA448,1,OLE2385706642,MAINTENANCE STORES,82,IN,O,6675000,PL 206,(null),INDIANAPOLIS,IN,46202-5183,US,[930701000000-0400],(null),IN,PHYP,Y,N,9570082,9570000,IN,IN
IA,TELB,014F3DAF7A87A448E043814FD28EA448,1,OLE1370604405,BASIC TELEPHONE,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],(null),IN,TELC,N,N,9570065,9570000,IN,IN
IA,TELC,014F3DAF7A88A448E043814FD28EA448,1,OLE4797306442,TELECOMMUNICATIONS,65,IN,O,6070000,ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[980320000000-0400],(null),IN,UITS,Y,N,9570065,9570000,IN,IN
IA,TLIT,014F3DAF7A89A448E043814FD28EA448,1,OLE4797306442,TEACH AND LEARNING INFORMATION TECHNOLOG,65,IN,O,6070000,ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[980320000000-0400],(null),IN,UITS,Y,N,9570065,9570000,IN,IN
IA,TOWN,014F3DAF7A8AA448E043814FD28EA448,1,OLE3447804275,TOWNHOUSE APARTMENTS,58,IN,O,6077800,BR 112,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,HDEP,Y,N,9577800,9577800,IA,IA
IA,TRAN,014F3DAF7A8BA448E043814FD28EA448,1,OLE5068701724,TRANSPORTATION,78,IN,O,6695000,XB 109,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,SAFE,Y,N,9570900,9570000,IA,IN
IA,TYPE,014F3DAF7A8CA448E043814FD28EA448,1,OLE1369907980,EQUIPMENT RENTAL-TYPEWRITERS,78,IN,O,(null),BP 101,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,CEPL,N,N,9570078,9570000,IN,IN
IA,UAPT,014F3DAF8136A448E043814FD28EA448,1,OLE3447804275,UNIVERSITY APARTMENTS,58,IN,O,6077300,AO 112,(null),INDIANAPOLIS,IN,46202,US,[030306000000-0500],(null),IA,HDEP,Y,N,9577300,9577300,IA,IA
IA,UHOT,014F3DAF8196A448E043814FD28EA448,1,OLE1717008596,IUPUI UNIVERSITY PLACE HOTEL,78,IN,E,6091000,IP 100,(null),INDIANAPOLIS,IN,46202,US,[050101000000-0500],(null),IA,CSHO,Y,N,9570035,9570035,IA,IA
IA,UITS,014F3DAF7A8DA448E043814FD28EA448,1,OLE4797306442,UNIVERSITY INFORMATION TECHNOLOGY SVCS,65,IN,O,6070000,ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[980320000000-0400],(null),IN,IN,Y,N,9570065,9570000,IN,IN
IA,WART,014F3DAF7A8EA448E043814FD28EA448,1,OLE3447804275,WARTHIN APARTMENTS,58,IN,O,6078500,BR 112,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,HDEP,Y,N,9578500,9578500,IA,IA
IA,WATH,014F3DAF7A8FA448E043814FD28EA448,1,OLE1369907980,WARTHIN APARTMENTS,78,IN,O,(null),BR 112,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IA,HDEP,N,N,9570078,9570000,IN,IN
IN,AAIS,014F3DAF7A90A448E043814FD28EA448,1,OLE3114503350,UNKNOWN,78,IN,H,1272800,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980428000000-0400],[980428000000-0400],IN,IN,N,N,9570080,9570000,IN,IN
IN,ABA,014F3DAF7A91A448E043814FD28EA448,1,OLE1969307398,IUPUI-AMERICAN BAR ASSOCIATION,32,IN,O,4191019,TG 352,(null),INDIANAPOLIS,IN,46202-3162,US,[930701000000-0400],(null),IN,LAW,Y,N,9570032,9570000,IN,IN
IN,ACAD,014F3DAF7A92A448E043814FD28EA448,1,OLE4266401961,ACADEMIC AFFAIRS,58,IN,O,1270100,AO 108B,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,ACSP,Y,N,9570058,9570000,IN,IN
IN,ACCP,014F3DAF7A93A448E043814FD28EA448,1,OLE4797306442,ACCESS POINT,65,IN,O,(null),ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[930701000000-0400],[990825000000-0400],IN,INTT,N,N,9570065,9570000,IN,IN
IN,ACCT,014F3DAF7A94A448E043814FD28EA448,1,OLE3771303577,ACCOUNTING OFFICE,78,IN,O,1272805,UN 443,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,ADAF,Y,N,9570078,9570000,IN,IN
IN,ACSP,014F3DAF7A95A448E043814FD28EA448,1,OLE5686203320,ACADEMIC SUPPORT,58,IN,R,1270100,AO 108,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,IN,Y,N,9570058,9570000,IN,IN
IN,ACTG,014F3DAF7A96A448E043814FD28EA448,1,OLE5263908889,ACCOUNTING-BUSINESS,24,IN,H,1289501,BS 3024,(null),INDIANAPOLIS,IN,46202,US,[980313000000-0400],[980313000000-0400],IN,BUS,N,N,9570024,9570000,IN,IN
IN,ADAF,014F3DAF7A97A448E043814FD28EA448,1,OLE6269308135,ADMINISTRATIVE AFFAIRS,78,IN,R,1270900,AO 120,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,IN,Y,N,9570078,9570000,IN,IN
IN,ADBS,014F3DAF7A98A448E043814FD28EA448,1,OLE5263908889,ADMIN AND BEHAVIORAL STUDIES,24,IN,H,1289501,BS 3024,(null),INDIANAPOLIS,IN,46202,US,[980313000000-0400],[980313000000-0400],IN,BUS,N,N,9570024,9570000,IN,IN
IN,ADCO,014F3DAF7A99A448E043814FD28EA448,1,OLE4797306442,ADMINISTRATIVE COMPUTING,65,IN,H,6672200,ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[980320000000-0400],[980320000000-0400],IN,INTT,N,N,9570065,9570000,IN,IN
IN,ADED,014F3DAF7A9AA448E043814FD28EA448,1,OLE3114503350,UNKNOWN,78,IN,H,1272800,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980616000000-0400],[980616000000-0400],IN,IN,N,N,9570080,9570000,IN,IN
IN,ADFI,014F3DAF7A9BA448E043814FD28EA448,1,OLE6269308135,ADMINISTRATION AND FINANCE,78,IN,O,1270900,AO 120,(null),INDIANAPOLIS,IN,46202,US,[960923000000-0400],(null),IN,ADAF,Y,N,9570078,9570000,IN,IN
IN,ADM,014F3DAF7A9CA448E043814FD28EA448,1,OLE2318605547,POLIS - ADMINISTRATION,18,IN,O,1292065,CA 301C,(null),INDIANAPOLIS,IN,46202-5140,US,[990701000000-0400],(null),IN,POLI,Y,N,9570018,9570000,IN,IN
IN,ADMS,014F3DAF7A9DA448E043814FD28EA448,1,OLE2275203572,ADMISSIONS,58,IN,O,1271500,CA 129,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],[980217000000-0500],IN,ENRL,N,N,9570058,9570000,IN,IN
IN,ADSV,014F3DAF8195A448E043814FD28EA448,1,OLE3808900136,ADFI ADMINISTRATIVE SERVICES,78,IN,O,1272812,AO 120,(null),INDIANAPOLIS,IN,46202,US,[050101000000-0500],(null),IN,ADAF,Y,N,9570078,9570000,IN,IN
IN,AEDC,014F3DAF7A9EA448E043814FD28EA448,1,OLE3716609036,AEGD CLINIC,14,IN,O,(null),DS 130,(null),INDIANAPOLIS,IN,46202-5186,US,[930701000000-0400],(null),IN,DCLC,N,N,9570014,9570000,IN,IN
IN,AEGD,014F3DAF7A9FA448E043814FD28EA448,1,OLE3716609036,ADVANCED EDUCATION IN GENERAL DENTISTRY,14,IN,O,(null),DS 130,(null),INDIANAPOLIS,IN,46202-5186,US,[930701000000-0400],[970630000000-0400],IN,DENT,N,N,9570014,9570000,IN,IN
IN,AFFA,014F3DAF7AA0A448E043814FD28EA448,1,OLE2802508887,AFFIRMATIVE ACTION,74,IN,O,1270201,AO 127,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,EXEC,Y,N,9570074,9570000,IN,IN
IN,AFRA,014F3DAF7AA1A448E043814FD28EA448,1,OLE1364506195,AFRO-AMERICAN STUDIES,18,IN,H,1292008,CA 441C,(null),INDIANAPOLIS,IN,46202-5140,US,[980312000000-0400],[980312000000-0400],IN,LART,N,N,9570018,9570000,IN,IN
IN,AFRO,014F3DAF7AA2A448E043814FD28EA448,1,OLE1364506195,AFRO-AMERICAN STUDIES,18,IN,H,1292008,CA 441C,(null),INDIANAPOLIS,IN,46202-5140,US,[980312000000-0400],[980312000000-0400],IN,LART,N,N,9570018,9570000,IN,IN
IN,AGRC,014F3DAF7AA3A448E043814FD28EA448,1,OLE4495804544,AGING RESEARCH CENTER,10,IN,O,2387700,1001 W 10TH ST,(null),INDIANAPOLIS,IN,46202-2859,US,[970905000000-0400],(null),IN,GMED,Y,N,9570010,9570000,IN,IN
IN,AHEC,014F3DAF7AA4A448E043814FD28EA448,1,OLE5437005344,AREA HEALTH EDUCATION CENTERS,10,IN,O,1283305,FH 302,(null),INDIANAPOLIS,IN,46202,US,[000106000000-0500],(null),IN,FAMM,Y,N,9570010,9570000,IN,IN
IN,AHFA,014F3DAF7AA5A448E043814FD28EA448,1,OLE4722108521,ALLIED HEALTH SCIENCES FINANCIAL AID,10,IN,O,2579803,CF 120,(null),INDIANAPOLIS,IN,46202-5119,US,[930701000000-0400],[020701000000-0400],IN,AHLT,N,N,9570010,9570000,IN,IN
IN,AHLT,014F3DAF7AA6A448E043814FD28EA448,1,OLE2766501199,HEALTH/REHABILITATION SCIENCES,8,IN,O,1279800,CF 124,(null),INDIANAPOLIS,IN,46202-5119,US,[930701000000-0400],(null),IN,IN,Y,N,9570008,9570000,IN,IN
IN,AHMR,014F3DAF7AA7A448E043814FD28EA448,1,OLE4722108521,HEALTH INFORMATION ADMINISTRATION,10,IN,O,1279810,CF 120,(null),INDIANAPOLIS,IN,46202-5119,US,[930701000000-0400],[970630000000-0400],IN,AHLT,N,N,9570010,9570000,IN,IN
IN,AHMT,014F3DAF7AA8A448E043814FD28EA448,1,OLE4722108521,ALLIED HEALTH SCIENCES-MED TE,10,IN,H,1279800,CF 124,(null),INDIANAPOLIS,IN,46202-5119,US,[980303000000-0500],[980303000000-0500],IN,AHLT,N,N,9570010,9570000,IN,IN
IN,AHOT,014F3DAF7AA9A448E043814FD28EA448,1,OLE4722108521,OCCUPATIONAL THERAPY,10,IN,H,1279800,CF 124,(null),INDIANAPOLIS,IN,46202-5119,US,[980303000000-0500],[980303000000-0500],IN,AHLT,N,N,9570010,9570000,IN,IN
IN,AHPT,014F3DAF7AAAA448E043814FD28EA448,1,OLE4722108521,PHYSICAL THERAPY,10,IN,H,1279800,CF 124,(null),INDIANAPOLIS,IN,46202-5119,US,[980303000000-0500],[980303000000-0500],IN,AHLT,N,N,9570010,9570000,IN,IN
IN,AHRT,014F3DAF7AABA448E043814FD28EA448,1,OLE2766501199,RESPIRATORY THERAPY,10,IN,O,1279840,CF 124,(null),INDIANAPOLIS,IN,46202-5119,US,[930701000000-0400],[040331000000-0500],IN,AHLT,N,N,9570010,9570000,IN,IN
IN,AIT,014F3DAF7AACA448E043814FD28EA448,1,OLE1364506195,POLIS - AIT,18,IN,O,1292065,CA 403,(null),INDIANAPOLIS,IN,46202-5140,US,[990701000000-0400],(null),IN,POLI,Y,N,9570018,9570000,IN,IN
IN,AITL,014F3DAF7AADA448E043814FD28EA448,1,OLE4797306442,ADVANCED INFORMATION TECHNOLOGY LAB,65,IN,O,1273000,ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[980320000000-0400],(null),IN,UITS,Y,N,9570065,9570000,IN,IN
IN,ALHT,014F3DAF7AAEA448E043814FD28EA448,1,OLE3114503350,UNKNOWN,78,IN,H,1272800,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980616000000-0400],[980616000000-0400],IN,IN,N,N,9570080,9570000,IN,IN
IN,ALNI,014F3DAF7AAFA448E043814FD28EA448,1,OLE6269308135,ALUMNI RELATIONS,79,IN,H,1270403,AO 109,(null),INDIANAPOLIS,IN,46202,US,[980324000000-0400],[980324000000-0400],IN,EXAF,N,N,9570079,9570000,IN,IN
IN,ALTH,014F3DAF7AB0A448E043814FD28EA448,1,OLE3114503350,UNKNOWN,78,IN,H,1272800,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980616000000-0400],[980616000000-0400],IN,IN,N,N,9570080,9570000,IN,IN
IN,ALUM,014F3DAF7AB1A448E043814FD28EA448,1,OLE5100203763,ALUMNI RELATIONS,79,IN,O,1270301,IP 241,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,EXAF,Y,N,9570079,9570000,IN,IN
IN,AMBA,014F3DAF7AB2A448E043814FD28EA448,1,OLE3506402959,IUPUI-AMERICAN BAR ASSOCIATION,32,IN,O,(null),TG 352,(null),INDIANAPOLIS,IN,46202-3162,US,[930701000000-0400],(null),IN,LAWS,N,N,9570032,9570000,IN,IN
IN,AMST,014F3DAF7AB3A448E043814FD28EA448,1,OLE1364506195,AMERICAN STUDIES PROGRAM,18,IN,H,1292087,CA 441C,(null),INDIANAPOLIS,IN,46202-5140,US,[980312000000-0400],[980312000000-0400],IN,LART,N,N,9570018,9570000,IN,IN
IN,ANAT,014F3DAF7AB4A448E043814FD28EA448,1,OLE5754604266,ANATOMY ~ CELL BIOLOGY,10,IN,O,1282100,MS 5035,(null),INDIANAPOLIS,IN,46202-5120,US,[930701000000-0400],(null),IN,MED,Y,N,9570010,9570000,IN,IN
IN,ANES,014F3DAF7AB5A448E043814FD28EA448,1,OLE2836802141,ANESTHESIA,10,IN,O,1282000,FH 204,(null),INDIANAPOLIS,IN,46202-5115,US,[930701000000-0400],(null),IN,MED,Y,N,9570010,9570000,IN,IN
IN,ANET,014F3DAF7AB6A448E043814FD28EA448,1,OLE3380509089,ANESTHESIA,10,IN,H,1282000,FH 204,(null),INDIANAPOLIS,IN,46202-5115,US,[980303000000-0500],[980303000000-0500],IN,ANES,N,N,9570010,9570000,IN,IN
IN,ANIM,014F3DAF7AB7A448E043814FD28EA448,1,OLE3716609036,ANIMAL ROOM,14,IN,O,(null),DS 130,(null),INDIANAPOLIS,IN,46202-5186,US,[930701000000-0400],[990312000000-0400],IN,DSRS,N,N,9570014,9570000,IN,IN
