FIN_COA_CD,ACCOUNT_NBR,OBJ_ID,VER_NBR,ACCOUNT_NM,ACCT_FSC_OFC_UID,ACCT_SPVSR_UNVL_ID,ACCT_MGR_UNVL_ID,ORG_CD,ACCT_TYP_CD,ACCT_PHYS_CMP_CD,SUB_FUND_GRP_CD,ACCT_FRNG_BNFT_CD,FIN_HGH_ED_FUNC_CD,ACCT_RSTRC_STAT_CD,ACCT_RSTRC_STAT_DT,ACCT_CITY_NM,ACCT_STATE_CD,ACCT_STREET_ADDR,ACCT_ZIP_CD,RPTS_TO_FIN_COA_CD,RPTS_TO_ACCT_NBR,ACCT_CREATE_DT,ACCT_EFFECT_DT,ACCT_EXPIRATION_DT,CONT_FIN_COA_CD,CONT_ACCOUNT_NBR,ENDOW_FIN_COA_CD,ENDOW_ACCOUNT_NBR,CONTR_CTRL_FCOA_CD,CONTR_CTRLACCT_NBR,INCOME_FIN_COA_CD,INCOME_ACCOUNT_NBR,ACCT_ICR_TYP_CD,AC_CSTM_ICREXCL_CD,FIN_SERIES_ID,ICR_FIN_COA_CD,ICR_ACCOUNT_NBR,ACCT_IN_FP_CD,BDGT_REC_LVL_CD,ACCT_SF_CD,ACCT_PND_SF_CD,FIN_EXT_ENC_SF_CD,FIN_INT_ENC_SF_CD,FIN_PRE_ENC_SF_CD,FIN_OBJ_PRSCTRL_CD,CG_CFDA_NBR,ACCT_OFF_CMP_IND,ACCT_CLOSED_IND
EA,368715,35A5641EADF891B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2701405642,EDUC,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 Chester Blvd,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,368720,35A5641EADF991B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2701405642,EDUC,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[030210163432-0500],[030210000000-0500],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),C,N,N,Y,N,N,N,(null),N,N
EA,368730,35A5641EADFA91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE5476301425,OLE3474206166,(null),ACAD,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[931216000000-0500],[931025000000-0400],[000808000000-0400],EA,366598,(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,Y
EA,368800,35A5641EADFB91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2790001875,HUSE,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,368801,35A5641EADFC91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2790001875,HUSE,NA,EA,GENFND,Y,AD,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[010731100652-0400],[010731000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),O,N,N,Y,N,N,N,(null),N,N
EA,368805,35A5641EADFD91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE6261900995,OLE1556602834,CHP,NA,EA,GENFND,Y,SS,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[020930000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368987,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,368900,35A5641EADFE91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE6261900995,NURS,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368987,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,368905,35A5641EADFF91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE6261900995,NURS,NA,EA,GENFND,Y,AD,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368987,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,368987,35A5641EAE0091B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE6261900995,NURS,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368987,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,2069392,35A5641EAE1C91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE3846208193,EXTL,NA,EA,DCEDU,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BOULEVARD,47374,(null),(null),[010404135344-0400],[010404000000-0400],(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2168765,35A5641EAE1D91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2701405642,EDUC,NA,EA,DPSA,Y,CS,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[910107000000-0500],[910107000000-0500],(null),(null),(null),(null),(null),(null),(null),EA,2168765,(null),(null),(null),(null),(null),N,O,N,N,N,N,N,N,(null),N,N
EA,2268000,35A5641EAE1E91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE1129107497,INPR,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[761112000000-0500],[761112000000-0500],(null),(null),(null),(null),(null),(null),(null),EA,2268000,(null),(null),(null),(null),(null),N,O,N,N,N,N,N,N,(null),N,N
EA,2268005,35A5641EAE1F91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE3589506178,INPR,NA,EA,DFRES,N,DR,U,(null),RICHMOND,IN,WHITEWATER HALL RM 281,47374,UA,6612160,[940125000000-0500],[931221000000-0500],(null),(null),(null),(null),(null),(null),(null),EA,2268005,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268008,35A5641EAE2091B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE6063504751,BSSD,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[890710000000-0400],[890710000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,2268008,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268012,35A5641EAE2191B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE4232205284,SMD,NA,EA,DFRES,N,IRC,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,UA,6612160,[870514000000-0400],[870514000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,2268012,(null),(null),(null),(null),(null),N,O,N,N,N,N,N,N,(null),N,N
EA,2268040,35A5641EAE2291B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE5525106066,BSSD,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BOULEVARD,47374,(null),(null),[040526134124-0400],[040526000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,2268040,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268050,35A5641EAE2391B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2983601426,BSSD,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BOULEVARD,47374,(null),(null),[010130081727-0500],[010130000000-0500],(null),(null),(null),(null),(null),(null),(null),EA,2268050,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268060,35A5641EAE2491B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE6063504751,BSSD,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,WHITEWATER,47374-1289,(null),(null),[010627080304-0400],[010627000000-0400],(null),EA,366598,(null),(null),(null),(null),EA,2268060,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268070,35A5641EAE2591B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE3784207466,INPR,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[910502000000-0400],[910502000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,2268070,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268077,35A5641EAE2691B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2040308140,BSSD,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,WHITEWATER 276,47374-1289,(null),(null),[940607000000-0400],[940607000000-0400],(null),EA,366598,(null),(null),(null),(null),EA,2268077,(null),(null),(null),(null),(null),(null),N,N,N,N,N,N,N,(null),N,N
EA,2268110,35A5641EAE2791B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE6063504751,HUFA,NA,EA,DFRES,N,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,UA,6612160,[881003000000-0400],[881003000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,2268110,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268128,35A5641EAE2891B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE1153809976,OLE5566404040,(null),NURS,NA,EA,DFRES,Y,IRC,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[870323000000-0500],[870323000000-0500],[960630000000-0400],EA,2367200,(null),(null),(null),(null),EA,2268128,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268130,35A5641EAE2991B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE3691201748,HUFA,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[040330081305-0500],[040330000000-0500],(null),EA,2367200,(null),(null),(null),(null),EA,2268130,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268140,35A5641EAE2A91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE3662109584,HUFA,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[050509083332-0400],[050509000000-0400],(null),EA,366598,(null),(null),(null),(null),EA,2268140,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268160,35A5641EAE2B91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE6063504751,OLE3787609893,HUFA,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[040519155010-0400],[040519000000-0400],(null),EA,2367200,(null),(null),(null),(null),EA,2268160,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268171,35A5641EAE2C91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE6063504751,HUFA,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[940519000000-0400],[940519000000-0400],(null),EA,366598,(null),(null),(null),(null),EA,2268171,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268175,35A5641EAE2D91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE4679609155,HUFA,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[010621110330-0400],[010621000000-0400],(null),EA,366598,(null),(null),(null),(null),EA,2268175,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268180,35A5641EAE2E91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2122306680,HUFA,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[020401162644-0500],[020401000000-0500],(null),EA,2367200,(null),(null),(null),(null),EA,2268180,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268183,35A5641EAE2F91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE6063504751,HUFA,NA,EA,DFRES,N,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,UA,6612160,[860523000000-0400],[860523000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,2268183,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268185,35A5641EAE3091B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE1305500732,HUFA,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[051013112308-0400],[051013000000-0400],(null),EA,366598,(null),(null),(null),(null),EA,2268185,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268190,35A5641EAE3191B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE6063504751,HUFA,NA,EA,DFRES,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[980302131546-0500],[980302000000-0500],(null),EA,2367200,(null),(null),(null),(null),EA,367287,(null),(null),(null),(null),(null),(null),N,N,N,N,N,N,N,(null),N,N
EA,2268200,35A5641EAE3291B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE1129107497,SMD,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[031111151640-0500],[031111000000-0500],(null),(null),(null),(null),(null),(null),(null),EA,2268200,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268210,35A5641EAE3391B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2983601426,SMD,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[011219100430-0500],[011219000000-0500],(null),(null),(null),(null),(null),(null),(null),EA,2268210,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268215,35A5641EAE3491B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE4516501293,SMD,NA,EA,DFRES,Y,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[050609131746-0400],[050609000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,2268215,(null),(null),(null),(null),(null),(null),O,N,N,N,N,N,N,(null),N,N
EA,2268217,35A5641EAE3591B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE4232205284,SMD,NA,EA,DFRES,N,DR,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,UA,6612160,[900426000000-0400],[900426000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,2268217,(null),(null),(null),(null),(null),N,O,N,N,N,N,N,N,(null),N,N
EA,368995,35A5641EAE0191B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE6261900995,NURS,BS,EA,GENFND,N,BS,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,UA,6612160,[950630104216-0400],[950630000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368987,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369200,35A5641EAE0291B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2563206771,BUSE,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369205,35A5641EAE0391B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE2563206771,BUSE,NA,EA,GENFND,Y,AD,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369300,35A5641EAE0491B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE3784207466,EXTL,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369303,35A5641EAE0591B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE3784207466,INPR,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 Chester Blvd,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369306,35A5641EAE0691B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE3730600771,CONN,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[940317000000-0500],[970115000000-0500],(null),EA,366598,(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369308,35A5641EAE0791B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE3599704520,CONN,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[970115095200-0500],[970115000000-0500],(null),EA,2367200,(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),A,N,N,N,N,N,N,(null),N,N
EA,369310,35A5641EAE0891B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE3784207466,GENS,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369400,35A5641EAE0991B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE1329201709,CSER,NA,EA,GENFND,Y,AAOI,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,369487,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369402,35A5641EAE0A91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE1329201709,CSER,NA,EA,GENFND,Y,AAOI,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[040708103531-0400],[040708000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,369487,(null),(null),(null),(null),(null),(null),C,N,N,Y,N,N,N,(null),N,N
EA,369405,35A5641EAE0B91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE1329201709,CSER,NA,EA,GENFND,Y,AA,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,369487,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369487,35A5641EAE0C91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE1329201709,CSER,NA,EA,GENFND,Y,IS,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,369487,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369495,35A5641EAE0D91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE1329201709,CSER,BS,EA,GENFND,N,BS,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,UA,6612160,[950630104349-0400],[950630000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,369487,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369600,35A5641EAE0E91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE3784207466,INPR,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),N,C,C,N,Y,N,N,N,(null),N,N
EA,369603,35A5641EAE0F91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE3784207466,INPR,NA,EA,GENFND,Y,IN,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),N,C,C,N,Y,N,N,N,(null),N,N
EA,369650,35A5641EAE1091B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3474206166,OLE1129107497,INPR,NA,EA,GENFND,Y,AD,U,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,368187,(null),(null),(null),(null),(null),N,C,C,N,Y,N,N,N,(null),N,N
EA,369700,35A5641EAE1191B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE3846208193,LIBR,NA,EA,GENFND,Y,LIB,U,(null),RICHMOND,IN,2325 CHESTER BLVDD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,369787,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369705,35A5641EAE1291B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3316900091,OLE5703004918,LIBR,NA,EA,GENFND,Y,LIB,U,(null),RICHMOND,IN,LIBRARY E350,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,369787,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369707,35A5641EAE1391B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3316900091,OLE5703004918,LIBR,NA,EA,GENFND,Y,LIB,U,(null),RICHMOND,IN,LIBRARY 350,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,369787,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
EA,369709,35A5641EAE1491B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE2868007063,OLE3784207466,OLE3846208193,LIBR,NA,EA,GENFND,Y,LIB,U,(null),RICHMOND,IN,2325 CHESTER BLVDD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],(null),(null),(null),(null),(null),(null),(null),EA,369787,(null),(null),(null),(null),(null),(null),C,C,N,Y,N,N,N,(null),N,N
