UNIV_FISCAL_YR,FIN_COA_CD,ORG_CD,ORG_RVRSN_CTGRY_CD,OBJ_ID,VER_NBR,ORG_RVRSN_CD,ORG_RVRSN_OBJ_CD,ACTV_IND
2010,BL,PSY,C05,EB84C868-4276-519B-900F-198EC6729B21,2,N1,7900,Y
2010,BL,PSY,C06,A3151389-77C8-CDF8-E14A-34E3F81F4833,2,R2,5199,Y
2010,BL,PSY,C07,85B33810-3025-7A97-8E3D-F150133E6447,2,R2,1699,Y
2010,BL,PSY,C08,C5EEF659-A3F4-3FA9-3DEA-5D75962588EC,2,N1,6000,Y
2010,BL,PSY,C09,0780F2EE-2202-3186-62F9-AFD920002E7B,2,N1,5000,Y
2010,BL,PSY,C10,18CEABB5-0C62-ED92-4944-F29B74C1518E,2,N1,7900,Y
2010,BL,PSY,C11,B982681E-D389-20CC-2AB0-805546285AD5,2,R2,1800,Y
2010,EA,AADV,C01,0F4C933C-CB5A-A9AC-8A2A-72BB65D620F0,2,R2,3000,Y
2010,EA,AADV,C03,62FF9FA6-9C65-9811-D4A4-4D2079CDA057,2,R2,5880,Y
2010,EA,AADV,C04,5831569F-3B16-C26A-EB6C-6F17146CD2F0,2,R1,7000,Y
2010,EA,AADV,C05,A92C1084-1543-BBDC-54A4-3E3BE7AB89A7,2,R2,7900,Y
2010,EA,AADV,C06,74491D52-0FA3-4286-64AF-8C4402848502,2,R2,9900,Y
2010,EA,AADV,C07,7700B575-E4EB-6CD8-8800-32FD1356B987,2,R2,9915,Y
2010,EA,AADV,C08,A98305D7-2871-CD67-CF5B-EFC8AB79BC9F,2,R1,6000,Y
2010,EA,AADV,C09,916D02E7-8AFC-D31D-AC2D-B2541A1600D3,2,R1,5000,Y
2010,EA,AADV,C10,0BF98E74-919B-F544-4459-BC80DFDC4CE4,2,R2,7900,Y
2010,EA,AADV,C11,56238498-0A14-6097-1B58-B5DD81AD4BAB,2,R2,1800,Y
2010,EA,AAOA,C01,DCFF3CB4-68BC-E457-9642-7F2793908C6F,2,N2,3000,Y
2010,EA,AAOA,C04,B0C2CEC7-098C-926C-EC61-780CCA7CD039,2,N1,7000,Y
2010,EA,AAOA,C05,FE7D5657-964A-7E67-774E-3A2FC1D1767E,2,N1,7900,Y
2010,EA,AAOA,C06,574E5CBB-D55E-93A5-B6ED-7687677DA6C0,2,N1,9900,Y
2010,EA,AAOA,C07,FFB2D52B-D133-658E-5122-2CE47F57E186,2,R2,9915,Y
2010,EA,AAOA,C08,3BAC80BE-D681-3B8C-9FCF-3FC5A0E3D673,2,N1,6000,Y
2010,EA,AAOA,C09,4B3491B2-4526-5651-A257-37DE8A061440,2,N1,5000,Y
2010,EA,AAOA,C10,6E2C8834-BEFB-ECBA-041E-574466159B88,2,N1,5000,Y
2010,EA,AAOA,C11,9C1F7018-CC4F-2B90-EFFF-7E3A1184EA4B,2,R2,1800,Y
2010,EA,ACAD,C01,92BA06E7-6A25-51EB-C4F5-D20248165259,2,R2,3000,Y
2010,EA,ACAD,C03,3CFE0EA1-6A9B-5BB6-59DB-FA50B677D1DA,2,R2,5880,Y
2010,EA,ACAD,C04,753422C2-E4F4-7FC6-432E-C35638370E4A,2,R1,7000,Y
2010,EA,ACAD,C05,0CAE69C7-19BA-09B9-3183-4F35DBB1C681,2,R2,7900,Y
2010,EA,ACAD,C06,87730D5E-1DD9-9DC0-B3DC-829D70D62619,2,R2,9900,Y
2010,EA,ACAD,C07,2C9A0741-277A-F3D0-F97F-278D5FF0A46B,2,R2,9915,Y
2010,EA,ACAD,C08,FA6D9951-E749-40D9-7633-5CD51E66240B,2,R1,6000,Y
2010,EA,ACAD,C09,94D08EA3-2015-7BA7-246A-41B76E6F873A,2,R1,5000,Y
2010,EA,ACAD,C10,8F349C3E-BDAB-D0DB-E266-2469FB663785,2,R2,7900,Y
2010,EA,ACAD,C11,307F5476-AF04-2B8E-EB3C-0FBFC56BD86E,2,R2,1800,Y
2010,EA,ACDS,C01,2E0358EA-4F71-9C7D-5162-9BEE85EB7D7A,2,R2,3000,Y
2010,EA,ACDS,C03,F8E4E320-4C73-28CC-42EE-DDF09A4883B0,2,R2,5880,Y
2010,EA,ACDS,C04,DAD84A14-5A07-4ECC-BE72-99DB4879CB00,2,R1,7000,Y
2010,EA,ACDS,C05,84127CAD-8BD4-7EEF-A27E-C804DA3EB021,2,R2,7900,Y
2010,EA,ACDS,C06,D02840E2-051C-CE78-59EC-77973DB071E9,2,R2,9900,Y
2010,EA,ACDS,C07,677A3CC4-B4E5-BA57-2A48-804573F3BC67,2,R2,9915,Y
2010,EA,ACDS,C08,3C8F488D-BFFD-92EA-335B-B1A74D39FE45,2,R1,6000,Y
2010,EA,ACDS,C09,31C249F3-CFE5-A2AE-6FBB-6C6B64A6D1DF,2,R1,5000,Y
2010,EA,ACDS,C10,A16BEC7D-6D74-5A6F-9549-ADB2F85B14F1,2,R2,5000,Y
2010,EA,ACDS,C11,1C86DCEC-CB3B-6087-F128-82EA74BC5637,2,R2,1800,Y
2010,EA,ADAF,C01,3C76AF58-30CF-CFD0-A6A7-8DDC177C70F8,2,R2,3000,Y
2010,EA,ADAF,C03,8E652ED0-A158-D514-A236-5A098546D745,2,R2,5880,Y
2010,EA,ADAF,C04,4F81C301-F925-99DE-D238-CC64B2A2FBCC,2,R1,7000,Y
2010,EA,ADAF,C05,E6F1E418-74D9-8F72-694D-ADE0CA956208,2,R2,7900,Y
2010,EA,ADAF,C06,64D959E1-69FF-2420-B532-B84F631D2AE3,2,R2,9900,Y
2010,EA,ADAF,C07,78967B0E-6A8A-ADEC-4B93-8A86769EA88E,2,R2,9915,Y
2010,EA,ADAF,C08,AB7BE0C8-A177-598E-AD22-B196C1E53CB1,2,R1,6000,Y
2010,EA,ADAF,C09,669E2C9A-415A-AB89-8A8E-1B136BC16A4A,2,R1,5000,Y
2010,EA,ADAF,C10,A3D20F6F-C3AF-CDBC-5BED-13951BED65DC,2,R2,5000,Y
2010,EA,ADAF,C11,861C4490-2B28-A1B1-86FC-3F8AD6E459A6,2,R2,1800,Y
2010,EA,ADFA,C01,C6960DA6-F6CF-5B97-A82B-4E5A3520C5DC,2,R2,3000,Y
2010,EA,ADFA,C03,BD4BE6B0-148C-3A77-1719-79D1830DF87C,2,R2,5880,Y
2010,EA,ADFA,C04,8AD48D43-569C-2309-4304-60C18469E49A,2,R1,7000,Y
2010,EA,ADFA,C05,59EA7F4C-D0A5-067A-8508-50F5CC396FE2,2,R2,7900,Y
2010,EA,ADFA,C06,C324C293-FE1F-4314-4CE7-3B11E8E63CC3,2,R2,9900,Y
2010,EA,ADFA,C07,A3881465-DE2B-DF41-06E5-16F616B5EE94,2,R2,9915,Y
2010,EA,ADFA,C08,01E290DE-8426-5D16-54D7-105EA70281EB,2,R1,6000,Y
2010,EA,ADFA,C09,7745BB26-A446-FE6E-D7D4-D927BA18AF71,2,R1,5000,Y
2010,EA,ADFA,C10,E3F22406-8469-A8C8-D375-5A87066B8C7E,2,R2,5000,Y
2010,EA,ADFA,C11,967EED08-E0A4-A95A-F340-11949D327E84,2,R2,1800,Y
2010,EA,ADMS,C01,1206C4E2-5CED-ABEB-34C7-F297FE60D135,2,R2,3000,Y
2010,EA,ADMS,C03,0E98C193-576E-A334-21D3-17FCACD47B0C,2,R2,5880,Y
2010,EA,ADMS,C04,E1407B08-E879-A967-F261-F10D9A991691,2,R1,7000,Y
2010,EA,ADMS,C05,78042CD1-CCE7-FAC9-8666-17850D6D1B8A,2,R2,7900,Y
2010,EA,ADMS,C06,4FE3CF6D-16A5-883F-AE13-E829A33CC732,2,R2,9900,Y
2010,EA,ADMS,C07,031B7B71-75DE-A5F5-18B4-8E17AB6673B1,2,R2,9915,Y
2010,EA,ADMS,C08,13F760CC-54C1-DA64-9668-75FF6A0AEFC9,2,R1,6000,Y
2010,EA,ADMS,C09,3572C7A3-C7BB-B8FC-26C4-EEACC00C32A7,2,R1,5000,Y
2010,EA,ADMS,C10,E769E332-088C-B2CA-93CC-C40033D9E587,2,R2,7900,Y
2010,EA,ADMS,C11,A12BCCAA-0621-1D6B-109A-046044C1773A,2,R2,1800,Y
2010,EA,BEST,C01,389B0BDB-8DDC-2EF6-9B07-661926BC3EE4,2,R2,3000,Y
2010,EA,BEST,C03,8C3F94CF-2FD3-F16C-C51C-EAD65C875C2B,2,R2,5880,Y
2010,EA,BEST,C04,67011D9F-C5AD-BB25-9680-1A24AAD0090D,2,R1,7000,Y
2010,EA,BEST,C05,8BE1EB69-950B-DF9B-4ED9-535FE32009A2,2,R2,7900,Y
2010,EA,BEST,C06,72D33717-8715-221B-D356-6197CEF60E6D,2,R2,9900,Y
2010,EA,BEST,C07,2A28448D-8634-E6B0-D04F-473ACCE2B214,2,R2,9915,Y
2010,EA,BEST,C08,9B6B3C26-A298-CEB9-BD9B-D65715E92748,2,R1,6000,Y
2010,EA,BEST,C09,5A805907-C74F-6A25-A19F-18A0B86CE321,2,R1,5000,Y
2010,EA,BEST,C10,EFDA297F-5F1C-187C-067D-85059B919AFC,2,R2,5000,Y
2010,EA,BEST,C11,F3F42AF9-B64B-D77E-3B3B-233DD9146289,2,R2,1800,Y
2010,EA,BOOK,C01,B6C03EC3-11D1-7FAF-8880-854BD539B7ED,2,N2,3000,Y
2010,EA,BOOK,C04,C4A95FD7-182F-9BDC-2F48-C5B94605C9A6,2,N1,7000,Y
2011,BL,BUDG,C02,C414B217-B977-D21A-7175-A964044938CA,2,R2,7277,Y
2011,BL,BUDG,C03,F981FC23-418E-2C38-C849-345933CB6C70,2,R2,7277,Y
2011,BL,BUDG,C04,F61CDECE-92F0-3B9D-A316-93120EBEE663,2,R2,7277,Y
2011,BL,BUDG,C05,03DEECB6-1B66-D161-BE5A-85AEC9639652,2,R2,7277,Y
2011,BL,BUDG,C06,DE361F65-57FE-3C95-7AF1-9F95CC23983D,2,R2,7277,Y
2011,BL,BUDG,C07,85E548AB-C9F6-C5A7-C539-1C9487441B2D,2,R2,7277,Y
2011,BL,BUDG,C08,3A75CB01-9BF6-4FA2-1D99-18209BC6EBFA,2,R2,7277,Y
2011,BL,BUDG,C09,673532B8-1A60-599F-6368-F729B553DFF0,2,R2,7277,Y
2011,BL,BUDG,C10,DDB3B704-AD5C-BC62-CE9A-CA768AF04ECD,2,R2,7277,Y
2011,BL,BUDG,C11,83C5380A-DA94-9FC6-9591-A5CA5B50AEB7,2,R2,7277,Y
2011,BL,PSY,C01,07153269-837B-C327-1C1E-A1CCA5BBAC21,2,N2,3000,Y
2011,BL,PSY,C02,F768387B-3CA0-E11B-18C2-DAE8B052D054,2,R2,7277,Y
2011,BL,PSY,C03,D24D6C60-CCC5-88DA-6A83-D1496D0DC93C,2,N1,5800,Y
2011,BL,PSY,C04,B368CE4D-1A05-FE32-9391-EA08D9EB7AC8,2,N1,7000,Y
2011,BL,PSY,C05,16A83ED6-50D4-7B07-82E2-1D6DBF189E45,2,N1,7900,Y
2011,BL,PSY,C06,EC1FFCC5-313B-6F66-BC40-AF8D3E36F0EA,2,R2,5199,Y
2011,BL,PSY,C07,F2BA6307-A0FB-462B-B8A7-7CD1ABAD6702,2,R2,1699,Y
2011,BL,PSY,C08,AEC97F08-F7B5-2ACC-2C69-331397480651,2,N1,6000,Y
2011,BL,PSY,C09,A288FC61-D989-FD18-4648-C0536F139270,2,N1,5000,Y
2011,BL,PSY,C10,1BFCB9F9-02D4-6762-5AE6-4FF3830C80B6,2,N1,7900,Y
2011,BL,PSY,C11,3FA057C6-7A8A-3403-4224-77D30C262808,2,R2,1800,Y
2011,EA,AADV,C01,76600E7B-D821-D20B-0345-4EE6A757CD68,2,R2,3000,Y
2011,EA,AADV,C03,F1C6FD71-2B96-FD54-2B87-6A4024F15D41,2,R2,5880,Y
2011,EA,AADV,C04,E0E11CFA-7420-C0F9-6486-99A21618EB11,2,R1,7000,Y
2011,EA,AADV,C05,3CFD3ACB-89FD-5FC5-6515-86BA5F8C32E7,2,R2,7900,Y
2011,EA,AADV,C06,6F094E39-BACF-3E00-1740-DFB604DACC64,2,R2,9900,Y
2011,EA,AADV,C07,211E2E29-1109-2AF0-B810-AC106CF3A0D4,2,R2,9915,Y
2011,EA,AADV,C08,3CA4BE49-6F55-B432-43F2-75A785C4BA99,2,R1,6000,Y
2011,EA,AADV,C09,0CBD2FD5-94AB-3DF4-08C4-84F1CCD1B150,2,R1,5000,Y
2011,EA,AADV,C10,996C2A53-0AFB-A916-4F92-5C791814595C,2,R2,7900,Y
2011,EA,AADV,C11,814AF581-0022-0C63-680C-56D5C0BE7BA2,2,R2,1800,Y
2011,EA,AAOA,C01,233CAEB8-4FDE-647D-5332-EA01630C7171,2,N2,3000,Y
2011,EA,AAOA,C04,A6D04864-08E5-EE72-D0B7-BD0B29ADC2B5,2,N1,7000,Y
2011,EA,AAOA,C05,6F61F638-AA42-50E5-221F-9C43460CBD6D,2,N1,7900,Y
2011,EA,AAOA,C06,2EDD1723-3869-F19F-7F0C-30A135A64166,2,N1,9900,Y
2011,EA,AAOA,C07,E1CC794B-E714-026C-0D44-3BD826AB67F2,2,R2,9915,Y
2011,EA,AAOA,C08,847DA907-1427-51F0-4443-D56CF961322F,2,N1,6000,Y
2011,EA,AAOA,C09,C12B84DE-4070-421A-21E4-F7897D1542B8,2,N1,5000,Y
2011,EA,AAOA,C10,84366A06-1213-992A-B4F0-0A6F3C0C0FF5,2,N1,5000,Y
2011,EA,AAOA,C11,E1D0BD0A-AC2D-CFA2-1DF4-3A5EC353764D,2,R2,1800,Y
2011,EA,ACAD,C01,0639E312-64C7-49C3-7920-F12EA1AE1715,2,R2,3000,Y
2011,EA,ACAD,C03,E8A4C6A8-6104-B482-4F38-945A40F6259D,2,R2,5880,Y
2011,EA,ACAD,C04,C9ACF7C0-326E-31D7-71A0-1EB623D7DD9B,2,R1,7000,Y
2011,EA,ACAD,C05,33DD6F0A-545A-8965-5469-9117A42B68D0,2,R2,7900,Y
2011,EA,ACAD,C06,47D00D66-1DD0-DF02-F8A4-89B8B60DE7C7,2,R2,9900,Y
2011,EA,ACAD,C07,C9CC6C5E-827E-BEB6-DFC0-98002C18845F,2,R2,9915,Y
2011,EA,ACAD,C08,3F418DAF-64F2-DCB6-C45F-21F5711CEE0B,2,R1,6000,Y
2011,EA,ACAD,C09,B1DF98B1-9A15-5C61-92FB-49ECE9A3BD5B,2,R1,5000,Y
2011,EA,ACAD,C10,46277EB5-7D08-00F7-47DB-9DDDD1635702,2,R2,7900,Y
2011,EA,ACAD,C11,83C2F034-A352-A434-6D45-CD2A87A8919C,2,R2,1800,Y
2011,EA,ACDS,C01,2947DF62-1E85-2BE4-8563-1E92185E8A2F,2,R2,3000,Y
2011,EA,ACDS,C03,207461ED-6BCC-3E3F-9C79-6C46E2941B65,2,R2,5880,Y
2011,EA,ACDS,C04,A25E6427-6711-D42F-79AF-7A78BB111C8A,2,R1,7000,Y
2011,EA,ACDS,C05,A150F782-D7E5-D0DA-9D3C-03F6AE896080,2,R2,7900,Y
2011,EA,ACDS,C06,1139B59F-8930-BA5B-03D9-D9E86B3F409B,2,R2,9900,Y
2011,EA,ACDS,C07,B18E3B5A-DA32-007A-08E3-8CBB87DD15FB,2,R2,9915,Y
2011,EA,ACDS,C08,309797F7-EA66-ABFC-00E2-426CF421789F,2,R1,6000,Y
2011,EA,ACDS,C09,036BE515-CDC6-8DBF-D060-49397A19AC89,2,R1,5000,Y
2011,EA,ACDS,C10,8C2E8393-8892-84E8-257F-9F4A8B1CD24D,2,R2,5000,Y
2011,EA,ACDS,C11,7822F754-5576-6D10-18A5-952B95A4C2A8,2,R2,1800,Y
2011,EA,ADAF,C01,B8E8107B-350E-3500-34AD-C377F005E6AA,2,R2,3000,Y
2011,EA,ADAF,C03,18F6A9DF-16E4-AA4E-1890-9A8AC2C15BC7,2,R2,5880,Y
2011,EA,ADAF,C04,631D358B-9654-46A1-8A3F-9A9919172D44,2,R1,7000,Y
2011,EA,ADAF,C05,F5D562D5-F6E3-49DD-488B-1D486C55A81C,2,R2,7900,Y
2011,EA,ADAF,C06,8A171189-1E8E-5CCD-662E-EE78090929CE,2,R2,9900,Y
2011,EA,ADAF,C07,964B43E7-4F32-4922-8CDA-F1AB61725260,2,R2,9915,Y
2011,EA,ADAF,C08,8053B1B6-CCEB-1BCE-D74B-8436B2AEE6ED,2,R1,6000,Y
2011,EA,ADAF,C09,DFF407CC-C5DA-0697-1BCB-D0173DD04EDE,2,R1,5000,Y
2011,EA,ADAF,C10,64D0D9D2-E4FA-CDDB-A768-B12927678BD4,2,R2,5000,Y
2011,EA,ADAF,C11,409D5C2B-3688-219D-A823-3C88A47C04D4,2,R2,1800,Y
2011,EA,ADFA,C01,8ED25798-32D1-19F2-715D-FA6019958084,2,R2,3000,Y
2011,EA,ADFA,C03,7B279F31-474D-44A9-72B8-FF26773C5000,2,R2,5880,Y
2011,EA,ADFA,C04,ABFB0DFE-CCA1-8BE4-D828-D209E9D42174,2,R1,7000,Y
2011,EA,ADFA,C05,13E9141E-16E9-7CB9-193C-B7FA4A5402BE,2,R2,7900,Y
2011,EA,ADFA,C06,74198F38-A667-C1EC-937A-E5265D4E739E,2,R2,9900,Y
2011,EA,ADFA,C07,FD0DA35E-9C85-E678-EE50-EE34D307A82E,2,R2,9915,Y
2011,EA,ADFA,C08,0A205E5E-DFE5-AF3D-C5AA-E2808C0D0009,2,R1,6000,Y
2011,EA,ADFA,C09,DCC9BDEF-0D52-26B4-412E-AD7AC42AD929,2,R1,5000,Y
2011,EA,ADFA,C10,78B4D9F4-3E92-C748-DC93-13E2E4FE9123,2,R2,5000,Y
2011,EA,ADFA,C11,E3AE7F44-8F3E-44BF-4ED4-C896A3528FBF,2,R2,1800,Y
2011,EA,ADMS,C01,48717342-3251-8C67-04EB-AC68197912DD,2,R2,3000,Y
2011,EA,ADMS,C03,95A28E30-A6D9-5BBF-9927-D0A3DCC8472F,2,R2,5880,Y
2011,EA,ADMS,C04,39368B7E-1D82-2212-B53B-EB491B806BFE,2,R1,7000,Y
2011,EA,ADMS,C05,D3E126A7-6C6A-F293-A925-66181860DE6C,2,R2,7900,Y
2011,EA,ADMS,C06,1EC6AFAF-9C79-190E-62E9-0736409B5710,2,R2,9900,Y
2011,EA,ADMS,C07,41045DA2-BAFB-0644-20E1-8442C0D65CDC,2,R2,9915,Y
2011,EA,ADMS,C08,B39EC0C5-700C-A05D-411B-16175A0CFEBB,2,R1,6000,Y
2011,EA,ADMS,C09,F1E1F8F6-98A5-C530-4877-A392608F39D5,2,R1,5000,Y
2011,EA,ADMS,C10,7A167C92-1733-5297-E02F-755D99479778,2,R2,7900,Y
2011,EA,ADMS,C11,6054732E-0368-926E-9833-5C5078592667,2,R2,1800,Y
2011,EA,BEST,C01,8C60303D-CCE3-15C4-182C-7BCD9FC3D3C1,2,R2,3000,Y
2011,EA,BEST,C03,1E2DCA5C-8ADB-DF31-A9E1-69B6AA5E9E35,2,R2,5880,Y
2011,EA,BEST,C04,726E1628-68EE-B077-BED6-3E0C3CD20BBF,2,R1,7000,Y
2011,EA,BEST,C05,5A5A573D-37F2-CD40-C8B1-598EDA82FE04,2,R2,7900,Y
2011,EA,BEST,C06,A60E9FA6-B1F2-0986-08CF-AC4A6C2A9D62,2,R2,9900,Y
2011,EA,BEST,C07,3F19C764-AE90-D980-9844-0FDAF5E552C9,2,R2,9915,Y
2011,EA,BEST,C08,C1A0923D-CA43-43C3-5C91-14F0F3D9E0C4,2,R1,6000,Y
2011,EA,BEST,C09,A675A9E4-30C1-507B-5790-D54CC26F0E45,2,R1,5000,Y
2011,EA,BEST,C10,6E72AC09-E440-EFCF-D669-1BECB1A17009,2,R2,5000,Y
2011,EA,BEST,C11,56A5489C-F903-10B4-48CE-28BEF520D604,2,R2,1800,Y
2011,EA,BOOK,C01,02F60283-ADD9-8A57-ACE6-953E26A98077,2,N2,3000,Y
2011,EA,BOOK,C04,C4E78A87-9F3F-BBF1-739C-4E7310A0BB98,2,N1,7000,Y
2011,EA,BOOK,C05,D04D0E8C-6071-322D-B358-BEEA7D6800CD,2,N1,7900,Y
2011,EA,BOOK,C06,688C2A74-4DB9-E8C1-E9E4-F10AF477924E,2,N1,9900,Y
2011,EA,BOOK,C07,24122D80-3357-D787-933F-EC8B06648A6D,2,R2,9915,Y
2011,EA,BOOK,C08,565F78FA-CB11-E6A3-AA11-7652A4AEBFEE,2,N1,6000,Y
2011,EA,BOOK,C09,FF09EE14-6BD0-3B01-0889-28EEDAC56DEC,2,N1,5000,Y
2011,EA,BOOK,C10,59B26513-990B-C28C-F7A9-59E4C0158161,2,N1,5000,Y
2011,EA,BOOK,C11,5CF3DD9B-AE08-8A78-5E89-D9AA0C8D8F4D,2,R2,1800,Y
2011,EA,BSSD,C01,B041BFB7-8B8D-9937-CCC7-E68B96041A59,2,R2,3000,Y
2011,EA,BSSD,C03,CCE79F5C-9793-898D-E7D0-AB20907A80D8,2,R2,5880,Y
2011,EA,BSSD,C04,685F6DC3-765B-07DC-112D-B9E2E2F92F43,2,R1,7000,Y
2011,EA,BSSD,C05,F7AA5283-DE8C-FE6E-C5EE-1F43A3408209,2,R2,7900,Y
2011,EA,BSSD,C06,EB7F3859-4439-F7A8-2FA6-1538B97D1BE4,2,R2,9900,Y
2011,EA,BSSD,C07,714B7FB6-5132-B2CF-D279-4CDD62DE1E1F,2,R2,9915,Y
2011,EA,BSSD,C08,4E8A8905-AE49-0A14-E2D6-39973CF3BAA9,2,R1,6000,Y
2011,EA,BSSD,C09,E03EACA6-EED5-9857-4F8D-2ED4A5FCF933,2,R1,5000,Y
2011,EA,BSSD,C10,4C1486A5-730A-5345-1753-2C0D834123CC,2,R2,5000,Y
2011,EA,BSSD,C11,CA39E96C-07CD-FF61-63E1-87F5F65FC5DD,2,R2,1800,Y
2011,EA,BURS,C01,401E85FD-A3E0-0896-896E-746E1DF6A3A8,2,R2,3000,Y
2011,EA,BURS,C03,E9BE36C0-2A15-5E41-BF62-8C47CCE31915,2,R2,5880,Y
2011,EA,BURS,C04,B1CA0C71-ACB7-5F46-D7A1-9E749C64974B,2,R1,7000,Y
2011,EA,BURS,C05,ACBFCDCA-FAF4-E9DD-3D74-3B4D21C6AB68,2,R2,7900,Y
2011,EA,BURS,C06,40270045-93C6-5807-3B9F-3EF6FD2A027C,2,R2,9900,Y
2011,EA,BURS,C07,632942A1-F741-4A95-80F1-0066EDB966B7,2,R2,9915,Y
2011,EA,BURS,C08,4C3E786F-5B20-13AA-19FB-188D8BCCA968,2,R1,6000,Y
2011,EA,BURS,C09,85C0AF1F-07A9-9A04-ADBA-975612B2B400,2,R1,5000,Y
2011,EA,BURS,C10,B0DF923A-C33D-1F11-5E33-B92C38788051,2,R2,5000,Y
2011,EA,BURS,C11,7FB9DCEE-2D96-7458-4913-65C3F5AA6A58,2,R2,1800,Y
2011,EA,BUSE,C01,FE75F47F-FFAC-6575-D2FA-774908153D93,2,R2,3000,Y
2011,EA,BUSE,C03,5DBBF9D8-EE96-BF38-5B22-11EB3FF32042,2,R2,5880,Y
2011,EA,BUSE,C04,E848A93C-D6FA-CA19-F979-21342A0352A6,2,R1,7000,Y
2011,EA,BUSE,C05,6DE90C29-F299-EE4A-5147-D41EB3B7D767,2,R2,7900,Y
2011,EA,BUSE,C06,7E481D87-8441-859B-64BB-D21AE0C43A9F,2,R2,9900,Y
2011,EA,BUSE,C07,1DB4B4A2-4CF9-B3FD-290C-EE0199D266AD,2,R2,9915,Y
2011,EA,BUSE,C08,B3D4E658-CF0F-A34A-829C-88BCCC44888E,2,R1,6000,Y
2011,EA,BUSE,C09,2BA83403-DD63-5E06-AC40-42C45676B5E1,2,R1,5000,Y
2011,EA,BUSE,C10,D827013E-3E34-5074-E788-D4A5DCA17730,2,R2,7900,Y
2011,EA,BUSE,C11,B1E92FC3-20F0-1849-3618-FBF87F62811B,2,R2,1800,Y
2011,EA,BUSM,C01,76208A75-7A38-40B8-8A4D-6D13BFC63C8A,2,R2,3000,Y
2011,EA,BUSM,C03,ABD34EF7-66F3-73C9-04D5-F70796D604C1,2,R2,5880,Y
2011,EA,BUSM,C04,6CEE772F-E730-D690-F55C-975E2F9E4304,2,R1,7000,Y
2011,EA,BUSM,C05,34D917C0-F93E-7B89-2C05-C5AA44851A05,2,R2,7900,Y
2011,EA,BUSM,C06,E2402CF3-F39D-51CB-4D0E-F6434AA432CB,2,R2,9900,Y
2011,EA,BUSM,C07,92DCB66C-9F13-90EF-6EF2-936D55AC1836,2,R2,9915,Y
2011,EA,BUSM,C08,01E20276-3E92-A9A2-3FA3-99CBF0DA2735,2,R1,6000,Y
2011,EA,BUSM,C09,BD695808-7630-021B-EE09-AE3E2515D003,2,R1,5000,Y
2011,EA,BUSM,C10,9DD8821A-0514-611B-8896-EB5A788402AD,2,R2,5000,Y
2011,EA,BUSM,C11,4D3FCA1F-66B0-35FF-D00A-0B4275A73CCE,2,R2,1800,Y
2011,EA,CACA,C01,DCAD21C9-74F4-81D1-599F-414369B44760,2,R2,3000,Y
2011,EA,CACA,C03,AF0506A1-E418-989A-6D58-6C07300F1E4C,2,R2,5880,Y
2011,EA,CACA,C04,77FD871E-BA21-CF27-347D-B860BB386D79,2,R1,7000,Y
2011,EA,CACA,C05,CB4FE12A-B328-555B-B092-4B718A38537B,2,R2,7900,Y
2011,EA,CACA,C06,05A3F740-DD69-ECBA-7A94-1404057F74C3,2,R2,9900,Y
2011,EA,CACA,C07,7E31BDC2-75F4-937E-16E7-B74E933129AE,2,R2,9915,Y
2011,EA,CACA,C08,DA3BD8AC-F73C-1FAF-E85A-3100C9496CE1,2,R1,6000,Y
2011,EA,CACA,C09,A19E5292-3A19-E75F-9D48-35BD98EC1279,2,R1,5000,Y
2011,EA,CACA,C10,4DDC6E6F-2DA9-A630-E1EA-6D49A47F7B17,2,R2,5000,Y
2011,EA,CACA,C11,0A2B2DAA-E321-2E8E-7A9E-A61F9E302678,2,R2,1800,Y
2011,EA,CHAN,C01,FBC218E6-E288-7776-F1A0-1D999F8E6CBC,2,R2,3000,Y
2011,EA,CHAN,C03,6F2C3AB7-4CD6-1C3A-9A23-8BD11744B873,2,R2,5880,Y
2011,EA,CHAN,C04,367A7602-0A2F-D316-201A-14E8F1FD241D,2,R1,7000,Y
2011,EA,CHAN,C05,6F158A1F-D101-1BBD-BC34-31D794F6325A,2,R2,7900,Y
2011,EA,CHAN,C06,0FEF5FB6-2F30-1C04-0B05-05EEB0A542C0,2,R2,9900,Y
2011,EA,CHAN,C07,E94FD1E8-5398-4BF5-789C-4600E7838CB4,2,R2,9915,Y
2011,EA,CHAN,C08,61AD1D1B-9296-3772-AA1A-4912EB8A5205,2,R1,6000,Y
2011,EA,CHAN,C09,7FAE5C03-3CF5-3C28-B47F-5275B9BC79D5,2,R1,5000,Y
2011,EA,CHAN,C10,33386F00-1291-0AA7-5E83-74D67421C0BE,2,R2,5000,Y
2011,EA,CHAN,C11,23930560-ADFF-AB35-BE80-D1C0DB6C90FE,2,R2,1800,Y
2011,EA,CHP,C01,5ACD084F-B887-B2A5-3AE8-C8E0BAA0E432,2,R2,3000,Y
2011,EA,CHP,C03,9367716B-CF17-B8FD-5170-E6A43AE9DD20,2,R2,5880,Y
2011,EA,CHP,C04,565690CC-24F7-1E64-3CFD-43D806BE43F5,2,R1,7000,Y
2011,EA,CHP,C05,52647078-7295-8F71-F944-26667C5EF201,2,R2,7900,Y
2011,EA,CHP,C06,A382E5A1-4A7A-8A86-7FC4-0C0DBB0D99CF,2,R2,9900,Y
2011,EA,CHP,C07,4F7E471A-0897-7551-4A88-7422B0F20BFD,2,R2,9915,Y
2011,EA,CHP,C08,46BB2F1C-7149-473B-3FC3-139EEAE3D6DA,2,R1,6000,Y
