UNIV_FISCAL_YR,FIN_COA_CD,FIN_OBJECT_CD,OBJ_ID,VER_NBR,FIN_OBJ_CD_NM,FIN_OBJ_CD_SHRT_NM,FIN_OBJ_LEVEL_CD,RPTS_TO_FIN_COA_CD,RPTS_TO_FIN_OBJ_CD,FIN_OBJ_TYP_CD,FIN_OBJ_SUB_TYP_CD,HIST_FIN_OBJECT_CD,FIN_OBJ_ACTIVE_CD,FOBJ_BDGT_AGGR_CD,FOBJ_MNXFR_ELIM_CD,FIN_FED_FUNDED_CD,NXT_YR_FIN_OBJ_CD,RSCH_BDGT_CTGRY_CD,RSCH_OBJ_CD_DESC,RSCH_ON_CMP_IND
"2015","SE","5500","b2f3a18d-ed42-42c5-a8af-31bdb5c369af","1","INDIRECT COSTS SPONS PROG","IND CST SPN","ICOE","IU","3702","EX","CE","null","Y","O","N","N","null","null","null","null"
"2015","SE","5600","fee002c2-4e55-42de-8c06-af29a6bde508","1","EMPLOYEE FRINGE BENEFITS","EMP FRNG BEN","BENF","IU","2900","EX","FR","null","Y","O","null","N","null","null","null","null"
"2015","SE","5625","6ddb77ca-e602-474a-9c45-9c784deb5586","1","FRINGE BENEFIT COSTS","FRNG BEN CST","BENF","IU","2955","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","SE","5630","3121fc14-43d7-4b74-8bd0-038699963a57","1","NON CASH FRINGE BENEFIT EXPENSE","NON CASH FB","BENF","IU","2955","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","SE","5631","43ce38b8-9401-46cd-a2da-ec4865a212f1","1","NON CASH STUDENT FRINGE BENEFIT EXPENSE","NONCASH FBST","BENF","IU","2955","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","SE","5690","d350344f-2441-4f32-8b37-396bcfbef324","1","HEALTH CARE PREMIUMS","PREMIUM-HLTH","S&E","IU","2900","EX","NA","null","Y","O","N","N","null","null","null","null"
"2015","SE","5700","40c3deae-fe7b-4806-98a8-3be1d07e9066","1","RETIREMENT","RETIREMENT","BENF","IU","2930","EX","FR","null","Y","O","null","N","null","null","null","null"
"2015","SE","5760","0e2faa3b-d901-4a52-9451-68d289ae3b9c","1","FICA","FICA","BENF","IU","2960","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","SE","5765","8ffae0e8-042e-4ac8-b78f-8484f4c42dd7","1","PERF","PERF CONTR","BENF","IU","2925","EX","FR","null","Y","O","null","N","null","null","null","null"
"2015","SE","5770","61ec9270-b351-4d70-a5ba-a4bd68542362","1","OASI-TIAA RELATED","OASI  RLTD","BENF","IU","2930","EX","FR","null","Y","O","null","N","null","null","null","null"
"2015","SE","5771","c5effe43-2a40-409b-a7b4-0aaf17b196ce","1","RETIREMENT - EARLY","RETIRE EARLY","BENF","IU","2971","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","SE","5772","d3f44d40-f009-4bd4-a9bb-980f6dbb2d3a","1","RETIREMENT - EXEMPT","RETIRE EXMPT","BENF","IU","2972","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","SE","5773","33ca2d3b-c9ef-49e3-8a4d-c29f96276371","1","RETIREMENT - NON-EXEMPT","RETIRE NXMPT","BENF","IU","2973","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","SE","5775","1b1f53f1-8eea-4d23-a609-767c531d2e09","1","TIAA-CREF","CONTR < 1988","BENF","IU","2910","EX","FR","null","Y","O","null","N","null","null","null","null"
"2015","SE","5800","a1062348-b31b-4c08-9415-e79a5ccef403","1","STUDENT ASSISTANCE","STUDENT ASST","FINA","IU","3125","EX","NA","null","Y","O","N","N","null","null","null","null"
"2015","SE","5810","2e9daa11-c75e-49f6-b0b0-462c81ca60bd","1","UNDER-GRAD FEE REMISSIONS","FR UNDERGRAD","FINA","IU","3140","EX","NA","null","Y","O","null","N","null","null","null","null"
"2015","SE","5820","c14505ae-73b7-4baf-9b79-10f9edc436c4","1","FELLOWSHIP GRANTS NON REP","FEL DEG SEEK","FINA","IU","3110","EX","NA","null","Y","O","null","N","null","null","null","null"
"2015","SE","5821","410e46de-710f-4ed7-8038-9e172eaacbbe","1","FELLOWSHIP GRANTS REPORTABL","FEL NON DEG","FINA","IU","3115","EX","NA","null","Y","O","null","N","null","null","null","null"
"2015","SE","5880","3d61a711-dba0-40fd-a8f2-76471b5e040d","1","SCHOLARSHIPS AND PRIZES","SCHOL PRIZE","FINA","IU","3105","EX","SC","null","Y","O","null","N","null","null","null","null"
"2015","SE","5882","38b72c4f-d273-4571-aae5-ce758374336d","1","STUDENT LOAN MATCHING FUNDS","STU LN MTCH","FINA","IU","3125","EX","NA","null","Y","O","null","N","null","null","null","null"
"2015","SE","5885","7d8a5d31-69e3-48d7-b985-d2bcbfee7af3","1","FEE REMISSIONS-GRAD GUARANTEE","FEE REM GRAD","FINA","IU","3140","EX","NA","null","Y","O","N","N","null","null","null","null"
"2015","SE","5901","ef081f5c-3923-4f91-95f4-c3c4f434c6cc","1","REF-STATE APPROP/GRANT","RF ST APPROP","STAP","IU","1112","IN","ST","null","Y","O","null","N","null","null","null","null"
"2015","SE","5902","d38f33a8-cf65-466e-90ff-0729d8fe6605","1","REF-C REFUND","RF C RFND","C&G","IU","1230","IN","NA","null","Y","O","N","N","null","null","null","null"
"2015","SE","5904","398fe8db-8f4d-4676-ba16-d34f72b8efb5","1","REF-OTHER GIFTS/GRANTS","RF OTHR GFTS","GIFT","IU","1470","IN","GI","null","Y","O","null","N","null","null","null","null"
"2015","SE","5909","b81c9a40-b6d1-4c82-9402-7a46a30c36b9","1","REF-OTHER INCOME","RF OTHR INC","OTHR","IU","1600","IN","NA","null","Y","O","null","N","null","null","null","null"
"2015","SE","5910","02306d4e-e321-4a73-9bfe-1467f0320889","1","REF-RES UNDERGRAD FEES","RF RES UGRAD","INSS","IU","0810","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","SE","5912","55555cce-a85f-4f10-90a8-c4695b806c33","1","REF-RES GRAD FEES","RF RES GRAD","INSS","IU","0812","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","SE","5932","dc0a9151-cec4-406c-8366-bc7b548e4434","1","REF-NONRES GRAD FEES","RF NR GRAD","INSS","IU","0832","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","SE","5940","faffa465-df0d-43d2-aa8f-17829a80e562","1","REF-SALES P SERVICE-GENERAL","RF  SALES P","SASV","IU","1500","IN","SS","null","Y","O","null","N","null","null","null","null"
"2015","SE","5949","bd985dfd-8739-47f3-b670-94a5d9640db3","1","REF-CREDIT BALANCES","RF CR BAL","OTHR","IU","1600","IN","NA","null","Y","O","null","N","null","null","null","null"
"2015","SE","5970","fee5b6d4-dd72-4ee5-87dc-933d0f173fcf","1","REF-NON CR HR FEES-OTHER","RF NCR OTHR","OTHS","IU","0882","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","SE","5971","5da28d2f-0fa0-42d0-949d-4c776a957b0a","1","REF-NON CR HR FEES-CON EDUC","RF NCR CO ED","OTHS","IU","0880","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","SE","6000","68480d1e-b10e-4ccf-a1c7-64b77e54e89e","1","IN STATE TRAVEL","INDY TRVL","TRAV","IU","6000","EX","TR","null","Y","O","null","N","null","null","null","null"
"2015","SE","6040","9a323d5e-32ec-4d50-9df0-2a9c1fdfbb77","1","TAXABLE PER DIEM- IN STATE","INST PERDIEM","TRAV","IU","6001","EX","TR","null","Y","O","null","N","null","null","null","null"
"2015","SE","6080","74523ebc-5ebc-4316-81ed-ecc21ea88a04","1","IN STATE TRANSP CHARGES","INDY TRANSP","TRAV","IU","6030","EX","TR","null","Y","O","null","N","null","null","null","null"
"2015","NW","8200","d923b003-1ec4-4357-a4d1-fad3cf343c21","1","NOTES RECEIVABLE","NOTE R","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8203","bb09be1b-d6d3-45a3-ad94-c3603cf140fe","1","PRINC CANC 10% AFTER-72","P CNCL10 >72","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8204","2d8caf96-d28c-4cfe-83ed-5b7544a305ef","1","PRINC CANC HS 15%","P CNCL HS 15","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8205","1bb3e7ce-d8ee-44a5-9858-c23c4b837839","1","PRINC CANC 20%","P CNCL 20","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8207","023e19cc-c20a-45c6-bafd-7e51ae8af43c","1","PRINC CANC 30%","P CNCL 30","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8208","9c9cd528-c5df-4ec3-9de0-ae45058919e6","1","PRINC CANC PEAC 15%","P CNCL PC 15","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8209","4e9a13a6-3f4b-4fb9-9255-04b477d0ead1","1","PRINC CANC PEAC 20%","P CNCL PC 20","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8210","94e8feab-15d1-4d16-9845-b42207875f0f","1","PRINC CANC LAW 15%","P CNCL LW 15","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8211","52c18551-21af-4c58-b807-7ad3f33c9ece","1","PRINC CANC LAW 20%","P CNCL LW 20","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8212","dc60c811-d9e7-49c7-a5c4-76573afbc02c","1","PRINC CANC LAW 30%","P CNCL LW 30","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8213","540413b7-34d0-4c59-b351-b2c1982afd76","1","PRINC CANC MIL 12.5% PRI-72","P CNCL ML<72","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8214","c33fb2ad-28e3-496d-9612-d45963f5caf3","1","PRINC CANC MIL 12.5% AFT-72","P CNCL ML>72","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8215","963e6664-6ce8-4cb2-9b80-d130c3591b7b","1","PRINC CANC BANK","P CNCL BANK","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8216","6c6c8056-a374-41ec-ae43-241027ebddb3","1","PRINC CANC DISAB","P CNCL DISAB","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8217","d721b1f9-cb5c-45b7-bfcd-5f1376f4bba6","1","PRINC CANC DEATH","P CNCL DEATH","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8218","675a5178-d62f-4217-85fb-44cff663d766","1","PRINC CANC ASSIGNMENT","P CNCL ASSGN","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8219","569b8e55-0065-4c79-aa69-f8758f655e92","1","PRINC CANC WRITE OFF","P CNCL W OFF","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8220","65484b3f-4d2c-4344-bf90-c5732f3c04c9","1","PRINC CANC PUB LAW-100","P CNCL PB LW","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8221","f4c13aa1-5b9d-4df0-bb60-5619d16b7025","1","PRINC CANC MEDI 15%","P CNCL MD 15","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8222","98b1cf71-45f1-4e85-b064-0245fbcd9192","1","PRINC CANC MEDI 20%","P CNCL MD 20","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8223","62708bc1-7756-4ffb-a177-c26cca7771a0","1","PRINC CANC MEDI 30%","P CNCL MD 30","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8224","893361ba-3c00-4612-9bfd-c824d85723ed","1","PRINC CANC NURSE 15%","P CNCL RN 15","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8225","23cccecb-22e5-4175-9629-50d9587a766e","1","PRINC CANC NURSE 20%","P CNCL RN 20","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8226","8d6dfe4c-6f85-4ee1-b735-d6752fc64ddc","1","PRINC CANC NURSE 30%","P CNCL RN 30","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8227","f25a355f-cc19-4a36-88e8-fe60d8b19f04","1","PRINC CANC PUB S 15%","P CNCL PB 15","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8228","560b1307-f887-4376-ad78-79e3134b3162","1","PRINC CANC PUB S 20%","P CNCL PB 20","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8229","d17e370d-7941-4eb0-8d0f-627574c34898","1","PRINC CANC PUB S 30%","P CNCL PB 30","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8231","db71150d-a3c4-47cd-8db3-5c181ad1aeb7","1","PRINC CANC TC EXPERT AFT 7/92 15%","P CNCL TC 15","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","NW","8232","97e417b9-d29d-40e7-937c-05610cea0e5f","1","PRINC CANC TC EXPERT AFT 7/92 20","P CNCL TC 20","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","NW","8233","03b0d6e4-8431-4a42-8848-c91bd580c2f6","1","PRINC CANC TC EXPERT AFT 7/92 30","P CNCL TC 30","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","NW","8234","2d47414d-a7ab-43e9-ae86-04a44292b561","1","PRIN DISABILITY ASSIGNED","PRIN DISABIL","NORE","IU","8234","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","NW","8250","9e87ad67-afd6-47e2-83dd-e35f9969ed48","1","NEW LOANS","NEW LOANS","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","NW","8251","b40de2d5-49af-4032-90c3-053245048d91","1","CAPITALIZED INTEREST","CAPITLZD INT","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","NW","8260","202dc6cd-d626-44af-bec8-51029a5f9b3f","1","CURRENT PORTION NOTES RECEIVABLE","CUR NOTE REC","NORE","IU","8260","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","NW","8300","f3b6731f-42f8-4905-80bc-cba69de10e2e","1","INVENTORIES","INVENTORIES","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8302","6537b6c8-fb65-429d-ba34-0e9f55b14571","1","INVENTORY - APPAREL","INV-APPAREL","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8304","6538b758-8ec9-48c6-8689-1f4665d51a4f","1","INVENTORY-ART SUPPLIES","INV-ART SUPP","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8305","765bb2dc-69fc-42f7-b7df-e30caff0d6ef","1","INVENTORY-COMMENCEMENT","INV-COMMENCE","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8308","6be89732-cadf-4b6a-9d0a-65869bd890a1","1","INVENTORY-CANDY/BEVERAGES","INV-CANDY","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8315","6529395c-feb8-4f7b-ad57-ae4bec9beed4","1","INVENTORY-CANDY","INV-CAN SUND","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8316","90d8c524-4f81-499c-a692-03d2ac58c253","1","INVENTORY-CALCULATORS","INV-CALCULTR","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8317","93998259-c809-4e3f-a33b-04e249615e64","1","INVENTORY-SOFTWARE","INV-SOFTWARE","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8332","ba1b15f2-98c6-4874-be9f-7ad941112ced","1","INVENTORY-GIFTS","INV-GIFTS","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8334","7b5650f3-c6d3-4225-bbd4-63837ba219be","1","INVENTORY-CARDS","INV-CARDS","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8335","15da40d8-a511-45dc-8390-bc43036010f2","1","INVENTORY-GIFTS","INV-GIFTS","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8352","202f9a1b-2ab3-4b77-a996-07ea32b36012","1","INVENTORY-MISCELLANEOUS","INV-MISC","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8357","c4979238-2f6e-477d-b645-92e11e10b1c9","1","INVENTORY-STAMPS/TICKETS","INV-STMP/TIC","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8366","70283b80-4156-45cc-804f-ea5b028cf4d4","1","INVENTORY-MATERIALS","INV-MATERIAL","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8372","26301fa0-5db7-475e-9bd4-802db4382263","1","INVENTORY-SCHOOL SUPPLIES","INV-SCHL SUP","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8379","5050c2ae-7fda-47dd-9205-a44541f3c9c1","1","INVENTORY-SOFT GOODS","INV-SOF GOOD","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8380","1331e0c8-e18c-4fb5-a5cf-ac9cadd56d1f","1","INVENTORY-TEXTBOOKS-NEW","INV-TEXT-NEW","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8381","38251df4-e4ba-4f13-b515-945cd9dc9487","1","INVENTORY-TEXTBOOKS-USED","INV-TEXT-USD","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8383","de74376c-77bd-42f5-a3b2-ed8fd335ba7e","1","INVENTORY-TRADEBOOKS","INV-TRADEBOK","INV","IU","8300","AS","IN","null","Y","O","N","N","null","null","null","null"
"2015","NW","8400","b6237e75-ef08-4408-937d-e4b3733d2363","1","DEFERRED CHARGES","DFRD CHRGS","OASS","IU","8400","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8410","61b0a21b-dfe1-48fa-af2c-81ce9a3d737a","1","PREPAID EXPENSE-AUX","PPD EXP AUX","OASS","IU","8410","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8411","bcecc6e7-061d-4e6c-bfbb-a6454f96349a","1","PREPAID MAINT CONTRACTS","PRE MAIN CON","OASS","IU","8410","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8460","f51d4dc1-9341-47d3-80c8-b6b654b740fd","1","BURSAR-PREPAID EXP","BRSR PPD EX","OASS","IU","8410","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8462","64d3faa4-370e-41b1-8665-924301d06c6d","1","BURSAR PREPAID EXP-CO","BRSR PPD CL","OASS","IU","8410","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","NW","8501","4e1fca0f-c27d-4d54-98ef-47a361967a4e","1","INVESTMENTS U S BONDS","INV US BONDS","INVA","IU","8501","AS","IV","null","Y","O","N","N","null","null","null","null"
"2015","NW","8504","fae5243e-9a82-48cd-8df2-680136c76720","1","INVESTMENTS CAPITAL STOCK","INV CAP STK","INVA","IU","8501","AS","IV","null","Y","O","null","N","null","null","null","null"
"2015","NW","8505","a7cc2d7e-ed84-40ae-95ce-0f3740520015","1","INVESTMENTS AGENCY TRUSTS","INV AGNCY TR","INVA","IU","8505","AS","IV","null","Y","O","null","N","null","null","null","null"
"2015","SB","6140","49c31226-575e-4c4f-916b-7d4c304bb5d6","1","TAXABLE PER DIEM- DOMESTIC","DOM PERDIEM","TRAV","IU","6011","EX","TR","null","Y","O","null","N","null","null","null","null"
"2015","SB","6150","e8332f16-1dfa-46c4-8ccb-29e60f75c9ee","1","OUT OF STATE TRAINEE TRAVEL","OTST TRAINE","TRAV","IU","6010","EX","TR","null","Y","O","N","N","null","null","null","null"
"2015","SB","6170","105e932d-bee9-449b-9fc0-a16542cbe851","1","OUT OF STATE RECRUITING TRA","OTST RECRUIT","TRAV","IU","6010","EX","TR","null","Y","O","null","N","null","null","null","null"
"2015","SB","6180","98993807-80f4-4e24-bb18-ab875c5fd4e9","1","OUT OF STATE TRANSP CHARGES","OTST TRANSP","TRAV","IU","6030","EX","TR","null","Y","O","N","N","null","null","null","null"
"2015","SB","6200","b125a0a2-035c-4452-805b-1f2feaf03df7","1","FOREIGN TRAVEL","FRGN TRVL","TRAV","IU","6020","EX","TR","null","Y","O","null","N","null","null","null","null"
"2015","SB","6240","3e30bb9e-f696-43de-b900-4bf6435234ce","1","TAXABLE PER DIEM- FOREIGN","FRGN PERDIEM","TRAV","IU","6021","EX","TR","null","Y","O","N","N","null","null","null","null"
"2015","SB","6270","0ce42627-a58e-4868-ae7f-051b2e2b19c8","1","FOREIGN RECRUITING TRAVEL","FRGN RECRUIT","TRAV","IU","6020","EX","TR","null","Y","O","null","N","null","null","null","null"
"2015","SB","7000","05181a0d-859e-4eaf-baac-7fc325f8a1fe","1","CAPITAL EQUIPMENT","CAP EQUIP","CAP","IU","7000","EE","CM","null","Y","O","null","N","null","null","null","null"
"2015","SB","7002","c40f17a6-3149-4337-a2fa-a689e5f3ea32","1","CAPITAL EQUIPMENT-ACCOUNTS","CAP EQUIP AC","CAP","IU","7000","EE","CM","null","Y","O","null","N","null","null","null","null"
"2015","SB","7015","849407a7-a7a9-4624-ac54-b8ce63982b5b","1","COMPUTER EQUIPMENT","CMPTR EQUIP","CAP","IU","7000","EE","CM","null","Y","O","null","N","null","null","null","null"
"2015","SB","7016","8f78c372-87ef-4bce-b1f5-9a372728599a","1","COMPUTER SOFTWARE","CMPTR SFTWR","CAP","IU","7000","EE","CM","null","Y","O","null","N","null","null","null","null"
"2015","SB","7030","1fbc6fa1-64f1-4a3c-bc9f-92d2f81d8d60","1","CAPITAL EQUIPMENT-FED FUNDI","FED FND EQPT","CAP","IU","7030","EE","CF","null","Y","O","null","N","null","null","null","null"
"2015","SB","7031","f22231a8-fff3-45d5-8922-75abab8470e2","1","CAPITAL EQUIPMENT-FED OWNED","FED OWN EQP","CAP","IU","7031","EE","CO","null","Y","O","N","N","null","null","null","null"
"2015","SB","7032","ecfe95b3-a7f5-4abd-9a11-9d0832953e16","1","CAP EQUIP-NON IU OR FED OWN","EQP OTH OWND","CAP","IU","7032","EE","CO","null","Y","O","null","N","null","null","null","null"
"2015","SB","7035","e7d51733-3f76-4d29-8158-78a3924814b4","1","COMPUTER EQUIP-FED FUNDED","FED FND CMPT","CAP","IU","7030","EE","CF","null","Y","O","null","N","null","null","null","null"
"2015","SB","7045","4bf1f3c9-c6d1-4ec9-a767-a941f1e5314f","1","COMPUTER SOFTWARE-FED FUND","FED FND SFTW","CAP","IU","7030","EE","CF","null","Y","O","null","N","null","null","null","null"
"2015","SB","7070","ce863da6-300a-4da9-8375-b3cf40889cce","1","TRADE - IN CAPITAL EQUIP","TRDIN CAPEQP","CAP","IU","7000","EE","NA","null","Y","O","N","N","null","null","null","null"
"2015","SB","7099","d583bc6f-e293-4128-9432-1e6a03eba91d","1","EQUIP DEFERRED PAYMENT","LEASE PRCHSE","CAP","IU","7099","EE","CL","null","Y","O","null","N","null","null","null","null"
"2015","SB","7100","a9e43cd4-b24c-42ec-8104-b69e8aefcb8f","1","LIBRARY BOOKS","LIB ACQUIS","CAP","IU","7100","EE","LI","null","Y","O","null","N","null","null","null","null"
"2015","SB","7111","b23448c7-661d-4be9-873b-a11738cd45ad","1","LIBRARY BOOKS","LIB ACQUIS","ACPA","IU","7111","EE","LI","null","Y","O","null","N","null","null","null","null"
"2015","SB","7157","e5689d43-edc9-4895-b342-056dc31560d1","1","FILMS","FLM RECORD","CAP","IU","7100","EE","LI","null","Y","O","null","N","null","null","null","null"
"2015","SB","7177","4d560c24-da18-4f63-9f4e-da481e30823d","1","LIBRARY BOOK GIFTS","LIB BK GIFTS","CAP","IU","7177","EE","LI","null","Y","O","N","N","null","null","null","null"
"2015","SB","7200","880b393b-746f-473a-983e-e6572ab61c29","1","LAND","LAND","CAP","IU","7200","EX","LA","null","Y","O","null","N","null","null","null","null"
"2015","SB","7201","0af79346-4d9e-47b7-a279-fde009139808","1","LAND DEMOLITION","LAND DEMOLIT","CAP","IU","7200","EX","LA","null","Y","O","N","N","null","null","null","null"
"2015","SB","7277","25a79ec6-944f-4acf-9f66-71392deb6d9b","1","LAND GIFTS","LAND GIFTS","CAP","IU","7277","EX","LA","null","Y","O","N","N","null","null","null","null"
"2015","SB","7300","e73e7753-fd5e-4458-8647-eae2b15a9fbd","1","BUILDINGS AND ATTCHD FIXTUR","BLDG FIXTURE","CAP","IU","7300","EE","BD","null","Y","O","null","N","null","null","null","null"
"2015","SB","7301","2a87ff28-a5e8-4a1d-b7cd-58a285e41b88","1","BUILDING - PROF FEES","BLDG PROF FE","CAP","IU","7300","EE","BD","null","Y","O","N","N","null","null","null","null"
"2015","SB","7303","9efacc16-a663-4f3b-a630-0c47e159b27d","1","BUILDING IMPROVEMENTS MC","BLDG IMPROV","CAP","IU","7300","EE","BD","null","Y","O","null","N","null","null","null","null"
"2015","SB","7305","cb05182c-85bf-4bf0-ab45-05838cc8930b","1","BUILDINGS-FEDERAL FUNDED","BLDG-FED FUN","CAP","IU","7305","EE","BF","null","Y","O","N","N","null","null","null","null"
"2015","SB","7329","8ead9391-5f36-4770-a6d2-802e75f8e5cb","1","BOND ISSUANCE COST","BOND","CAP","IU","7329","EE","BI","null","Y","O","N","N","null","null","null","null"
"2015","SB","7377","1e82e635-ad32-4913-afdd-99436bc78e43","1","BUILDINGS IMPROVEMENTS GIFTS","BLD IMP GIFT","CAP","IU","7377","EE","BD","null","Y","O","N","N","null","null","null","null"
"2015","SB","7400","f9e598c3-1a60-4670-b31f-2b93c0ef0dc7","1","INFRASTRUCTURE IMPROVEMENTS","INFRSTRC IMP","CAP","IU","7400","EE","IF","null","Y","O","null","N","null","null","null","null"
"2015","SB","7402","eb2d33e1-b1e3-4993-91a5-f4309b0a6f7b","1","INFRASTRUCTURE - PROFESSIONAL FEES","INF PROF FEE","CAP","IU","7400","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","SB","7408","1b6b5362-2341-4192-ad74-1caaf7326408","1","INFRASTRUCTURE STREET IMPROVEMENTS","IF ST IMPROV","CAP","IU","7408","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","SB","7409","8b8552d0-a388-4f72-9c85-87571741b65d","1","INFRASTRUCTURE ROAD/WATERWAY IMPROVEMENT","IF RD/WATER","CAP","IU","7409","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","SB","7410","7c5e1fbf-e9f2-4bac-9df3-aacb3d7cd172","1","INFRA UNDRGRND DIST SY IMPROV","IF UNDRGRND","CAP","IU","7410","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","SB","7411","e446f2e7-1fcd-487c-a3a2-9f2e5d3a70ba","1","INFRASTRUCTURE TELEPHONE COMMUNICATIONS","IF-TELE COMM","CAP","IU","7411","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","SB","7465","887194f7-a9a4-4efe-9476-eadc3596b301","1","LAND IMPROVEMENTS","INFRSTRC IMP","CAP","IU","7465","EE","LR","null","Y","O","N","N","null","null","null","null"
