NMSPC_CD,CMPNT_CD,PARM_NM,OBJ_ID,VER_NBR,PARM_TYP_CD,VAL,PARM_DESC_TXT,EVAL_OPRTR_CD,APPL_ID
"OLE-SYS","Bank","DEFAULT_BANK_BY_DOCUMENT_TYPE","OLE575","1","CONFG","OLE_DV=TEST;OLE_ND=TEST;OLE_AD=TEST;OLE_CMD=TEST;OLE_PREQ=TEST;OLE_PRQS=TEST;OLE_CM=TEST;OLE_CTRL=TEST;OLE_CCR=TEST","This specifies the default bank for document types where bank can be selected when the ENABLE_BANK_SPECIFICATION_IND parameter is set to Y.","A","OLE"
"OLE-SYS","Bank","ENABLE_BANK_SPECIFICATION_IND","OLE576","1","CONFG","Y","Controls whether the bank code functionality is enabled in the system. If set to Y additional bank entries will be created on supported documents. Also when set to Y document types that appear in the BANK_CODE_DOCUMENT_TYPES parameter list will display the bank code for viewing and editing by users who have permission.","A","OLE"
"OLE-SYS","Batch","ACTIVE_FILE_TYPES","OLE577","1","CONFG","collectorInputFileType;procurementCardInputFileType;enterpriseFeederFileSetType;assetBarcodeInventoryInputFileType;customerLoadInputFileType","Batch file types that are active options for the file upload screen.","A","OLE"
"OLE-SYS","Document","ACCOUNTING_LINE_IMPORT","OLE578","1","CONFG","default.htm?turl=WordDocuments%2Fdataimporttemplates.htm","Relative URL for the accounting line import help. ","A","OLE"
"OLE-SYS","Document","MAX_FILE_SIZE_ACCOUNTING_LINE_IMPORT","OLE579","1","CONFG","5M","Maximum upload size for accounting line spreadsheets. Used by KualiAccountingDocumentFormBase. Must be an integer, optionally followed by ""K"", ""M"", or ""G"".","A","OLE"
"OLE-SYS","ElectronicPaymentClaim","ELECTRONIC_FUNDS_CLAIM_SUMMARIES_PER_NOTE","OLE580","1","CONFG","10","The number of ElectronicPaymentClaim summaries which should appear on a single note attached to a claiming document.","A","OLE"
"OLE-SYS","FilePurgeStep","DEFAULT_NUMBER_OF_DAYS_OLD","OLE581","1","CONFG","30","The FilePurgeStep will traverse the application I/O directories and their sub-directories deleting files with a last modified date more that this number of days prior to today.","A","OLE"
"OLE-SYS","FilePurgeStep","TEMPORARY_FILES_NUMBER_OF_DAYS_OLD","OLE582","1","CONFG","1","The FilePurgeStep will traverse the temporary files directory, deleting files with a last modified date more that this number of days prior to today.","A","OLE"
"OLE-SYS","FiscalYearMakerStep","OVERRIDE_TARGET_YEAR_DATA_IND","OLE583","1","CONFG","N","Controls in which mode the Fiscal Year Makers batch process runs. N=copies values to the new fiscal year without overwriting any values that already exist in the new year, and Y=copies values to the new fiscal year and overwrites any values that already exist in the new year.","A","OLE"
"OLE-SYS","FiscalYearMakerStep","SOURCE_FISCAL_YEAR","OLE584","1","CONFG","2014","Controls the fiscal year for which the Fiscal Year Makers batch process will copy certain Chart, GL, and Labor data to the next sequential year.","A","OLE"
"OLE-SYS","PurgePendingAttachmentsStep","MAX_AGE","OLE585","1","CONFG","86400","Pending attachments are attachments that do not yet have a permanent link with the associated Business Object (BO). These pending attachments are stored in the attachments.pending.directory (defined in the configuration service). If the BO is never persisted, then this attachment will become orphaned (i.e. not associated with any BO), but will remain in this directory. The PurgePendingAttachmentsStep batch step deletes these pending attachment files that are older than the value of this parameter. The unit of this value is seconds. Do not set this value too short, as this will cause problems attaching files to BO's.","A","OLE"
"OLE-SYS","PurgeSessionDocumentsStep","NUMBER_OF_DAYS_SINCE_LAST_UPDATE","OLE586","1","CONFG","1","Determines the age of the session document records that the the step will operate on, e.g. if this param is set to 4, the rows with a last update timestamp older that 4 days prior to when the job is running will be deleted. ","A","OLE"
"OLE-SYS","ScheduleStep","CUTOFF_TIME","OLE587","1","CONFG","02:00:00:AM","Controls when the daily batch schedule should terminate. The scheduler service implementation compares the start time of the schedule job from quartz with this time on day after the schedule job started running.","A","OLE"
"OLE-SYS","ScheduleStep","CUTOFF_TIME_NEXT_DAY_IND","OLE588","1","CONFG","Y","Controls whether when the system is comparing the schedule start day & time with the scheduleStep_CUTOFF_TIME parameter, it considers the specified time to apply to the day after the schedule starts.","A","OLE"
"OLE-SYS","ScheduleStep","STATUS_CHECK_INTERVAL","OLE589","1","CONFG","30000","Time in milliseconds that the scheduleStep should wait between iterations.","A","OLE"
"OLE-VND","PaymentTermType","PAYMENT_TERMS_DUE_TYPE_DESC","OLE590","1","CONFG","days;date","This parameter returns the list of vendor net due type descriptions used in the Payment Term Type maintenance table.","A","OLE"
"OLE-VND","VendorDetail","DEFAULT_TAX_NUMBER_DIGITS","OLE591","1","CONFG","9","The number of digits in a valid tax number.","A","OLE"
"OLE-VND","VendorDetail","FEIN_OWNERSHIP_TYPES","OLE592","1","VALID","ID;PT;CP;ET;GV;NP","Ownership types that are allowed when the vendor tax id is of type ""FEIN""","A","OLE"
"OLE-VND","VendorDetail","GENERIC_DEFAULT_PHONE_NUMBER_LENGTH","OLE593","1","CONFG","10","The number of digits in a phone number, for formatting.","A","OLE"
"OLE-VND","VendorDetail","GENERIC_PHONE_NUMBER_FORMATS","OLE594","1","CONFG","\d{3}-\d{3}-\d{4};\(\d{3}\)\s\d{3}-\d{4};\d{3}\s\d{3}\s\d{4}","Java Regular expressions that describe the acceptable formats for standard phone numbers which allows for the normal 3 digit area code, 3 digit exchange and 4 digit phone number.","A","OLE"
"OLE-VND","VendorDetail","FOREIGN_VENDOR_PHONE_NUMBER_FORMATS","OLE1544","1","CONFG","^[0-9]{1}(([0-9]*-[0-9]*)*|([0-9]* [0-9]*)*|[0-9]*)[0-9]{1}$;^[\(]([0-9]*)[\)](([0-9]*-[0-9]*)*|([0-9]* [0-9]*)*|[0-9]*)[0-9]{1}$","Java Regular expressions that describe the acceptable formats for Foriegn vendor phone numbers which allows series of numerics with combination of either "-" or " "","A","OLE"
"OLE-VND","VendorDetail","LOOKUP_MINIMUM_NAME_LENGTH","OLE595","1","VALID","2","The minimum number of characters required in the name field to limit or filter the vendor search.","A","OLE"
"OLE-VND","VendorDetail","LOOKUP_MINIMUM_NUMBER_OF_CRITERIA","OLE596","1","VALID","1","The minimum number of criteria required as input for a search or lookup. (More criteria returns smaller sets of results.)","A","OLE"
"OLE-VND","VendorDetail","MIN_ORDER_AMOUNT","OLE597","1","VALID","100000","This amount is treated as the maximum that a vendor may have as a minimum order amount.","A","OLE"
"OLE-VND","VendorDetail","OVERRIDE_DOCUMENT_TITLE_IND","OLE598","1","CONFG","N","Indicator related default document titles. Set to ""N"" if accepting the Kuali default document title, related to Vendor Detail, as listed in the Document Search results.","A","OLE"
"OLE-VND","VendorDetail","SSN_OWNERSHIP_TYPES","OLE599","1","VALID","ID;PT","Ownership types that are allowed when the vendor tax id is of type ""SSN"".","A","OLE"
"OLE-VND","VendorDetail","TAX_FEIN_NUMBER_FORMATS","OLE600","1","VALID","(?!00)(\d{3})([ \-]?)(\d{2})([\-]?)(?!0000)(\d{4})","Java Regular expressions that describe the acceptable formats for tax (FEIN) numbers which allows 9 digit numbers with last 4 digits not 0000 and the first 2 digits not 00.","A","OLE"
"OLE-VND","VendorDetail","TAX_NUMBERS","OLE601","1","VALID","356001673;000000000","Tax IDs that are identified as not being allowable when creating a new vendor.","D","OLE"
"OLE-VND","VendorDetail","TAX_SSN_NUMBER_FORMATS","OLE602","1","VALID","(?!000)(?!666)(\d{3})([ \-]?)(?!00)(\d{2})([\-]?)(?!0000)(\d{4});","Java Regular expressions that describe the acceptable formats for tax (SSN) numbers which allows 9 digit numbers with last 4 digits not 0000 and the first 2 digits not 00.","A","OLE"
"KR-NS","All","ENABLE_DIRECT_INQUIRIES_IND","OLE603","1","CONFG","N","Flag for enabling/disabling direct inquiries on screens that are drawn by the nervous system (i.e. lookups and maintenance documents)","A","OLE"
"KR-NS","All","ENABLE_FIELD_LEVEL_HELP_IND","OLE604","1","CONFG","N","Indicates whether field level help links are enabled on lookup pages and documents.","A","OLE"
"OLE-COA","Account","ACCOUNT_ADDRESS_TYPE","OLE606","1","CONFG","ADMIN;PAYMENT;DEFAULT","Defines the cascading order for extracting the addresses","A","OLE"
"OLE-COA","ObjectCode","ENABLE_RESEARCH_ADMIN_OBJECT_CODE_ATTRIBUTE_IND","OLE607","1","CONFG","Y","Set this value to Y if you are using both Research Admin System and OLE and wish for KC budgets to use OLE Object Codes. This will cause the Research Admin Attributes tab to appear on the Object Code document. Set this value to N if you are not using Research Admin System and OLE or if you wish Research Admin System to maintain a distinct list of object codes.","A","OLE"
"KR-WKFLW","All","KIM_PRIORITY_ON_DOC_TYP_PERMS_IND","OLE608","1","CONFG","Y","Flag for enabling/disabling document type permission checks to use KIM Permissions as priority over Document Type policies.","A","OLE"
"OLE-PURAP","ElectronicInvoiceReject","OVERRIDE_DOCUMENT_TITLE_IND","OLE609","1","CONFG","N","Indicator related default document titles. Set to ""N"" if accepting the Kuali default document title, related to Contract Manager Assignment, as listed in the Document Search results.","A","OLE"
"OLE-COA","Account","RESEARCH_ADMIN_AUTO_CREATE_ACCOUNT_WORKFLOW_ACTION",OLE610,1,"CONFG","save","This parameter defines the workflow action that will be taken on an account document automatically generated by an integrated research admin system. The possible parameter values are save submit and blanketApprove.","A","OLE"
"OLE-FP","BudgetAdjustment","RESEARCH_ADMIN_BA_DOCUMENT_ROUTE_ACTION",OLE613,1,"CONFG","save","If OLE is integrated with a Research Admin System that has the ability to generate OLE budget adjustment documents this is the routing action that will take place on the generated document.","A","OLE"
"OLE-FP","CreditCardReceipt","OBJECT_TYPES","OLE669",1,"VALID","IC;ES","Object Types restricted from use on the Credit Card Receipt document","D","OLE"
"OLE-FP","CreditCardReceipt","OBJECT_CONSOLIDATIONS","OLE670",1,"VALID","FDBL","Object Consolidations restricted from use on the Credit Card Receipt document","D","OLE"
"OLE-FP","AdvanceDeposit","OBJECT_SUB_TYPES","OLE671",1,"VALID","CA;BU;FB;PL;MT;CE;FR;HW;RE;SA;VA","Object Sub-Types restricted from use on the Advance Deposit document","D","OLE"
"OLE-FP","AdvanceDeposit","OBJECT_TYPES","OLE672",1,"VALID","ES;IC","Object Types restricted from use on the Advance Deposit document","D","OLE"
"OLE-FP","AdvanceDeposit","OBJECT_CONSOLIDATIONS","OLE673",1,"VALID","FDBL","Object Consolidations restricted from use on the Advance Deposit document","D","OLE"
"OLE-FP","SalesTax","POSTAL_CODE_DIGITS_PASSED_TO_SALES_TAX_REGION_SERVICE","OLE674",1,"CONFG","5","This determines the number of digits from the start that the Tax Service will use from the Postal Code to determine what Tax Regions to use For example, this is commonly set to 5 in the US, in order to ignore the dash and +4 digits in the ZIP+4 formatted postal codes This value can be set to blank to indicate to the system not to truncate the postal codes","A","OLE"
"OLE-SYS","BatchUpload","BATCH_UPLOAD_HELP_URL","OLE676",1,"HELP","customerLoadInputFileType=/reference/webhelp/OLE/content/ch05s20.html#_paymentFileBatchUpload;procurementCardInputFileType=/reference/webhelp/OLE/content/ch05s20.html#_paymentFileBatchUpload;collectorFlatFileInputFileType=/reference/webhelp/OLE/content/ch05s20.html#_paymentFileBatchUpload;collectorXmlInputFileType=/reference/webhelp/OLE/content/ch05s20.html#_paymentFileBatchUpload;enterpriseFeederFileSetType=/reference/webhelp/OLE/content/ch05s20.html#_paymentFileBatchUpload;laborEnterpriseFeederFileSetType=/reference/webhelp/OLE/content/ch05s20.html#_paymentFileBatchUpload;assetBarcodeInventoryInputFileType=/reference/webhelp/OLE/content/ch05s20.html#_paymentFileBatchUpload;paymentInputFileType=/reference/webhelp/OLE/content/ch05s20.html#_paymentFileBatchUpload","A Parameter to provide customizing the help URL for the Batch Upload help page","A","OLE"
"OLE-PURAP","ElectronicInvoiceReject","SUPPRESS_REJECT_REASON_CODES_ON_EIRT_APPROVAL","OLE677",1,"CONFG","","Specifies which types of EIRT reject reasons should be ignored when an EIRT document is Approved.","A","OLE"
"OLE-PURAP","Document","PDF_IMAGE_LOCATION_URL","OLE678",1,"CONFG","","The URL used by the pdf generation process to find the images managed by Purchasing.","A","OLE"
OLE-SEC,All,ACCESS_SECURITY_DOCUMENT_TYPES,OLESEC1,1,CONFG,AD;AP;AV;BA;BT;CCR;CM;CR;DI;DV;FP;FPYE;GEC;IB;ICA;JV;LD;ND;PCDO;PE;PO;PREQ;PRQS;REQS;SB;ST;TF,"List of documents that the security can be applied to. The document type can be at the parent level.",A,OLE
OLE-SEC,All,ENABLE_ACCESS_SECURITY,OLESEC2,1,CONFG,Y,Enables access security checks in the system.,A,OLE
OLE-SEC,All,ALWAYS_ALLOW_INITIATOR_DOCUMENT_ACCESS_IND,OLESEC3,1,CONFG,Y,Allows the document initiator to always view the document and notes/attachments regardless of access permissions.,A,OLE
OLE-SEC,All,ALWAYS_ALLOW_INITIATOR_LINE_ACCESS_IND,OLESEC6,1,CONFG,Y,Allows the document initiator to always view the accounting line regardless of access permissions.,A,OLE
OLE-SEC,All,ALWAYS_ALLOW_FISCAL_OFFICER_LINE_ACCESS_IND,OLESEC4,1,CONFG,Y,Allows fiscal officers to always view or edit accounting lines for their accounts regardless of access permissions.,A,OLE
OLE-SEC,All,ALWAYS_ALLOW_PRINCIPAL_INVESTIGATOR_LINE_ACCESS_IND,OLESEC5,1,CONFG,Y,Allows principal investigators to always view or edit accounting lines for their accounts regardless of access permissions.,A,OLE
OLE-PURAP,Requisition,DEFAULT_ORDER_TYPE,OLE624,1,CONFG,1,The default Order Type code value that appears on the requisition document.,A,OLE
"OLE-COA","Account","DEFAULT_BENEFIT_RATE_CATEGORY_CODE_BY_ACCOUNT_TYPE","OLELD6987f","1","CONFG","EN=AA;CG=BB","Defines the default benefit rate category code on the account maintenance document by account type. The format is Account Type=Benefit Rate Category Code (eg. DT=AA;A1=BB, etc).","A","OLE"
"OLE-COA","Account","DEFAULT_BENEFIT_RATE_CATEGORY_CODE","OLELD6987g","1","CONFG","--","Defines the default benefit rate category code on the account maintenance document for all accounts. This default code is used when the  DEFAULT_BENEFIT_RATE_CATEGORY_CODE_BY_ACCOUNT_TYPE does not apply to an account. -- (two dashes) implies the category code is not applicable. The default cannot be null.","A","OLE"
"OLE-COA","AddPriorYearAccountsStep","PRIOR_YEAR_ACCOUNTS_TO_BE_ADDED","OLE685","1","CONFG","","The list of accounts created after the start of a new fiscal year, but need to be used for the prior year and should be added to the Prior Year Account table by the batch job addPriorYearAccountsJob. If no such account exist, this parameter shall be left empty; otherwise, the value shall be in the format of ""coaCode1-accountNumber1;coaCode2-accountNumber2;coaCode3-accountNumber3"" and so on; for example, the value ""BL-0142900;BA-1111111;UA-1000000"" defines 3 accounts to be added. The value of this parameter shall be updated after each year end, before running addPriorYearAccountsJob.","A","OLE"
"OLE-COA","UpdatePriorYearDataStep","RUN_DATE","OLEMI6944","1","CONFG","06/30/2011","The run date (in format MM/DD/YYYY ) to run the update prior year data job.","A","OLE"
"OLE-COA","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-6",1,"CONFG","N","Y/N indicator showing if the chart of account module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-FP","DisbursementVoucher","IMMEDIATE_EXTRACT_NOTIFICATION_FROM_EMAIL_ADDRESS","OLEMI307_1","1","CONFG","knoreceipt-l@indiana.edu","Email address which sends out the notification that a disbursement voucher was prepared for immediate extraction.","A","OLE"
"OLE-FP","DisbursementVoucher","IMMEDIATE_EXTRACT_NOTIFICATION_TO_EMAIL_ADDRESSES","OLEMI307_2","1","CONFG","knoreceipt-l@indiana.edu","Email addresses which receive notification that a disbursement voucher was prepared for immediate extraction.","A","OLE"
"OLE-FP","ProcurementCardCreateDocumentsStep","PROCUREMENT_CARD_ACCOUNTING_DEFAULT_IND","OLEMI6285","1","CONFG","N","If yes, accounting information is displayed / required on the Procurement Card Document Default maintenance document and accounting line information on the Procurement Card document is populated from Procurement Card Document Default table, if present.  If accounting information does not exist in the reference table for a given credit card, the ERROR_TRANSACTION* parameter values will be used.  If No, the accounting line information on the Procurement Card document is generated from the bank file.","A","OLE"
"OLE-FP","ProcurementCardCreateDocumentsStep","PROCUREMENT_CARD_HOLDER_DEFAULT_IND","OLEMI6285_2","1","CONFG","N","If yes, cardholder information is displayed / required on the Procurement Card Document Default maintenance document and cardholder information on the Procurement Card document is populated from Procurement Card Document Default table, if present.  If No, the cardholder information on the Procurement Card document is generated from the bank file.","A","OLE"
"OLE-GL","AccountBalanceByConsolidation","BASIC_ACCOUNTING_CATEGORY_REPRESENTING_EXPENSES","OLE690","1","CONFG","EX","The basic accounting category type which will represent expenses in Account Balance by Consolidation lookups.","A","OLE"
"OLE-GL","Batch","FROM_EMAIL_ADDRESS","OLEMI6820_1","1","CONFG","","From email address used for messages sent by the system.","A","OLE"
"OLE-GL","CollectorStep","VALIDATION_ERROR_EMAIL_SUBJECT_LINE","OLEMI5918","1","CONFG","File Uploaded Not Processed","This is the subject line used when the collector sends out email relating to a file that failed validation.","A","OLE"
"OLE-PDP","Batch","FEDERAL_ACH_BANK_FILE_URL","OLEMI6890","1","CONFG","https://www.fededirectory.frb.org/FedACHdir.txt","The URL of the file to download from the Federal ACH Bank Directory website. This file is then loaded into the ACH bank table.","A","OLE"
"OLE-PDP","Batch","FROM_EMAIL_ADDRESS","OLEMI6820_3","1","CONFG","","From email address used for messages sent by the system.","A","OLE"
"OLE-PDP","SendAchAdviceNotificationsStep","ACH_SUMMARY_CC_EMAIL_ADDRESSES","OLEMI5346","1","CONFG","knoreceipt-l@indiana.edu","The pdpSendAchAdviceNotificationsJob generates ACH payment summary email notifications for payees and copies of these emails are sent to the email address(es) specified in this parameter.","A","OLE"
"OLE-PURAP","Batch","FROM_EMAIL_ADDRESS","OLEMI6820_4","1","CONFG","","From email address used for messages sent by the system.","A","OLE"
"OLE-PURAP","Document","PAYMENT_REQUEST_POSITIVE_APPROVAL_IND","OLE686","1","CONFG","Y","Display the functionality on a Requisition and Purchase Order document to trigger Positive Approval indicator. If this parameter is set to ""N"", the indicator will not be displayed on any document, and any functionality connected to the indicator will be turned off.","A","OLE"
"OLE-PURAP","Document","RECEIVING_DOCUMENT_REQUIRED_IND","OLE687","1","CONFG","Y","Display the functionality on a Requisition and Purchase Order document to trigger Receiving Required Indicator. If this parameter is set to ""N"", the indicator will not be displayed on any document, and any functionality connected to the indicator will be turned off.","A","OLE"
"OLE-PURAP","ElectronicInvoiceStep","OVERRIDE_PROCESSING_CAMPUS","OLEMI6319","1","CONFG","","This parameter is to determine the campus for electronic invoice payments. If parameter value is populated, set the processing campus on the eInvoice generated PREQ to the parameter value. If parameter value is empty, use the Requisition initiator''s campus code.","A","OLE"
"OLE-PURAP","LineItemReceiving","UNORDERED_ITEM_WARNING_IND","OLEMI6342","1","CONFG","Y","Indicates whether a warning message shall be given when a user clicks ""add unordered item"" button. When set to Y the user will receive a warning.","A","OLE"
"OLE-PURAP","PurchaseOrder","SHOW_DEBARRED_VENDOR_WARNING_IND","OLECNTRB162_3","1","CONFG","Y","This indicates whether a warning or an error should be displayed when a debarred vendor is selected in a purchase order. If Y then a warning is displayed. If N an error is displayed.","A","OLE"
"OLE-PURAP","PurchaseOrderAmendment","UNORDERED_ITEM_DEFAULT_COMMODITY_CODE","OLEPURAP7172","1","CONFG","99200000","The default commodity code for unordered items. If commodity code is enabled and required on purchase order items, this value will be populated as the default commodity code for all unordered items when a Purchase Order Amendment Document is created from a Line Item Receiving Document.","A","OLE"
"OLE-PURAP","Requisition","SHOW_DEBARRED_VENDOR_WARNING_IND","OLECNTRB162_2","1","CONFG","Y","This indicates whether a warning or an error should be displayed when a debarred vendor is selected in a requisition. If Y then a warning is displayed. If N an error is displayed.","A","OLE"
"OLE-SYS","All","DOCUMENT_LOCKOUT_DEFAULT_MESSAGE","OLEMI4452","1","CONFG","This document is currently locked out for running batch job.","This parameter is to set the default message for the various documents during the lockout time.","A","OLE"
"OLE-SYS","All","ENABLE_FRINGE_BENEFIT_CALC_BY_BENEFIT_RATE_CATEGORY_IND","OLELD6987a","1","CONFG","Y","When this parameter is enabled, the fringe benefit rate calculation will be performed using the benefit category code assigned to the account and labor benefit calculation type. When the parameter is not enabled, the fringe benefit will be calculated solely based on the fringe benefit type.","A","OLE"
"OLE-SYS","All","USE_COST_SHARE_SOURCE_ACCOUNT_BENEFIT_RATE_IND","OLELD6987b","1","CONFG","Y","When this parameter is enabled, the fringe benefit rate calculation will be performed using the benefit category code assigned to the cost share source account and labor benefit calculation type for the cost share sub-account.  When the parameter is not enabled, the fringe benefit will be calculated solely based on benefit category code assigned to the grant account associated with the sub-account.","A","OLE"
"OLE-SYS","Batch","MAX_FILE_SIZE_UPLOAD","OLECNTRB672","1","CONFG","30M","The size limitation for batch file uploads in megabytes.","A","OLE"
"OLE-SYS","Batch","RUN_DATE_CUTOFF_TIME","OLEMI7006","1","CONFG","2:00:00","Time, in 24 hour time format (hh:mm:ss), after which it is considered to be the next day for the purposes of evaluating RUN_DATE parameters. For example: Today is 9/27/2011, RUN_DATE=9/27/2011, RUN_DATE_CUTOFF_TIME=2:00:00. Due to a slow running schedule a job triggered by RUN_DATE does not have its turn until 1:00 9/28/2011. The job will still run because the cutoff time is 2 hours after midnight. In this case, anything running after 2:00 is considered the next day.","A","OLE"
"OLE-SYS","BatchContainerStep","SEMAPHORE_PROCESSING_INTERVAL","OLEMI6315","1","CONFG","3000","Controls the frequency (in milliseconds) with which the batch container (BatchContainerStep) will check for semaphore step files to process. The semaphore files are created by the brte scripts via BatchStepTrigger.","A","OLE"
"OLE-SYS","Document","ENABLE_FISCAL_PERIOD_SELECTION_IND","OLESYS7145-01","1","CONFG","Y","Enables fiscal period field on financial documents for posting back to a previous period (year end processing).","A","OLE"
"OLE-SYS","Document","FISCAL_PERIOD_SELECTION_DOCUMENT_TYPES","OLESYS7145-03","1","CONFG","OLE_AD;OLE_AV;OLE_AVAD;OLE_AVAE;OLE_DI;OLE_DVCA;OLE_DVWF;OLE_GEC;OLE_IB;OLE_ICA;OLE_ND;OLE_SB;OLE_TF;OLE_PE;OLE_ARG;OLE_AA;OLE_AT;OLE_MPAY","Document types for which the accounting period will be rendered for posting back to previous periods (year end processing). Use in conjunction with ENABLE_FISCAL_PERIOD_SELECTION_IND.","A","OLE"
"OLE-SYS","Document","NUMBER_OF_POSTBACK_PERIODS","OLESYS7145-02","1","CONFG","1","Number of periods previous to the current period to allow for year end posting.","A","OLE"
"OLE-SYS","Document","UPDATE_TOTAL_AMOUNT_IN_POST_PROCESSING_IND","OLEMI7014","1","CONFG","N","Determines whether functionality to update a financial document's total amount during routing post-processing should be carried out.","A","OLE"
"OLE-SYS","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-14",1,"CONFG","N","Y/N indicator showing if the system module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
OLE-SYS,Batch,SERIAL_RECORD_CSV_NAME,105,1,CONFG,ole_ser_rcv_rec,"The Name of the csv file ingested for serial record document name should ends with the value specified in this parameter ",A,OLE
OLE-SYS,Batch,SERIAL_RECORD_DATE_FORMAT,120,1,CONFG,"MM/DD/YY","The foemat of the date for serial record should match with value specified in this parameter",A,OLE
OLE-SYS,Batch,SERIAL_TYPE_CSV_NAME,106,1,CONFG,ole_ser_rcv_rec_typ_t,"The Name of the csv file ingested for serial type document name should ends with the value specified in this parameter ",A,OLE
OLE-SYS,Batch,SERIAL_HISTORY_CSV_NAME,107,1,CONFG,ole_ser_rcv_his_rec,"The Name of the csv file ingested for serial history document name should ends with the value specified in this parameter ",A,OLE
"OLE-VND","Lookup","EXCLUSION_AND_DEBARRED_VENDOR_TYPES","OLECNTRB162","1","CONFG","OLE_PO;OLE_DV","This parameter identifies the vendor types available as search criteria on the Vendor Exclusion and Debarred Unmatched Vendor lookups.","A","OLE"
"OLE-VND","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-15",1,"CONFG","N","Y/N indicator showing if the vendor module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-COA","Account","SUB_FUND_GRP_CD","OLE152","1","CONFG","CLRREV","Sub Fund Group Code CLRREV.","A","OLE"
"OLE-COA","Account","FUND_GRP_CD","OLE153","1","CONFG","DP","Fund Group Code DP.","A","OLE"
OLE-PURAP,PurchaseOrder,APORules,OLE-PURAP_PurchaseOrder_APORules,1,CONFG,REQ_GT_PO;REQ_GT_ZE;ITM_REST;VEN_NOT_SEL_DB;ERR_RTV_VEN_DB;VEN_REST;REQ_NO_CONT;REQ_PAY_RECUR;PO_TOT_NOT_EXC;ALT_VEN_NAM;REQ_ENCUM_FISCAL_YEAR;REQ_TRAD_IN;REQ_CPT_ASST_ITM;REQ_CON_ACC_LN,,A,OLE
"OLE-DESC","Describe","EDIT_HOLDINGS_INFO_IN_ITEM_SCREEN","6B889075D35B7AEBE0404F8189D81321","1","CONFG","TRUE","Edit Holdings info in Item screen in the Instance Editor","A","KUALI"
"OLE-DESC","Describe","ITEM_STATUS_READONLY","5A689075D35B7AEBE0404F8189D81321","1","CONFG","LOANED,INTRANSIT,LOST,INTRANSIT-FOR-HOLD,INTRANSIT-PER-STAFF-REQUEST,ONHOLD,RETURNED-DAMAGED,RETURNED-WITH-MISSING-ITEMS","Item Status values that do not allow the Item Status field to be modified or set in the Instance Editor","A","KUALI"
"OLE-DESC","Describe","ITEM_BARCODE_READONLY","5A689075D35B7AEBE0404F8189D81322","1","CONFG","LOANED,INTRANSIT,LOST,INTRANSIT-FOR-HOLD,INTRANSIT-PER-STAFF-REQUEST,ONHOLD,RETURNED-DAMAGED,RETURNED-WITH-MISSING-ITEMS","Item Barcode values that do not allow the Item Status field to be modified or set in the Instance Editor","A","KUALI"
"OLE-PRNT","Patron Bill Color","Item_Title_BGColor","2","1","CONFG","GRAY","This is the back ground color for Item Title","A","KUALI"
"OLE-PRNT","Patron Bill Color","OverDue_Fine_BGColor","3","1","CONFG","GRAY","This is the back ground color for OverDue Fine","A","KUALI"
"OLE-PRNT","Patron Bill Color","Patron_Name_BGColor","1","1","CONFG","GRAY","This is the back ground color for Patron Name","A","KUALI"
"OLE-PRNT","Patron Bill Color","Service_Fee_BGColor","4","1","CONFG","GRAY","This is the back ground color for Service Fee","A","KUALI"
"OLE-PRNT","Patron Bill Color","Total_BGColor","5","1","CONFG","GRAY","This is the back ground color for Total","A","KUALI"
"OLE-PRNT","Patron Bill Font","Item_Title_Font","7","1","CONFG","COURIER","This is the font  for Item Title","A","KUALI"
"OLE-PRNT","Patron Bill Font","OverDue_Fine_Font","8","1","CONFG","TIMES_ROMAN","This is the font  for OverDue Fine","A","KUALI"
"OLE-PRNT","Patron Bill Font","Patron_Name_Font","6","1","CONFG","COURIER","This is the font for Patron Name","A","KUALI"
"OLE-PRNT","Patron Bill Font","Service_Fee_Font","9","1","CONFG","TIMES_ROMAN","This is the font  for Service Fee","A","KUALI"
"OLE-PRNT","Patron Bill Font","Total_Font","10","1","CONFG","STRIKETHRU","This is the font for Total","A","KUALI"
"OLE-PRNT","Print Template","Template","11","1","CONFG","Table","This is the template for the print","A","KUALI"
"OLE-PTRN","Patron","Barcode","23","1","CONFG","Barcode","This is for changing the label barcode","A","KUALI"
"OLE-PTRN","Patron","Borrower Type","24","1","CONFG","Borrower Type","This is for changing the label Borrower type","A","KUALI"
"OLE-PTRN","Patron","First Name","25","1","CONFG","First Name","This is for changing the label First Name","A","KUALI"
"OLE-PTRN","Patron","Last Name","26","1","CONFG","Last Name","This is for changing the label Label Name","A","KUALI"
"OLE-PTRN","Patron","Patron","58","1","CONFG","Patron","This is for changing the label Patron","A","KUALI"
"OLE-SELECT","Select","OVERLAY_ACCOUNT_NUMBER","60","1","CONFG","2947430","This is for configuring the account number in requisition items account info","A","KUALI"
